"date","portid","portname","country","ISO3","portcalls_container","portcalls_dry_bulk","portcalls_general_cargo","portcalls_roro","portcalls_tanker","portcalls_cargo","portcalls","import_container","import_dry_bulk","import_general_cargo","import_roro","import_tanker","import_cargo","import","export_container","export_dry_bulk","export_general_cargo","export_roro","export_tanker","export_cargo","export"
"2019-03-02","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","1","0","0","3","3","1889","0","1101","0","0","2991","2991","464","0","513","0","0","978","978"
"2019-03-03","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","4","0","0","0","0","4","4","9252","0","0","0","0","9252","9252","929","0","0","0","0","929","929"
"2019-03-04","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","1610","0","0","0","0","1610","1610","464","0","0","0","0","464","464"
"2019-03-05","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","0","0","0","2","2","796","0","0","0","0","796","796","0","0","0","0","0","0","0"
"2019-03-06","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","3","0","0","3","3","0","0","2203","0","0","2203","2203","0","0","1614","0","0","1614","1614"
"2019-03-07","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","1","0","0","1","1","0","0","1194","0","0","1194","1194","0","0","0","0","0","0","0"
"2019-03-08","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","1","0","0","2","2","0","0","2728","0","0","2728","2728","268","0","0","0","0","268","268"
"2019-03-09","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","0","0","0","2","2","1610","0","0","0","0","1610","1610","1547","0","0","0","0","1547","1547"
"2019-03-10","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","4328","0","0","0","0","4328","4328","0","0","0","0","0","0","0"
"2019-03-11","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","4","0","1","0","0","5","5","6451","0","276","0","0","6727","6727","3940","0","0","0","0","3940","3940"
"2019-03-12","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","1","0","0","1","1","0","0","1101","0","0","1101","1101","0","0","513","0","0","513","513"
"2019-03-13","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","1","0","0","2","2","1610","0","1101","0","0","2712","2712","464","0","513","0","0","978","978"
"2019-03-14","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","3756","0","0","0","0","3756","3756","0","0","0","0","0","0","0"
"2019-03-15","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","0","0","0","0","0","0","0","263","0","0","0","0","263","263"
"2019-03-16","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","1156","0","0","0","0","1156","1156","0","0","0","0","0","0","0"
"2019-03-17","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","3527","0","0","0","0","3527","3527","0","0","0","0","0","0","0"
"2019-03-18","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","1610","0","0","0","0","1610","1610","464","0","0","0","0","464","464"
"2019-03-19","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","1","0","2","2","1610","0","0","0","0","1610","1610","464","0","0","0","0","464","464"
"2019-03-20","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","1","0","0","1","1","0","0","1101","0","0","1101","1101","0","0","513","0","0","513","513"
"2019-03-21","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","1","0","0","1","1","0","0","1382","0","0","1382","1382","0","0","0","0","0","0","0"
"2019-03-22","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","4","0","0","0","1","4","5","2760","0","0","0","5624","2760","8385","4959","0","0","0","0","4959","4959"
"2019-03-23","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","0","0","0","2","2","4361","0","0","0","0","4361","4361","464","0","0","0","0","464","464"
"2019-03-24","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019-03-25","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","0","0","0","2","2","4072","0","0","0","0","4072","4072","0","0","0","0","0","0","0"
"2019-03-26","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","0","0","0","2","2","5527","0","0","0","0","5527","5527","464","0","0","0","0","464","464"
"2019-03-27","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","1610","0","0","0","0","1610","1610","464","0","0","0","0","464","464"
"2019-03-28","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019-03-29","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","1","0","0","3","3","3366","0","1101","0","0","4468","4468","0","0","513","0","0","513","513"
"2019-03-30","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","0","0","0","2","2","3220","0","0","0","0","3220","3220","929","0","0","0","0","929","929"
"2019-03-31","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","1","0","0","2","2","1610","0","6186","0","0","7796","7796","464","0","0","0","0","464","464"
"2019-04-01","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","1","0","0","3","3","1610","0","1101","0","0","2712","2712","4210","0","513","0","0","4724","4724"
"2019-04-02","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","0","0","0","2","2","6187","0","0","0","0","6187","6187","464","0","0","0","0","464","464"
"2019-04-03","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019-04-04","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","1","0","0","2","2","1610","0","445","0","0","2055","2055","464","0","0","0","0","464","464"
"2019-04-05","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","1","0","0","2","2","269","0","1101","0","0","1371","1371","0","0","513","0","0","513","513"
"2019-04-06","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","4","0","0","0","0","4","4","5475","0","0","0","0","5475","5475","1295","0","0","0","0","1295","1295"
"2019-04-07","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","1","0","0","1","1","0","0","1101","0","0","1101","1101","0","0","513","0","0","513","513"
"2019-04-08","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","1610","0","0","0","0","1610","1610","464","0","0","0","0","464","464"
"2019-04-09","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","1","1","2","1246","0","0","0","2286","1246","3533","0","0","0","0","940","0","940"
"2019-04-10","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","0","0","0","2","2","4920","0","0","0","0","4920","4920","0","0","0","0","0","0","0"
"2019-04-11","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","4","0","0","0","0","4","4","4557","0","0","0","0","4557","4557","1140","0","0","0","0","1140","1140"
"2019-04-12","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","1","0","1","2","3","3994","0","1101","0","895","5096","5992","0","0","513","0","0","513","513"
"2019-04-13","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019-04-14","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","0","0","0","2","2","1610","0","0","0","0","1610","1610","1892","0","0","0","0","1892","1892"
"2019-04-15","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","3","0","1","0","0","4","4","3220","0","1101","0","0","4322","4322","1992","0","513","0","0","2506","2506"
"2019-04-16","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","1610","0","0","0","0","1610","1610","464","0","0","0","0","464","464"
"2019-04-17","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","270","0","0","0","0","270","270","0","0","0","0","0","0","0"
"2019-04-18","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","3","0","2","0","0","5","5","2402","0","2203","0","0","4606","4606","1419","0","1026","0","0","2446","2446"
"2019-04-19","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","1","0","0","3","3","4713","0","1101","0","0","5815","5815","366","0","513","0","0","879","879"
"2019-04-20","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","1","0","0","3","3","1610","0","1101","0","0","2712","2712","1522","0","513","0","0","2035","2035"
"2019-04-21","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019-04-22","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","2","0","0","4","4","2833","0","2203","0","0","5037","5037","831","0","1026","0","0","1857","1857"
"2019-04-23","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019-04-24","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","3664","0","0","0","0","3664","3664","0","0","0","0","0","0","0"
"2019-04-25","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","0","0","0","2","2","1610","0","0","0","0","1610","1610","2771","0","0","0","0","2771","2771"
"2019-04-26","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","0","0","0","2","2","2671","0","0","0","0","2671","2671","464","0","0","0","0","464","464"
"2019-04-27","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","0","1","1","3","4","1908","0","0","0","2286","1908","4195","464","0","0","0","940","464","1405"
"2019-04-28","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","1","0","0","3","3","1511","0","1101","0","0","2613","2613","1340","0","513","0","0","1854","1854"
"2019-04-29","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","4","0","0","0","0","4","4","6420","0","0","0","0","6420","6420","929","0","0","0","0","929","929"
"2019-04-30","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","1","0","0","2","2","208","0","1101","0","0","1310","1310","0","0","513","0","0","513","513"
"2019-05-01","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","1610","0","0","0","0","1610","1610","464","0","0","0","0","464","464"
"2019-05-02","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","1","0","0","1","1","0","0","1101","0","0","1101","1101","0","0","513","0","0","513","513"
"2019-05-03","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","2","0","0","4","4","1610","0","1991","0","0","3601","3601","1868","0","87","0","0","1956","1956"
"2019-05-04","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","1","0","0","1","1","0","0","1101","0","0","1101","1101","0","0","513","0","0","513","513"
"2019-05-05","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","1","0","0","3","3","3220","0","1101","0","0","4322","4322","929","0","513","0","0","1442","1442"
"2019-05-06","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","0","0","0","2","2","6036","0","0","0","0","6036","6036","464","0","0","0","0","464","464"
"2019-05-07","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","4","0","0","0","0","4","4","9736","0","0","0","0","9736","9736","581","0","0","0","0","581","581"
"2019-05-08","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","1610","0","0","0","0","1610","1610","464","0","0","0","0","464","464"
"2019-05-09","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","1","0","0","1","1","0","0","1101","0","0","1101","1101","0","0","513","0","0","513","513"
"2019-05-10","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019-05-11","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","3","0","1","0","0","4","4","4292","0","1101","0","0","5394","5394","929","0","513","0","0","1442","1442"
"2019-05-12","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","0","0","0","2","2","3728","0","0","0","0","3728","3728","464","0","0","0","0","464","464"
"2019-05-13","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","1","0","0","3","3","3220","0","696","0","0","3916","3916","929","0","0","0","0","929","929"
"2019-05-14","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","2","0","0","4","4","3220","0","2203","0","0","5424","5424","929","0","1026","0","0","1956","1956"
"2019-05-15","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019-05-16","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","2377","0","0","0","0","2377","2377","0","0","0","0","0","0","0"
"2019-05-17","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019-05-18","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019-05-19","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","1223","0","0","0","0","1223","1223","366","0","0","0","0","366","366"
"2019-05-20","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","3","0","0","0","0","3","3","6738","0","0","0","0","6738","6738","464","0","0","0","0","464","464"
"2019-05-21","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019-05-22","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","1","0","0","3","3","526","0","1101","0","0","1628","1628","4042","0","513","0","0","4556","4556"
"2019-05-23","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","0","0","0","2","2","0","0","0","0","0","0","0","1036","0","0","0","0","1036","1036"
"2019-05-24","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","2","0","0","3","3","2151","0","1101","0","0","3252","3252","0","0","513","0","0","513","513"
"2019-05-25","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","1610","0","0","0","0","1610","1610","464","0","0","0","0","464","464"
"2019-05-26","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","2","0","0","2","2","0","0","1101","0","0","1101","1101","0","0","3634","0","0","3634","3634"
"2019-05-27","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019-05-28","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019-05-29","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","1","0","0","2","2","0","0","0","0","0","0","0","1060","0","0","0","0","1060","1060"
"2019-05-30","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019-05-31","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","4075","0","0","0","0","4075","4075","0","0","0","0","0","0","0"
"2019-06-01","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","1","0","0","1","1","0","0","1101","0","0","1101","1101","0","0","513","0","0","513","513"
"2019-06-02","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","0","0","0","2","2","4307","0","0","0","0","4307","4307","464","0","0","0","0","464","464"
"2019-06-03","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","1223","0","0","0","0","1223","1223","366","0","0","0","0","366","366"
"2019-06-04","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019-06-05","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","0","0","0","0","0","0","0","3292","0","0","0","0","3292","3292"
"2019-06-06","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","0","0","0","2","2","1610","0","0","0","0","1610","1610","3404","0","0","0","0","3404","3404"
"2019-06-07","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","4","1","1","0","0","6","6","5600","5213","1101","0","0","11916","11916","1394","3964","513","0","0","5872","5872"
"2019-06-08","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","0","0","0","2","2","2748","0","0","0","0","2748","2748","464","0","0","0","0","464","464"
"2019-06-09","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019-06-10","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","1","0","0","2","2","2118","0","1101","0","0","3220","3220","0","0","513","0","0","513","513"
"2019-06-11","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","2","0","0","4","4","1846","0","4578","0","0","6424","6424","1646","0","0","0","0","1646","1646"
"2019-06-12","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019-06-13","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019-06-14","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","1610","0","0","0","0","1610","1610","464","0","0","0","0","464","464"
"2019-06-15","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","5","0","0","0","0","5","5","7362","0","0","0","0","7362","7362","1295","0","0","0","0","1295","1295"
"2019-06-16","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","1610","0","0","0","0","1610","1610","464","0","0","0","0","464","464"
"2019-06-17","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","1","0","0","0","0","1","1","1610","0","0","0","0","1610","1610","464","0","0","0","0","464","464"
"2019-06-18","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019-06-19","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","2","0","0","0","0","2","2","3229","0","0","0","0","3229","3229","464","0","0","0","0","464","464"
"2019-06-20","port207","Kolkata (Syama Prasad Mookerje Port)","India","IND","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
