date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2022-09-01,2022,9,1,chokepoint9,Dover Strait,34,39,41,9,60,123,183,1131406,1369968,94122,16422,1512828,2611920,4124748,22020
2022-09-02,2022,9,2,chokepoint9,Dover Strait,37,25,38,12,63,112,175,1055009,628731,109838,23756,1845961,1817335,3663297,22021
2022-09-03,2022,9,3,chokepoint9,Dover Strait,33,30,48,17,53,128,181,909619,1299938,93810,44843,1178052,2348212,3526264,22022
2022-09-04,2022,9,4,chokepoint9,Dover Strait,37,25,39,8,62,109,171,742439,884934,100393,18669,1687436,1746437,3433874,22023
2022-09-05,2022,9,5,chokepoint9,Dover Strait,32,18,30,8,62,88,150,731400,775101,75462,13168,1796082,1595131,3391213,22024
2022-09-06,2022,9,6,chokepoint9,Dover Strait,36,18,34,18,50,106,156,1083409,770394,139022,30228,1430635,2023055,3453690,22025
2022-09-07,2022,9,7,chokepoint9,Dover Strait,29,17,33,10,72,89,161,882268,570082,78148,15542,866331,1546042,2412373,22026
2022-09-08,2022,9,8,chokepoint9,Dover Strait,39,28,33,12,57,112,169,1051009,788305,99330,39475,1435328,1978121,3413450,22027
2022-09-09,2022,9,9,chokepoint9,Dover Strait,33,30,45,12,62,120,182,1096614,1038167,115866,24608,1608525,2275256,3883781,22028
2022-09-10,2022,9,10,chokepoint9,Dover Strait,38,22,45,17,70,122,192,947116,451539,144446,45424,1697937,1588526,3286464,22029
2022-09-11,2022,9,11,chokepoint9,Dover Strait,41,27,52,10,60,130,190,812783,1143445,122652,33565,1246633,2112446,3359080,22030
2022-09-12,2022,9,12,chokepoint9,Dover Strait,26,34,29,7,55,96,151,738960,1321428,61621,23474,1172640,2145485,3318125,22031
2022-09-13,2022,9,13,chokepoint9,Dover Strait,41,22,35,14,70,112,182,1385050,1034686,79965,21770,1151226,2521472,3672698,22032
2022-09-14,2022,9,14,chokepoint9,Dover Strait,36,28,37,9,54,110,164,889449,1073151,92461,11071,1829323,2066133,3895457,22033
2022-09-15,2022,9,15,chokepoint9,Dover Strait,26,26,35,15,53,102,155,770703,1002223,98827,48444,1095151,1920198,3015350,22034
2022-09-16,2022,9,16,chokepoint9,Dover Strait,35,23,51,11,62,120,182,909390,993352,160772,22584,1548145,2086099,3634245,22035
2022-09-17,2022,9,17,chokepoint9,Dover Strait,42,33,35,14,63,124,187,1235455,1498139,59981,29216,1432415,2822792,4255208,22036
2022-09-18,2022,9,18,chokepoint9,Dover Strait,40,34,45,6,53,125,178,826200,1436690,106671,9933,934462,2379495,3313957,22037
2022-09-19,2022,9,19,chokepoint9,Dover Strait,30,37,30,14,63,111,174,565671,1214277,98998,48619,1193729,1927567,3121297,22038
2022-09-20,2022,9,20,chokepoint9,Dover Strait,30,28,46,12,60,116,176,784710,1200738,180747,24383,1794044,2190579,3984623,22039
2022-09-21,2022,9,21,chokepoint9,Dover Strait,29,25,43,14,58,111,169,762147,396870,143636,17805,1556769,1320460,2877229,22040
2022-09-22,2022,9,22,chokepoint9,Dover Strait,45,18,44,14,58,121,179,1145616,379402,88261,38016,1493296,1651296,3144592,22041
2022-09-23,2022,9,23,chokepoint9,Dover Strait,36,32,54,12,57,134,191,1132059,1415552,166331,32649,1164461,2746593,3911054,22042
2022-09-24,2022,9,24,chokepoint9,Dover Strait,47,33,44,13,61,137,198,857271,775455,118473,28318,1007656,1779518,2787175,22043
2022-09-25,2022,9,25,chokepoint9,Dover Strait,29,27,43,16,65,115,180,575241,877040,109660,48737,1538167,1610678,3148846,22044
2022-09-26,2022,9,26,chokepoint9,Dover Strait,36,25,41,8,59,110,169,854906,958025,117161,21880,1524559,1951974,3476533,22045
2022-09-27,2022,9,27,chokepoint9,Dover Strait,32,19,22,13,61,86,147,844760,510727,87738,17808,1246064,1461035,2707099,22046
2022-09-28,2022,9,28,chokepoint9,Dover Strait,35,32,36,11,51,114,165,1122535,1290068,65588,27502,1333747,2505694,3839442,22047
2022-09-29,2022,9,29,chokepoint9,Dover Strait,30,27,34,13,63,104,167,687792,743298,134270,32833,1548689,1598196,3146885,22048
2022-09-30,2022,9,30,chokepoint9,Dover Strait,40,35,27,11,66,113,179,1024277,1416092,81851,22441,1712693,2544663,4257356,22049
2022-10-01,2022,10,1,chokepoint9,Dover Strait,38,33,54,13,51,138,189,661286,1062545,175439,36663,1154159,1935934,3090094,22050
2022-10-02,2022,10,2,chokepoint9,Dover Strait,33,28,58,13,66,132,198,939045,897213,188671,35384,1928062,2060315,3988377,22051
2022-10-03,2022,10,3,chokepoint9,Dover Strait,39,19,40,9,49,107,156,609876,575743,144599,28318,1323763,1358537,2682301,22052
2022-10-04,2022,10,4,chokepoint9,Dover Strait,25,37,45,17,51,124,175,830908,1291211,160949,44750,1155325,2327819,3483144,22053
2022-10-05,2022,10,5,chokepoint9,Dover Strait,39,22,28,12,55,101,156,829017,929654,94519,23621,1521161,1876812,3397974,22054
2022-10-06,2022,10,6,chokepoint9,Dover Strait,39,23,47,10,69,119,188,775537,894538,140704,15235,1890351,1826015,3716366,22055
2022-10-07,2022,10,7,chokepoint9,Dover Strait,27,35,44,13,49,119,168,868704,1537523,158333,49116,1330699,2613679,3944378,22056
2022-10-08,2022,10,8,chokepoint9,Dover Strait,45,35,50,8,82,138,220,1256858,1594407,129866,10710,2474284,2991842,5466126,22057
2022-10-09,2022,10,9,chokepoint9,Dover Strait,36,27,42,11,70,116,186,802805,842651,117902,26547,1668164,1789906,3458071,22058
2022-10-10,2022,10,10,chokepoint9,Dover Strait,34,26,36,12,61,108,169,639201,816327,74046,43142,1791875,1572718,3364594,22059
2022-10-11,2022,10,11,chokepoint9,Dover Strait,35,34,40,9,62,118,180,1124472,1461687,121137,17448,1590015,2724745,4314761,22060
2022-10-12,2022,10,12,chokepoint9,Dover Strait,38,34,35,13,56,120,176,1389923,1306611,117223,15186,1089885,2828944,3918830,22061
2022-10-13,2022,10,13,chokepoint9,Dover Strait,38,24,39,8,63,109,172,984917,1218388,96091,45271,1900463,2344668,4245132,22062
2022-10-14,2022,10,14,chokepoint9,Dover Strait,35,28,45,9,59,117,176,789842,1112385,132396,21653,1680391,2056277,3736669,22063
2022-10-15,2022,10,15,chokepoint9,Dover Strait,41,29,50,22,62,142,204,865980,1115299,182257,49020,1643698,2212557,3856256,22064
2022-10-16,2022,10,16,chokepoint9,Dover Strait,35,21,36,13,59,105,164,742824,782297,83655,31621,1587205,1640398,3227604,22065
2022-10-17,2022,10,17,chokepoint9,Dover Strait,27,35,34,10,49,106,155,711255,1712851,81882,18728,667323,2524718,3192042,22066
2022-10-18,2022,10,18,chokepoint9,Dover Strait,37,31,29,17,50,114,164,1364896,1110457,107483,46263,1514236,2629101,4143337,22067
2022-10-19,2022,10,19,chokepoint9,Dover Strait,36,20,42,8,68,106,174,753151,802480,156143,19584,1707636,1731360,3438996,22068
2022-10-20,2022,10,20,chokepoint9,Dover Strait,29,34,46,14,75,123,198,589080,1277957,153625,36200,1501621,2056862,3558484,22069
2022-10-21,2022,10,21,chokepoint9,Dover Strait,40,32,50,10,48,132,180,1162956,1403254,122335,15134,1268471,2703680,3972152,22070
2022-10-22,2022,10,22,chokepoint9,Dover Strait,28,27,50,9,52,114,166,1087071,850208,142738,22970,947422,2102988,3050411,22071
2022-10-23,2022,10,23,chokepoint9,Dover Strait,36,23,43,12,62,114,176,910552,672259,100304,30659,2145295,1713775,3859070,22072
2022-10-24,2022,10,24,chokepoint9,Dover Strait,33,33,24,6,57,96,153,805145,1383398,63333,14127,1480337,2266004,3746342,22073
2022-10-25,2022,10,25,chokepoint9,Dover Strait,29,27,34,17,56,107,163,559342,974912,94727,29583,1301820,1658566,2960386,22074
2022-10-26,2022,10,26,chokepoint9,Dover Strait,30,28,41,12,59,111,170,1033350,1481977,125422,25323,1738717,2666074,4404791,22075
2022-10-27,2022,10,27,chokepoint9,Dover Strait,26,32,57,11,54,126,180,428118,1372282,197109,26093,1543948,2023603,3567552,22076
2022-10-28,2022,10,28,chokepoint9,Dover Strait,48,31,61,15,66,155,221,1582086,895156,193969,42371,1659616,2713583,4373200,22077
2022-10-29,2022,10,29,chokepoint9,Dover Strait,42,40,45,8,51,135,186,1318949,1603050,129562,21179,1068604,3072741,4141346,22078
2022-10-30,2022,10,30,chokepoint9,Dover Strait,29,40,30,8,55,107,162,994286,1869657,94458,11974,1506333,2970376,4476710,22079
2022-10-31,2022,10,31,chokepoint9,Dover Strait,35,27,30,11,54,103,157,755025,1013719,73671,18030,1445768,1860447,3306215,22080
2022-11-01,2022,11,1,chokepoint9,Dover Strait,27,19,30,11,57,87,144,654397,554363,90174,22508,1790131,1321443,3111575,22081
2022-11-02,2022,11,2,chokepoint9,Dover Strait,33,26,29,8,62,96,158,800803,852682,113999,21523,1324817,1789009,3113826,22082
2022-11-03,2022,11,3,chokepoint9,Dover Strait,34,27,47,14,52,122,174,1181604,1186994,145802,29583,1562668,2543986,4106654,22083
2022-11-04,2022,11,4,chokepoint9,Dover Strait,31,15,43,16,60,105,165,816950,413953,101650,50344,765124,1382899,2148024,22084
2022-11-05,2022,11,5,chokepoint9,Dover Strait,34,21,33,9,64,97,161,758202,798192,106969,23341,1181292,1686705,2867997,22085
2022-11-06,2022,11,6,chokepoint9,Dover Strait,44,31,42,9,50,126,176,1232945,1479696,109894,24387,815626,2846925,3662551,22086
2022-11-07,2022,11,7,chokepoint9,Dover Strait,35,31,31,11,53,108,161,783892,1344665,121403,29801,1454116,2279763,3733880,22087
2022-11-08,2022,11,8,chokepoint9,Dover Strait,19,24,25,4,61,72,133,460661,819011,63506,5673,1901688,1348854,3250542,22088
2022-11-09,2022,11,9,chokepoint9,Dover Strait,37,35,48,14,70,134,204,1291587,1387126,111248,34123,1423155,2824087,4247242,22089
2022-11-10,2022,11,10,chokepoint9,Dover Strait,28,25,47,11,71,111,182,881464,1039204,194722,17563,2128567,2132955,4261522,22090
2022-11-11,2022,11,11,chokepoint9,Dover Strait,48,29,51,16,60,144,204,1154770,886622,149479,48743,1345415,2239615,3585031,22091
2022-11-12,2022,11,12,chokepoint9,Dover Strait,44,36,46,12,47,138,185,776922,1932626,168879,34128,1419414,2912556,4331971,22092
2022-11-13,2022,11,13,chokepoint9,Dover Strait,46,41,37,12,60,136,196,746086,1828535,110108,31073,1451488,2715804,4167292,22093
2022-11-14,2022,11,14,chokepoint9,Dover Strait,25,33,50,8,60,116,176,452141,1368933,141241,7570,2006958,1969887,3976846,22094
2022-11-15,2022,11,15,chokepoint9,Dover Strait,23,30,32,12,76,97,173,630446,1563159,99390,31553,1756259,2324550,4080809,22095
2022-11-16,2022,11,16,chokepoint9,Dover Strait,37,25,39,15,70,116,186,814565,1172778,108173,34555,2209352,2130072,4339425,22096
2022-11-17,2022,11,17,chokepoint9,Dover Strait,34,28,31,5,37,98,135,846585,1259726,105197,5327,781062,2216837,2997900,22097
2022-11-18,2022,11,18,chokepoint9,Dover Strait,37,23,34,11,61,105,166,1041895,827026,139584,22911,863159,2031417,2894577,22098
2022-11-19,2022,11,19,chokepoint9,Dover Strait,39,20,48,15,59,122,181,1281314,779953,131513,24992,1921144,2217773,4138918,22099
2022-11-20,2022,11,20,chokepoint9,Dover Strait,33,36,44,13,62,126,188,667369,1555038,185247,25538,1247566,2433194,3680760,22100
2022-11-21,2022,11,21,chokepoint9,Dover Strait,34,28,40,10,65,112,177,658478,995265,223342,28547,1043550,1905633,2949184,22101
2022-11-22,2022,11,22,chokepoint9,Dover Strait,23,27,41,12,47,103,150,705296,992636,154326,18128,1749013,1870388,3619402,22102
2022-11-23,2022,11,23,chokepoint9,Dover Strait,22,18,29,8,51,77,128,525167,658477,107071,12848,1405042,1303566,2708608,22103
2022-11-24,2022,11,24,chokepoint9,Dover Strait,34,32,37,11,53,114,167,1106115,1185029,112976,24162,1299924,2428284,3728208,22104
2022-11-25,2022,11,25,chokepoint9,Dover Strait,26,22,37,12,57,97,154,641446,1091700,96933,40549,1457342,1870630,3327972,22105
2022-11-26,2022,11,26,chokepoint9,Dover Strait,28,21,41,15,59,105,164,451912,691937,88025,46178,1221155,1278054,2499210,22106
2022-11-27,2022,11,27,chokepoint9,Dover Strait,57,33,44,15,58,149,207,1344300,1243715,167976,29050,1130674,2785043,3915717,22107
2022-11-28,2022,11,28,chokepoint9,Dover Strait,46,30,41,15,61,132,193,1424196,1384686,125347,34558,1234488,2968790,4203279,22108
2022-11-29,2022,11,29,chokepoint9,Dover Strait,25,31,43,8,50,107,157,548274,1011653,128934,3859,1391362,1692722,3084085,22109
2022-11-30,2022,11,30,chokepoint9,Dover Strait,24,25,38,12,63,99,162,604424,1018173,84958,29044,1837085,1736600,3573686,22110
2022-12-01,2022,12,1,chokepoint9,Dover Strait,42,33,45,9,58,129,187,903786,1266526,133769,26955,1281450,2331037,3612488,22111
2022-12-02,2022,12,2,chokepoint9,Dover Strait,28,36,48,15,48,127,175,705623,1227927,175645,21025,1409163,2130223,3539386,22112
2022-12-03,2022,12,3,chokepoint9,Dover Strait,46,18,44,15,56,123,179,1225084,591228,127161,30020,1801914,1973494,3775409,22113
2022-12-04,2022,12,4,chokepoint9,Dover Strait,32,34,43,16,72,125,197,797903,1331763,119224,36280,1754445,2285173,4039618,22114
2022-12-05,2022,12,5,chokepoint9,Dover Strait,32,29,57,13,55,131,186,750211,1297332,166035,31541,1219518,2245119,3464638,22115
2022-12-06,2022,12,6,chokepoint9,Dover Strait,35,29,44,13,49,121,170,910568,1503606,136525,22863,1159415,2573564,3732979,22116
2022-12-07,2022,12,7,chokepoint9,Dover Strait,41,24,41,12,55,118,173,842918,851850,148016,18659,1458031,1861445,3319477,22117
2022-12-08,2022,12,8,chokepoint9,Dover Strait,40,32,47,13,70,132,202,1250323,1208639,136231,25826,1578971,2621020,4199992,22118
2022-12-09,2022,12,9,chokepoint9,Dover Strait,42,26,39,14,56,121,177,963840,940319,115826,38927,1524194,2058914,3583109,22119
2022-12-10,2022,12,10,chokepoint9,Dover Strait,39,22,54,10,60,125,185,815370,1136459,203384,18277,1509340,2173491,3682832,22120
2022-12-11,2022,12,11,chokepoint9,Dover Strait,20,28,45,13,57,106,163,361508,1119234,140374,32827,1673481,1653944,3327426,22121
2022-12-12,2022,12,12,chokepoint9,Dover Strait,39,23,39,10,62,111,173,784414,972747,136047,11092,1491326,1904303,3395629,22122
2022-12-13,2022,12,13,chokepoint9,Dover Strait,36,28,37,14,63,115,178,595243,940633,123469,11306,1652953,1670652,3323606,22123
2022-12-14,2022,12,14,chokepoint9,Dover Strait,36,22,25,16,55,99,154,1002188,669267,62051,47166,1542783,1780673,3323457,22124
2022-12-15,2022,12,15,chokepoint9,Dover Strait,25,27,47,11,49,110,159,622512,1260425,152778,37688,1396672,2073405,3470077,22125
2022-12-16,2022,12,16,chokepoint9,Dover Strait,40,29,54,12,55,135,190,980814,1013810,174529,21667,1390490,2190821,3581312,22126
2022-12-17,2022,12,17,chokepoint9,Dover Strait,37,38,38,10,51,123,174,636956,1126003,101635,28114,1538810,1892711,3431522,22127
2022-12-18,2022,12,18,chokepoint9,Dover Strait,29,20,22,7,60,78,138,663497,863318,94479,25355,931639,1646651,2578290,22128
2022-12-19,2022,12,19,chokepoint9,Dover Strait,39,22,27,6,67,94,161,847003,948428,91698,4872,1836953,1892003,3728956,22130
2022-12-20,2022,12,20,chokepoint9,Dover Strait,19,27,38,14,71,98,169,402827,1094075,72607,40507,1104941,1610017,2714959,22131
2022-12-21,2022,12,21,chokepoint9,Dover Strait,31,37,41,13,73,122,195,731620,1669870,118850,47321,1639346,2567663,4207009,22132
2022-12-22,2022,12,22,chokepoint9,Dover Strait,30,27,36,10,66,103,169,1379302,1227427,124821,19106,1725661,2750657,4476318,22133
2022-12-23,2022,12,23,chokepoint9,Dover Strait,35,29,33,9,60,106,166,961260,1252376,69137,11381,1636339,2294155,3930494,22134
2022-12-24,2022,12,24,chokepoint9,Dover Strait,37,29,44,12,59,122,181,733263,1108269,105089,27700,1546240,1974323,3520564,22135
2022-12-25,2022,12,25,chokepoint9,Dover Strait,30,31,46,14,60,121,181,686913,1245835,100212,57069,1907305,2090031,3997337,22136
2022-12-26,2022,12,26,chokepoint9,Dover Strait,17,31,39,8,75,95,170,367488,1370675,127018,6484,2477232,1871668,4348900,22137
2022-12-27,2022,12,27,chokepoint9,Dover Strait,20,15,25,13,51,73,124,546553,819469,70873,33332,1395879,1470228,2866108,22138
2022-12-28,2022,12,28,chokepoint9,Dover Strait,34,21,30,8,54,93,147,890958,801488,100465,6218,1427117,1799130,3226248,22139
2022-12-29,2022,12,29,chokepoint9,Dover Strait,33,21,37,6,50,97,147,913188,837731,128581,11452,931716,1890953,2822669,22140
2022-12-30,2022,12,30,chokepoint9,Dover Strait,27,26,39,11,55,103,158,722196,1476327,96902,23204,898269,2318630,3216899,22141
2022-12-31,2022,12,31,chokepoint9,Dover Strait,34,20,33,11,58,98,156,1102092,1223077,113631,15171,1782435,2453972,4236407,22142
2023-01-01,2023,1,1,chokepoint9,Dover Strait,21,24,30,7,64,82,146,640219,1194936,68003,3129,1778649,1906287,3684937,22143
2023-01-02,2023,1,2,chokepoint9,Dover Strait,23,27,43,7,58,100,158,436199,1215095,159165,21374,1029088,1831835,2860924,22144
2023-01-03,2023,1,3,chokepoint9,Dover Strait,31,20,41,11,61,103,164,579830,884585,126925,23612,1526837,1614955,3141792,22145
2023-01-04,2023,1,4,chokepoint9,Dover Strait,38,18,30,9,65,95,160,920303,858856,116909,16288,1987261,1912357,3899619,22146
2023-01-05,2023,1,5,chokepoint9,Dover Strait,37,21,50,15,55,123,178,817682,506950,136622,38622,1154278,1499878,2654156,22147
2023-01-06,2023,1,6,chokepoint9,Dover Strait,34,25,38,18,72,115,187,1001164,979064,83336,45991,1388947,2109557,3498504,22148
2023-01-07,2023,1,7,chokepoint9,Dover Strait,39,28,51,14,48,132,180,1358931,1213721,169689,36075,1280072,2778417,4058489,22149
2023-01-08,2023,1,8,chokepoint9,Dover Strait,39,31,39,19,50,128,178,806700,1067208,92601,46884,1521551,2013394,3534945,22150
2023-01-09,2023,1,9,chokepoint9,Dover Strait,21,20,27,5,53,73,126,387694,692313,81939,10859,1082909,1172807,2255716,22151
2023-01-10,2023,1,10,chokepoint9,Dover Strait,19,23,31,5,46,78,124,537160,1070240,131486,12878,1121554,1751765,2873320,22152
2023-01-11,2023,1,11,chokepoint9,Dover Strait,34,34,30,16,68,114,182,1040879,1097221,60922,25730,1744852,2224753,3969605,22153
2023-01-12,2023,1,12,chokepoint9,Dover Strait,38,34,43,7,65,122,187,1030915,1213280,120315,17573,2049436,2382084,4431521,22154
2023-01-13,2023,1,13,chokepoint9,Dover Strait,22,26,32,7,44,87,131,936038,994756,115490,15287,1226469,2061572,3288042,22155
2023-01-14,2023,1,14,chokepoint9,Dover Strait,22,24,40,15,72,101,173,390184,878882,133471,42118,1704059,1444657,3148717,22156
2023-01-15,2023,1,15,chokepoint9,Dover Strait,44,23,54,12,69,133,202,929185,1168921,144446,22267,1422765,2264821,3687587,22157
2023-01-16,2023,1,16,chokepoint9,Dover Strait,24,19,32,11,76,86,162,485618,628130,81612,29224,1773108,1224585,2997694,22158
2023-01-17,2023,1,17,chokepoint9,Dover Strait,29,29,41,8,65,107,172,595779,1456414,115895,18103,1576529,2186192,3762722,22159
2023-01-18,2023,1,18,chokepoint9,Dover Strait,36,35,40,4,58,115,173,958440,1280235,99858,1662,1206601,2340196,3546798,22160
2023-01-19,2023,1,19,chokepoint9,Dover Strait,26,15,40,8,61,89,150,317952,401222,78189,11352,1706179,808717,2514896,22161
2023-01-20,2023,1,20,chokepoint9,Dover Strait,24,21,43,9,55,97,152,639998,726342,150010,22245,1275773,1538598,2814371,22162
2023-01-21,2023,1,21,chokepoint9,Dover Strait,45,21,50,15,76,131,207,1440280,710637,98483,31497,1727559,2280899,4008459,22163
2023-01-22,2023,1,22,chokepoint9,Dover Strait,34,31,39,19,69,123,192,597288,1548476,93527,69014,2382503,2308306,4690810,22164
2023-01-23,2023,1,23,chokepoint9,Dover Strait,30,33,39,10,68,112,180,708733,1538861,130531,14930,2442598,2393058,4835656,22165
2023-01-24,2023,1,24,chokepoint9,Dover Strait,36,39,50,16,65,141,206,772415,1811222,168910,26106,1407215,2778654,4185870,22166
2023-01-25,2023,1,25,chokepoint9,Dover Strait,33,37,41,9,67,120,187,966103,1309556,129480,26130,1697314,2431271,4128585,22167
2023-01-26,2023,1,26,chokepoint9,Dover Strait,30,22,35,8,54,95,149,828501,752313,91207,18690,1647751,1690713,3338464,22168
2023-01-27,2023,1,27,chokepoint9,Dover Strait,34,31,44,13,64,122,186,715358,1185105,126854,19259,2034153,2046578,4080731,22169
2023-01-28,2023,1,28,chokepoint9,Dover Strait,38,29,55,15,76,137,213,850110,1189379,129885,26460,2272988,2195835,4468824,22170
2023-01-29,2023,1,29,chokepoint9,Dover Strait,41,34,39,12,78,126,204,1084155,1507794,97649,22144,1918075,2711743,4629819,22171
2023-01-30,2023,1,30,chokepoint9,Dover Strait,32,26,41,8,67,107,174,1048815,1086993,149786,21571,1947671,2307166,4254838,22172
2023-01-31,2023,1,31,chokepoint9,Dover Strait,33,27,38,16,75,114,189,648076,1110543,114728,51786,1731309,1925135,3656444,22173
2023-02-01,2023,2,1,chokepoint9,Dover Strait,33,31,43,11,55,118,173,831367,900980,128801,18364,1180249,1879514,3059763,22174
2023-02-02,2023,2,2,chokepoint9,Dover Strait,29,28,35,10,56,102,158,896386,1522443,96035,23836,1787102,2538702,4325805,22175
2023-02-03,2023,2,3,chokepoint9,Dover Strait,35,28,49,11,73,123,196,953972,1071097,155621,31622,1971765,2212314,4184080,22176
2023-02-04,2023,2,4,chokepoint9,Dover Strait,43,38,54,13,64,148,212,737506,1468157,106956,35708,1174892,2348330,3523222,22177
2023-02-05,2023,2,5,chokepoint9,Dover Strait,35,32,54,10,81,131,212,948249,1320929,145808,11601,1913432,2426589,4340022,22178
2023-02-06,2023,2,6,chokepoint9,Dover Strait,48,29,42,10,73,129,202,952085,891413,170979,28889,2681290,2043367,4724657,22179
2023-02-07,2023,2,7,chokepoint9,Dover Strait,35,26,44,14,60,119,179,559385,1296896,171920,24893,1589781,2053095,3642876,22180
2023-02-08,2023,2,8,chokepoint9,Dover Strait,39,30,44,11,64,124,188,1204366,1835898,150311,16966,1329905,3207543,4537449,22181
2023-02-09,2023,2,9,chokepoint9,Dover Strait,29,26,41,10,73,106,179,1024070,919030,129431,33780,1374915,2106313,3481229,22182
2023-02-10,2023,2,10,chokepoint9,Dover Strait,28,28,37,10,69,103,172,686329,859224,85011,18481,1963956,1649046,3613003,22183
2023-02-11,2023,2,11,chokepoint9,Dover Strait,30,30,54,15,61,129,190,1019580,1117456,121224,47651,952420,2305913,3258333,22184
2023-02-12,2023,2,12,chokepoint9,Dover Strait,40,31,37,6,75,114,189,923866,1210218,75064,7248,2187073,2216397,4403471,22185
2023-02-13,2023,2,13,chokepoint9,Dover Strait,42,35,34,9,70,120,190,1167749,832638,90224,26440,1619644,2117053,3736698,22186
2023-02-14,2023,2,14,chokepoint9,Dover Strait,33,27,39,11,59,110,169,675983,1252366,100638,10594,1302050,2039582,3341633,22187
2023-02-15,2023,2,15,chokepoint9,Dover Strait,35,27,40,7,67,109,176,1026554,815014,112859,16071,2009161,1970500,3979662,22188
2023-02-16,2023,2,16,chokepoint9,Dover Strait,32,32,47,13,75,124,199,855442,1209573,158264,27989,1466146,2251269,3717415,22189
2023-02-17,2023,2,17,chokepoint9,Dover Strait,37,27,30,18,68,112,180,694205,1134382,70331,23133,1371592,1922053,3293645,22190
2023-02-18,2023,2,18,chokepoint9,Dover Strait,45,27,34,12,52,118,170,1287018,598710,69747,36113,1009891,1991590,3001481,22191
2023-02-19,2023,2,19,chokepoint9,Dover Strait,41,30,56,16,70,143,213,685128,1116310,209599,26605,2017460,2037643,4055103,22192
2023-02-20,2023,2,20,chokepoint9,Dover Strait,34,32,28,8,71,102,173,1153398,935591,106671,38996,1989426,2234658,4224085,22193
2023-02-21,2023,2,21,chokepoint9,Dover Strait,31,28,50,8,80,117,197,690548,1394228,131595,13871,1828893,2230243,4059137,22194
2023-02-22,2023,2,22,chokepoint9,Dover Strait,35,30,33,14,73,112,185,835930,882197,94142,15888,1526276,1828158,3354435,22195
2023-02-23,2023,2,23,chokepoint9,Dover Strait,36,37,47,14,67,134,201,798915,1503597,102932,41215,2632217,2446661,5078878,22196
2023-02-24,2023,2,24,chokepoint9,Dover Strait,32,36,46,10,71,124,195,936580,1619556,138924,18510,1756246,2713571,4469818,22197
2023-02-25,2023,2,25,chokepoint9,Dover Strait,41,26,35,8,70,110,180,1173676,1012074,135157,25568,2041659,2346477,4388137,22198
