date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2019-03-11,2019,3,11,chokepoint16,Ombai Strait,0,4,2,0,4,6,10,0,369066,6465,0,99537,375531,475069,40645
2019-03-12,2019,3,12,chokepoint16,Ombai Strait,1,4,1,1,3,7,10,25090,242934,3295,5348,224524,276669,501194,40646
2019-03-13,2019,3,13,chokepoint16,Ombai Strait,1,9,1,0,6,11,17,19311,618472,2065,0,76150,639850,716001,40647
2019-03-14,2019,3,14,chokepoint16,Ombai Strait,0,5,1,0,1,6,7,0,172901,1160,0,0,174061,174061,40648
2019-03-15,2019,3,15,chokepoint16,Ombai Strait,3,6,2,0,4,11,15,39658,664281,3119,0,0,707059,707059,40649
2019-03-16,2019,3,16,chokepoint16,Ombai Strait,1,6,3,0,5,10,15,22651,772767,11044,0,87174,806463,893638,40650
2019-03-17,2019,3,17,chokepoint16,Ombai Strait,0,5,2,0,4,7,11,0,51845,9282,0,211852,61128,272980,40651
2019-03-18,2019,3,18,chokepoint16,Ombai Strait,2,7,4,1,3,14,17,43612,230649,4517,3375,0,282154,282154,40652
2019-03-19,2019,3,19,chokepoint16,Ombai Strait,1,9,1,0,3,11,14,4316,793138,3753,0,131332,801208,932540,40653
2019-03-20,2019,3,20,chokepoint16,Ombai Strait,0,8,1,0,6,9,15,0,263612,2279,0,49206,265891,315098,40654
2019-03-21,2019,3,21,chokepoint16,Ombai Strait,2,5,1,0,3,8,11,23470,369359,1161,0,59771,393991,453763,40655
2019-03-22,2019,3,22,chokepoint16,Ombai Strait,1,9,2,1,4,13,17,12562,523343,3847,0,145980,539754,685735,40656
2019-03-23,2019,3,23,chokepoint16,Ombai Strait,1,9,1,0,4,11,15,29662,1638650,4009,0,128577,1672323,1800901,40657
2019-03-24,2019,3,24,chokepoint16,Ombai Strait,2,12,1,0,6,15,21,35806,1295059,1243,0,97061,1332110,1429171,40658
2019-03-25,2019,3,25,chokepoint16,Ombai Strait,3,4,1,0,3,8,11,65514,398373,1419,0,4284,465307,469591,40659
2019-03-26,2019,3,26,chokepoint16,Ombai Strait,1,2,3,1,2,7,9,23314,140498,9785,5617,31682,179216,210898,40660
2019-03-27,2019,3,27,chokepoint16,Ombai Strait,1,2,0,0,6,3,9,1045,0,0,0,47122,1045,48167,40661
2019-03-28,2019,3,28,chokepoint16,Ombai Strait,1,3,0,0,1,4,5,13138,0,0,0,9671,13138,22809,40662
2019-03-29,2019,3,29,chokepoint16,Ombai Strait,2,1,1,0,3,4,7,44596,0,3491,0,0,48088,48088,40663
2019-03-30,2019,3,30,chokepoint16,Ombai Strait,1,2,2,0,2,5,7,4316,222342,2186,0,80708,228844,309553,40664
2019-03-31,2019,3,31,chokepoint16,Ombai Strait,1,6,2,0,2,9,11,0,439389,3295,0,0,442685,442685,40665
2019-04-01,2019,4,1,chokepoint16,Ombai Strait,2,3,1,0,2,6,8,28044,193507,3491,0,78944,225043,303987,40666
2019-04-02,2019,4,2,chokepoint16,Ombai Strait,2,8,0,0,7,10,17,30691,397033,0,0,124404,427724,552129,40667
2019-04-03,2019,4,3,chokepoint16,Ombai Strait,0,6,2,1,6,9,15,0,617319,775,0,153369,618094,771463,40668
2019-04-04,2019,4,4,chokepoint16,Ombai Strait,0,4,2,1,3,7,10,0,154359,2799,0,69086,157158,226245,40669
2019-04-05,2019,4,5,chokepoint16,Ombai Strait,6,5,2,0,2,13,15,115163,590983,3761,0,0,709908,709908,40670
2019-04-06,2019,4,6,chokepoint16,Ombai Strait,0,5,2,0,4,7,11,0,645014,6305,0,6228,651319,657548,40671
2019-04-07,2019,4,7,chokepoint16,Ombai Strait,0,14,4,0,3,18,21,0,526777,1049,0,73065,527826,600892,40672
2019-04-08,2019,4,8,chokepoint16,Ombai Strait,4,9,0,1,2,14,16,55896,671605,0,0,73460,727502,800962,40673
2019-04-09,2019,4,9,chokepoint16,Ombai Strait,0,8,2,0,5,10,15,0,994283,2065,0,80562,996349,1076911,40674
2019-04-10,2019,4,10,chokepoint16,Ombai Strait,2,11,1,0,2,14,16,3071,1732565,835,0,0,1736472,1736472,40675
2019-04-11,2019,4,11,chokepoint16,Ombai Strait,0,10,2,0,5,12,17,0,1412018,3060,0,31701,1415078,1446780,40676
2019-04-12,2019,4,12,chokepoint16,Ombai Strait,1,1,0,0,1,2,3,8869,241292,0,0,0,250162,250162,40677
2019-04-13,2019,4,13,chokepoint16,Ombai Strait,2,6,3,0,1,11,12,36702,101837,7467,0,0,146007,146007,40678
2019-04-14,2019,4,14,chokepoint16,Ombai Strait,1,10,1,0,3,12,15,11397,1117503,1049,0,8616,1129950,1138567,40679
2019-04-15,2019,4,15,chokepoint16,Ombai Strait,2,8,0,1,2,11,13,32880,797481,0,7573,131501,837935,969436,40680
2019-04-16,2019,4,16,chokepoint16,Ombai Strait,1,5,3,0,2,9,11,4316,143370,17127,0,76764,164814,241578,40681
2019-04-17,2019,4,17,chokepoint16,Ombai Strait,1,4,1,0,1,6,7,16530,727689,3491,0,0,747711,747711,40682
2019-04-18,2019,4,18,chokepoint16,Ombai Strait,1,8,2,0,5,11,16,25034,951967,2938,0,15661,979940,995601,40683
2019-04-19,2019,4,19,chokepoint16,Ombai Strait,2,5,0,0,3,7,10,9188,570885,0,0,193264,580074,773339,40684
2019-04-20,2019,4,20,chokepoint16,Ombai Strait,1,6,3,0,4,10,14,1505,206218,6536,0,85489,214260,299749,40685
2019-04-21,2019,4,21,chokepoint16,Ombai Strait,1,6,3,1,5,11,16,4372,608242,28883,3888,65140,645385,710526,40686
2019-04-22,2019,4,22,chokepoint16,Ombai Strait,3,6,0,0,0,9,9,35537,778641,0,0,0,814178,814178,40687
2019-04-23,2019,4,23,chokepoint16,Ombai Strait,1,6,1,0,4,8,12,23623,245510,1767,0,84543,270901,355444,40688
2019-04-24,2019,4,24,chokepoint16,Ombai Strait,3,6,0,1,3,10,13,58689,520819,0,0,43878,579508,623387,40689
2019-04-25,2019,4,25,chokepoint16,Ombai Strait,2,6,0,0,4,8,12,48097,869403,0,0,38174,917501,955675,40690
2019-04-26,2019,4,26,chokepoint16,Ombai Strait,1,7,2,0,3,10,13,18084,547084,39788,0,150422,604957,755380,40691
2019-04-27,2019,4,27,chokepoint16,Ombai Strait,2,5,2,0,3,9,12,34536,520596,1049,0,76594,556182,632777,40692
2019-04-28,2019,4,28,chokepoint16,Ombai Strait,1,6,2,0,4,9,13,0,701962,5998,0,216517,707960,924477,40693
2019-04-29,2019,4,29,chokepoint16,Ombai Strait,2,1,3,0,6,6,12,35617,27017,2011,0,79106,64646,143753,40694
2019-04-30,2019,4,30,chokepoint16,Ombai Strait,1,6,0,1,0,8,8,22681,610424,0,4895,0,638001,638001,40695
2019-05-01,2019,5,1,chokepoint16,Ombai Strait,2,6,1,0,2,9,11,31780,466286,0,0,6228,498066,504295,40696
2019-05-02,2019,5,2,chokepoint16,Ombai Strait,1,3,2,0,4,6,10,678,370602,15931,0,81991,387212,469203,40697
2019-05-03,2019,5,3,chokepoint16,Ombai Strait,3,1,2,0,2,6,8,43147,42775,4788,0,151294,90711,242006,40698
2019-05-04,2019,5,4,chokepoint16,Ombai Strait,1,3,0,0,1,4,5,18162,339461,0,0,0,357624,357624,40699
2019-05-05,2019,5,5,chokepoint16,Ombai Strait,2,6,1,0,5,9,14,4316,607880,4820,0,126882,617017,743900,40700
2019-05-06,2019,5,6,chokepoint16,Ombai Strait,2,9,0,0,5,11,16,30060,950110,0,0,0,980171,980171,40701
2019-05-07,2019,5,7,chokepoint16,Ombai Strait,1,10,2,1,3,14,17,22467,400430,3454,0,15241,426352,441594,40702
2019-05-08,2019,5,8,chokepoint16,Ombai Strait,1,10,1,0,2,12,14,17564,753199,1783,0,71676,772547,844224,40703
2019-05-09,2019,5,9,chokepoint16,Ombai Strait,1,9,2,0,2,12,14,14000,756431,744,0,0,771175,771175,40704
2019-05-10,2019,5,10,chokepoint16,Ombai Strait,1,5,0,0,1,6,7,10318,511282,0,0,0,521601,521601,40705
2019-05-11,2019,5,11,chokepoint16,Ombai Strait,1,6,1,0,3,8,11,7717,498299,1928,0,89500,507945,597446,40706
2019-05-12,2019,5,12,chokepoint16,Ombai Strait,1,6,4,1,4,12,16,53896,527721,4522,4459,87797,590600,678397,40707
2019-05-13,2019,5,13,chokepoint16,Ombai Strait,3,6,2,0,5,11,16,46281,478156,0,0,127290,524437,651728,40708
2019-05-14,2019,5,14,chokepoint16,Ombai Strait,1,7,1,0,3,9,12,5174,693247,0,0,2383,698422,700805,40709
2019-05-15,2019,5,15,chokepoint16,Ombai Strait,2,8,0,0,3,10,13,50331,433262,0,0,0,483593,483593,40710
2019-05-16,2019,5,16,chokepoint16,Ombai Strait,0,9,0,0,6,9,15,0,170513,0,0,62191,170513,232704,40711
2019-05-17,2019,5,17,chokepoint16,Ombai Strait,3,8,2,0,3,13,16,29147,654325,13232,0,5193,696705,701898,40712
2019-05-18,2019,5,18,chokepoint16,Ombai Strait,1,5,1,0,2,7,9,53917,647760,1856,0,0,703534,703534,40713
2019-05-19,2019,5,19,chokepoint16,Ombai Strait,0,6,0,0,6,6,12,0,0,0,0,151069,0,151069,40714
2019-05-20,2019,5,20,chokepoint16,Ombai Strait,1,6,2,0,1,9,10,14248,1034722,4650,0,0,1053622,1053622,40715
2019-05-21,2019,5,21,chokepoint16,Ombai Strait,1,8,2,1,5,12,17,25090,1285175,1128,7573,74808,1318967,1393775,40716
2019-05-22,2019,5,22,chokepoint16,Ombai Strait,2,7,2,0,4,11,15,54602,890657,4619,0,0,949879,949879,40717
2019-05-23,2019,5,23,chokepoint16,Ombai Strait,0,6,0,0,4,6,10,0,417394,0,0,169376,417394,586770,40718
2019-05-24,2019,5,24,chokepoint16,Ombai Strait,2,5,1,0,1,8,9,11805,716271,1245,0,90497,729322,819820,40719
2019-05-25,2019,5,25,chokepoint16,Ombai Strait,2,5,2,0,4,9,13,54456,936587,1974,0,0,993018,993018,40720
2019-05-26,2019,5,26,chokepoint16,Ombai Strait,1,9,2,0,5,12,17,0,525228,4346,0,138970,529575,668545,40721
2019-05-27,2019,5,27,chokepoint16,Ombai Strait,1,4,1,1,5,7,12,4316,390228,1701,3888,118653,400134,518787,40722
2019-05-28,2019,5,28,chokepoint16,Ombai Strait,4,8,1,0,2,13,15,63779,482513,0,0,4689,546293,550982,40723
2019-05-29,2019,5,29,chokepoint16,Ombai Strait,2,9,1,0,2,12,14,34011,1391292,3144,0,81370,1428449,1509819,40724
2019-05-30,2019,5,30,chokepoint16,Ombai Strait,2,4,0,0,3,6,9,11867,369936,0,0,47163,381803,428967,40725
2019-05-31,2019,5,31,chokepoint16,Ombai Strait,1,12,2,0,1,15,16,14462,1016589,3987,0,62509,1035039,1097548,40726
2019-06-01,2019,6,1,chokepoint16,Ombai Strait,0,9,0,0,3,9,12,0,670701,0,0,71633,670701,742334,40727
2019-06-02,2019,6,2,chokepoint16,Ombai Strait,1,6,1,0,2,8,10,0,376320,4410,0,58621,380731,439352,40728
2019-06-03,2019,6,3,chokepoint16,Ombai Strait,0,4,1,0,6,5,11,0,554042,433,0,179708,554476,734184,40729
2019-06-04,2019,6,4,chokepoint16,Ombai Strait,3,5,1,1,5,10,15,58439,407579,3295,5777,158728,475092,633820,40730
2019-06-05,2019,6,5,chokepoint16,Ombai Strait,2,7,0,0,2,9,11,36912,505878,0,0,12069,542791,554860,40731
2019-06-06,2019,6,6,chokepoint16,Ombai Strait,1,7,1,0,1,9,10,32386,558768,3328,0,0,594483,594483,40732
2019-06-07,2019,6,7,chokepoint16,Ombai Strait,2,8,0,0,3,10,13,17850,318317,0,0,127449,336168,463617,40733
2019-06-08,2019,6,8,chokepoint16,Ombai Strait,0,5,1,0,2,6,8,0,436198,3160,0,0,439359,439359,40734
2019-06-09,2019,6,9,chokepoint16,Ombai Strait,3,5,0,0,3,8,11,5124,596990,0,0,39871,602114,641986,40735
2019-06-10,2019,6,10,chokepoint16,Ombai Strait,1,3,1,0,1,5,6,23767,613961,2204,0,0,639933,639933,40736
2019-06-11,2019,6,11,chokepoint16,Ombai Strait,1,8,0,1,6,10,16,20993,392431,0,0,165312,413424,578737,40737
2019-06-12,2019,6,12,chokepoint16,Ombai Strait,3,10,2,0,4,15,19,39333,567555,2238,0,3619,609127,612747,40738
2019-06-13,2019,6,13,chokepoint16,Ombai Strait,2,8,1,0,4,11,15,63035,858147,16527,0,23287,937710,960997,40739
2019-06-14,2019,6,14,chokepoint16,Ombai Strait,3,7,2,0,2,12,14,46482,260469,1544,0,14368,308496,322864,40740
2019-06-15,2019,6,15,chokepoint16,Ombai Strait,0,2,2,0,2,4,6,0,169037,11739,0,0,180777,180777,40741
2019-06-16,2019,6,16,chokepoint16,Ombai Strait,0,7,0,1,4,8,12,0,862654,0,3946,151354,866601,1017955,40742
2019-06-17,2019,6,17,chokepoint16,Ombai Strait,2,9,1,0,4,12,16,41410,372869,799,0,147834,415079,562914,40743
2019-06-18,2019,6,18,chokepoint16,Ombai Strait,0,3,1,0,1,4,5,0,199537,3060,0,0,202597,202597,40744
2019-06-19,2019,6,19,chokepoint16,Ombai Strait,2,11,1,0,4,14,18,16950,903258,12566,0,138389,932776,1071166,40745
2019-06-20,2019,6,20,chokepoint16,Ombai Strait,1,9,0,0,4,10,14,49339,624301,0,0,169913,673641,843554,40746
2019-06-21,2019,6,21,chokepoint16,Ombai Strait,3,6,1,0,3,10,13,21185,837522,2844,0,48006,861551,909558,40747
2019-06-22,2019,6,22,chokepoint16,Ombai Strait,3,4,0,0,4,7,11,96283,470420,0,0,50838,566703,617542,40748
2019-06-23,2019,6,23,chokepoint16,Ombai Strait,0,12,2,0,3,14,17,0,1280704,5081,0,60972,1285785,1346758,40749
2019-06-24,2019,6,24,chokepoint16,Ombai Strait,1,6,2,0,2,9,11,14746,693606,1516,0,12683,709869,722552,40750
2019-06-25,2019,6,25,chokepoint16,Ombai Strait,2,5,1,1,3,9,12,21848,342438,3295,2467,66867,370050,436918,40751
2019-06-26,2019,6,26,chokepoint16,Ombai Strait,1,13,1,0,3,15,18,16315,1088592,1246,0,8490,1106153,1114644,40752
2019-06-27,2019,6,27,chokepoint16,Ombai Strait,0,7,3,0,3,10,13,0,493566,1655,0,115888,495222,611110,40753
2019-06-28,2019,6,28,chokepoint16,Ombai Strait,2,4,0,0,3,6,9,16090,811649,0,0,0,827739,827739,40754
2019-06-29,2019,6,29,chokepoint16,Ombai Strait,2,10,1,0,3,13,16,64670,692690,799,0,63702,758160,821863,40755
2019-06-30,2019,6,30,chokepoint16,Ombai Strait,0,6,1,0,0,7,7,0,307653,3359,0,0,311013,311013,40756
2019-07-01,2019,7,1,chokepoint16,Ombai Strait,1,3,2,1,4,7,11,24677,182731,5903,3375,84198,216688,300886,40757
2019-07-02,2019,7,2,chokepoint16,Ombai Strait,4,5,1,0,3,10,13,50972,540757,1877,0,80258,593607,673866,40758
2019-07-03,2019,7,3,chokepoint16,Ombai Strait,1,7,0,0,3,8,11,10978,848591,0,0,0,859570,859570,40759
2019-07-04,2019,7,4,chokepoint16,Ombai Strait,1,8,2,0,1,11,12,4613,848321,8937,0,89438,861872,951310,40760
2019-07-05,2019,7,5,chokepoint16,Ombai Strait,2,6,1,0,4,9,13,15696,683025,514,0,84797,699236,784034,40761
2019-07-06,2019,7,6,chokepoint16,Ombai Strait,2,5,0,0,3,7,10,32386,565835,0,0,71857,598221,670078,40762
2019-07-07,2019,7,7,chokepoint16,Ombai Strait,2,4,1,2,7,9,16,59849,650173,3721,0,157725,713745,871470,40763
2019-07-08,2019,7,8,chokepoint16,Ombai Strait,4,9,2,0,5,15,20,66239,301027,3564,0,75452,370830,446283,40764
2019-07-09,2019,7,9,chokepoint16,Ombai Strait,0,6,3,0,1,9,10,0,606060,5252,0,0,611313,611313,40765
2019-07-10,2019,7,10,chokepoint16,Ombai Strait,1,9,0,0,4,10,14,15783,1057367,0,0,19015,1073150,1092166,40766
2019-07-11,2019,7,11,chokepoint16,Ombai Strait,1,5,2,0,8,8,16,17365,410839,5203,0,59771,433408,493180,40767
2019-07-12,2019,7,12,chokepoint16,Ombai Strait,0,7,3,0,1,10,11,0,493096,2600,0,0,495697,495697,40768
2019-07-13,2019,7,13,chokepoint16,Ombai Strait,1,7,0,0,1,8,9,37183,537558,0,0,0,574741,574741,40769
2019-07-14,2019,7,14,chokepoint16,Ombai Strait,1,6,0,0,4,7,11,19245,748842,0,0,77935,768088,846023,40770
2019-07-15,2019,7,15,chokepoint16,Ombai Strait,2,9,0,0,4,11,15,10676,1145280,0,0,129926,1155957,1285883,40771
2019-07-16,2019,7,16,chokepoint16,Ombai Strait,1,4,2,0,6,7,13,20993,565822,6094,0,152597,592910,745508,40772
2019-07-17,2019,7,17,chokepoint16,Ombai Strait,1,5,3,0,3,9,12,19912,192379,5005,0,60972,217297,278269,40773
2019-07-18,2019,7,18,chokepoint16,Ombai Strait,2,7,0,0,2,9,11,59708,324099,0,0,0,383808,383808,40774
2019-07-19,2019,7,19,chokepoint16,Ombai Strait,1,7,0,0,3,8,11,38690,253241,0,0,0,291931,291931,40775
2019-07-20,2019,7,20,chokepoint16,Ombai Strait,2,5,3,0,3,10,13,30685,1088757,7184,0,59609,1126628,1186238,40776
2019-07-21,2019,7,21,chokepoint16,Ombai Strait,1,6,1,0,4,8,12,34161,441207,3132,0,68929,478501,547431,40777
2019-07-22,2019,7,22,chokepoint16,Ombai Strait,3,8,0,1,2,12,14,31803,1171349,0,0,69448,1203153,1272601,40778
2019-07-23,2019,7,23,chokepoint16,Ombai Strait,1,4,5,0,1,10,11,26152,0,16592,0,4358,42745,47103,40779
2019-07-24,2019,7,24,chokepoint16,Ombai Strait,1,7,3,0,3,11,14,0,801294,22979,0,125239,824273,949512,40780
2019-07-25,2019,7,25,chokepoint16,Ombai Strait,1,9,2,0,3,12,15,53896,918077,4820,0,69086,976794,1045881,40781
2019-07-26,2019,7,26,chokepoint16,Ombai Strait,0,6,2,0,3,8,11,0,717473,2986,0,78830,720459,799290,40782
2019-07-27,2019,7,27,chokepoint16,Ombai Strait,2,5,0,0,6,7,13,40747,285592,0,0,146158,326340,472499,40783
2019-07-28,2019,7,28,chokepoint16,Ombai Strait,1,7,0,0,2,8,10,15406,723917,0,0,30987,739323,770311,40784
