date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2020-02-05,2020,2,5,chokepoint24,Mona Passage,3,2,0,1,0,6,6,75677,169867,0,5290,0,250835,250835,64056
2020-02-06,2020,2,6,chokepoint24,Mona Passage,2,2,0,0,0,4,4,17411,25315,0,0,0,42726,42726,64057
2020-02-07,2020,2,7,chokepoint24,Mona Passage,2,2,1,0,3,5,8,81453,38033,4259,0,98563,123746,222310,64058
2020-02-08,2020,2,8,chokepoint24,Mona Passage,1,0,1,2,4,4,8,11967,0,17257,5042,51479,34267,85746,64059
2020-02-09,2020,2,9,chokepoint24,Mona Passage,9,4,1,1,2,15,17,243932,266017,10733,0,3196,520683,523880,64060
2020-02-10,2020,2,10,chokepoint24,Mona Passage,2,0,2,0,2,4,6,6724,0,9034,0,52098,15759,67858,64061
2020-02-11,2020,2,11,chokepoint24,Mona Passage,4,1,1,0,2,6,8,107226,173248,485,0,31514,280959,312474,64062
2020-02-12,2020,2,12,chokepoint24,Mona Passage,0,2,1,0,2,3,5,0,205140,5834,0,67595,210975,278571,64063
2020-02-13,2020,2,13,chokepoint24,Mona Passage,3,3,2,0,2,8,10,107399,196526,11242,0,87718,315168,402886,64064
2020-02-14,2020,2,14,chokepoint24,Mona Passage,1,2,0,0,3,3,6,19984,39181,0,0,66805,59165,125971,64065
2020-02-15,2020,2,15,chokepoint24,Mona Passage,4,3,1,0,0,8,8,48285,246549,6438,0,0,301274,301274,64066
2020-02-16,2020,2,16,chokepoint24,Mona Passage,3,1,2,1,1,7,8,152536,169172,29894,0,0,351603,351603,64067
2020-02-17,2020,2,17,chokepoint24,Mona Passage,6,5,3,0,6,14,20,130880,286213,9076,0,194649,426169,620818,64068
2020-02-18,2020,2,18,chokepoint24,Mona Passage,3,0,1,0,4,4,8,116707,0,3189,0,204763,119897,324661,64069
2020-02-19,2020,2,19,chokepoint24,Mona Passage,2,0,2,0,0,4,4,55891,0,12888,0,0,68779,68779,64070
2020-02-20,2020,2,20,chokepoint24,Mona Passage,3,1,0,0,4,4,8,48088,35337,0,0,106838,83425,190264,64071
2020-02-21,2020,2,21,chokepoint24,Mona Passage,3,1,1,1,3,6,9,85669,177020,306,3884,87464,266880,354344,64072
2020-02-22,2020,2,22,chokepoint24,Mona Passage,1,3,2,1,3,7,10,0,204574,7403,0,269446,211977,481424,64073
2020-02-23,2020,2,23,chokepoint24,Mona Passage,5,0,2,1,1,8,9,153602,0,19322,0,9406,172925,182331,64074
2020-02-24,2020,2,24,chokepoint24,Mona Passage,1,1,4,1,3,7,10,37423,166757,37196,3226,40308,244603,284911,64075
2020-02-25,2020,2,25,chokepoint24,Mona Passage,5,3,1,0,3,9,12,93448,82744,4696,0,18846,180889,199736,64076
2020-02-26,2020,2,26,chokepoint24,Mona Passage,3,1,0,2,2,6,8,69264,14425,0,6978,50286,90668,140955,64077
2020-02-27,2020,2,27,chokepoint24,Mona Passage,2,3,1,1,1,7,8,30740,156525,1515,4757,1391,193539,194931,64078
2020-02-28,2020,2,28,chokepoint24,Mona Passage,4,2,3,0,1,9,10,125861,73703,14390,0,0,213955,213955,64079
2020-02-29,2020,2,29,chokepoint24,Mona Passage,4,3,5,2,5,14,19,142453,194973,28505,12029,29757,377961,407718,64080
2020-03-01,2020,3,1,chokepoint24,Mona Passage,1,2,2,0,2,5,7,0,174218,16537,0,39539,190755,230294,64081
2020-03-02,2020,3,2,chokepoint24,Mona Passage,6,0,1,1,6,8,14,172346,0,1280,0,172255,173626,345882,64082
2020-03-03,2020,3,3,chokepoint24,Mona Passage,5,1,1,0,2,7,9,122726,62569,6542,0,133509,191838,325348,64083
2020-03-04,2020,3,4,chokepoint24,Mona Passage,2,3,1,1,4,7,11,53162,90540,2682,0,75662,146386,222049,64084
2020-03-05,2020,3,5,chokepoint24,Mona Passage,2,0,2,2,2,6,8,71325,0,27167,9901,38148,108394,146542,64085
2020-03-06,2020,3,6,chokepoint24,Mona Passage,4,0,1,0,5,5,10,103901,0,5346,0,107276,109248,216525,64086
2020-03-07,2020,3,7,chokepoint24,Mona Passage,1,0,0,0,3,1,4,56263,0,0,0,67835,56263,124098,64087
2020-03-08,2020,3,8,chokepoint24,Mona Passage,4,4,0,1,3,9,12,78712,186260,0,0,93136,264973,358109,64088
2020-03-09,2020,3,9,chokepoint24,Mona Passage,6,2,2,0,0,10,10,111198,66148,1379,0,0,178726,178726,64089
2020-03-10,2020,3,10,chokepoint24,Mona Passage,1,0,3,0,2,4,6,12278,0,8193,0,84702,20472,105174,64090
2020-03-11,2020,3,11,chokepoint24,Mona Passage,3,3,0,1,4,7,11,63042,209202,0,0,130244,272245,402490,64091
2020-03-12,2020,3,12,chokepoint24,Mona Passage,2,4,0,0,3,6,9,67005,245059,0,0,53500,312064,365564,64092
2020-03-13,2020,3,13,chokepoint24,Mona Passage,3,2,3,1,4,9,13,67179,103133,12648,0,40727,182961,223689,64093
2020-03-14,2020,3,14,chokepoint24,Mona Passage,2,2,1,1,5,6,11,56198,173384,7429,0,149997,237011,387009,64094
2020-03-15,2020,3,15,chokepoint24,Mona Passage,5,0,0,2,5,7,12,143430,0,0,5568,133676,148999,282675,64095
2020-03-16,2020,3,16,chokepoint24,Mona Passage,2,2,1,1,4,6,10,54737,34661,3819,8806,117347,102025,219373,64096
2020-03-17,2020,3,17,chokepoint24,Mona Passage,4,4,3,0,4,11,15,106775,158320,23097,0,70195,288192,358388,64097
2020-03-18,2020,3,18,chokepoint24,Mona Passage,2,4,1,1,1,8,9,10857,419224,16524,2252,0,448859,448859,64098
2020-03-19,2020,3,19,chokepoint24,Mona Passage,2,4,0,0,2,6,8,64746,50114,0,0,48086,114861,162948,64099
2020-03-20,2020,3,20,chokepoint24,Mona Passage,4,4,2,0,3,10,13,95857,213042,30525,0,175160,339425,514585,64100
2020-03-21,2020,3,21,chokepoint24,Mona Passage,3,2,3,0,1,8,9,87691,82321,30220,0,0,200233,200233,64101
2020-03-22,2020,3,22,chokepoint24,Mona Passage,5,4,0,0,2,9,11,102740,123119,0,0,18566,225860,244426,64102
2020-03-23,2020,3,23,chokepoint24,Mona Passage,6,3,2,1,1,12,13,169561,102642,8563,0,30195,280766,310962,64103
2020-03-24,2020,3,24,chokepoint24,Mona Passage,2,4,1,1,1,8,9,61689,136722,3813,5617,16120,207842,223963,64104
2020-03-25,2020,3,25,chokepoint24,Mona Passage,5,1,0,1,3,7,10,125115,70151,0,0,118838,195266,314104,64105
2020-03-26,2020,3,26,chokepoint24,Mona Passage,0,4,1,0,1,5,6,0,191404,5121,0,24814,196526,221341,64106
2020-03-27,2020,3,27,chokepoint24,Mona Passage,4,4,3,0,2,11,13,143835,279120,21793,0,90421,444749,535171,64107
2020-03-28,2020,3,28,chokepoint24,Mona Passage,3,3,2,0,3,8,11,65218,114762,6626,0,29758,186607,216366,64108
2020-03-29,2020,3,29,chokepoint24,Mona Passage,3,4,0,0,4,7,11,162036,95449,0,0,67866,257486,325352,64109
2020-03-30,2020,3,30,chokepoint24,Mona Passage,5,5,0,1,2,11,13,96184,145326,0,2333,45307,243845,289152,64110
2020-03-31,2020,3,31,chokepoint24,Mona Passage,6,3,2,0,0,11,11,110672,294096,27062,0,0,431831,431831,64111
2020-04-01,2020,4,1,chokepoint24,Mona Passage,2,2,2,2,4,8,12,46821,68423,7520,2577,112055,125343,237398,64112
2020-04-02,2020,4,2,chokepoint24,Mona Passage,3,2,0,0,2,5,7,85572,37449,0,0,39515,123022,162537,64113
2020-04-03,2020,4,3,chokepoint24,Mona Passage,1,5,2,2,2,10,12,8064,158797,9761,2826,47986,179449,227436,64114
2020-04-04,2020,4,4,chokepoint24,Mona Passage,1,2,0,2,1,5,6,0,206829,0,6228,0,213057,213057,64115
2020-04-05,2020,4,5,chokepoint24,Mona Passage,5,3,2,0,3,10,13,179797,72587,6337,0,84770,258721,343492,64116
2020-04-06,2020,4,6,chokepoint24,Mona Passage,4,5,3,0,5,12,17,54263,163390,26165,0,152010,243819,395829,64117
2020-04-07,2020,4,7,chokepoint24,Mona Passage,6,4,1,0,1,11,12,138744,113225,1280,0,0,253250,253250,64118
2020-04-08,2020,4,8,chokepoint24,Mona Passage,0,4,0,0,2,4,6,0,127029,0,0,16073,127029,143103,64119
2020-04-09,2020,4,9,chokepoint24,Mona Passage,2,5,1,0,5,8,13,15240,55881,1603,0,116331,72725,189056,64120
2020-04-10,2020,4,10,chokepoint24,Mona Passage,1,1,1,1,4,4,8,6033,73137,5619,0,160241,84790,245031,64121
2020-04-11,2020,4,11,chokepoint24,Mona Passage,3,3,0,1,4,7,11,93590,138299,0,0,82512,231889,314402,64122
2020-04-12,2020,4,12,chokepoint24,Mona Passage,4,0,4,0,2,8,10,124894,0,10817,0,0,135711,135711,64123
2020-04-13,2020,4,13,chokepoint24,Mona Passage,4,1,2,0,0,7,7,82101,32689,10212,0,0,125004,125004,64124
2020-04-14,2020,4,14,chokepoint24,Mona Passage,6,4,1,0,3,11,14,161993,232181,0,0,81137,394175,475312,64125
2020-04-15,2020,4,15,chokepoint24,Mona Passage,3,1,3,1,3,8,11,41316,29462,19358,4011,77243,94148,171392,64126
2020-04-16,2020,4,16,chokepoint24,Mona Passage,2,1,1,0,3,4,7,23865,0,8150,0,127172,32016,159189,64127
2020-04-17,2020,4,17,chokepoint24,Mona Passage,4,2,4,0,3,10,13,155610,19904,14819,0,69304,190334,259638,64128
2020-04-18,2020,4,18,chokepoint24,Mona Passage,1,1,1,1,6,4,10,7509,167522,5010,0,141904,180042,321946,64129
2020-04-19,2020,4,19,chokepoint24,Mona Passage,3,4,1,0,5,8,13,121433,172072,3819,0,177530,297326,474856,64130
2020-04-20,2020,4,20,chokepoint24,Mona Passage,7,3,2,0,2,12,14,168677,97738,22444,0,91946,288860,380806,64131
2020-04-21,2020,4,21,chokepoint24,Mona Passage,1,1,2,2,2,6,8,48914,32938,4763,2300,67424,88916,156341,64132
2020-04-22,2020,4,22,chokepoint24,Mona Passage,2,4,0,0,0,6,6,22300,130579,0,0,0,152879,152879,64133
2020-04-23,2020,4,23,chokepoint24,Mona Passage,2,4,0,1,5,7,12,65697,387535,0,0,89163,453233,542396,64134
2020-04-24,2020,4,24,chokepoint24,Mona Passage,2,5,1,0,4,8,12,44473,222478,4802,0,26078,271754,297832,64135
2020-04-25,2020,4,25,chokepoint24,Mona Passage,3,3,0,0,0,6,6,128591,132394,0,0,0,260986,260986,64136
2020-04-26,2020,4,26,chokepoint24,Mona Passage,4,5,1,2,7,12,19,68237,312736,2096,4153,156742,387224,543967,64137
2020-04-27,2020,4,27,chokepoint24,Mona Passage,2,2,0,0,1,4,5,69390,68013,0,0,41324,137404,178728,64138
2020-04-28,2020,4,28,chokepoint24,Mona Passage,4,5,2,0,0,11,11,111431,262282,5174,0,0,378888,378888,64139
2020-04-29,2020,4,29,chokepoint24,Mona Passage,2,1,3,1,1,7,8,17079,164943,17348,0,22693,199371,222065,64140
2020-04-30,2020,4,30,chokepoint24,Mona Passage,2,1,1,0,2,4,6,61713,33686,2588,0,16068,97988,114057,64141
2020-05-01,2020,5,1,chokepoint24,Mona Passage,2,5,1,0,3,8,11,53412,282305,4802,0,83790,340520,424310,64142
2020-05-02,2020,5,2,chokepoint24,Mona Passage,2,2,1,1,2,6,8,59645,33932,8107,0,83108,101686,184794,64143
2020-05-03,2020,5,3,chokepoint24,Mona Passage,5,1,2,1,3,9,12,163837,27962,7537,0,83199,199338,282537,64144
2020-05-04,2020,5,4,chokepoint24,Mona Passage,4,1,1,2,3,8,11,126967,72185,395,0,57005,199548,256554,64145
2020-05-05,2020,5,5,chokepoint24,Mona Passage,3,3,1,1,2,8,10,48782,36680,0,3772,71376,89235,160612,64146
2020-05-06,2020,5,6,chokepoint24,Mona Passage,2,1,0,0,3,3,6,28123,49514,0,0,57923,77638,135562,64147
2020-05-07,2020,5,7,chokepoint24,Mona Passage,4,2,2,0,4,8,12,120857,83117,2096,0,324938,206072,531011,64148
2020-05-08,2020,5,8,chokepoint24,Mona Passage,1,3,2,0,3,6,9,19851,138772,12681,0,10891,171305,182196,64149
2020-05-09,2020,5,9,chokepoint24,Mona Passage,1,1,0,0,0,2,2,27262,32672,0,0,0,59935,59935,64150
2020-05-10,2020,5,10,chokepoint24,Mona Passage,5,4,2,0,2,11,13,190072,63355,10636,0,45169,264064,309233,64151
2020-05-11,2020,5,11,chokepoint24,Mona Passage,4,2,2,0,1,8,9,104787,56288,9565,0,0,170641,170641,64152
2020-05-12,2020,5,12,chokepoint24,Mona Passage,2,1,1,0,4,4,8,52847,0,1280,0,0,54127,54127,64153
2020-05-13,2020,5,13,chokepoint24,Mona Passage,2,2,2,0,3,6,9,55458,232287,6053,0,57900,293799,351699,64154
2020-05-14,2020,5,14,chokepoint24,Mona Passage,3,1,0,2,3,6,9,108370,0,0,12147,126060,120517,246578,64155
2020-05-15,2020,5,15,chokepoint24,Mona Passage,2,1,1,0,6,4,10,21427,65175,4530,0,182931,91134,274065,64156
2020-05-16,2020,5,16,chokepoint24,Mona Passage,2,3,2,0,0,7,7,86981,166752,10441,0,0,264175,264175,64157
2020-05-17,2020,5,17,chokepoint24,Mona Passage,4,2,1,0,3,7,10,64853,86829,3105,0,44454,154788,199242,64158
2020-05-18,2020,5,18,chokepoint24,Mona Passage,5,2,3,0,2,10,12,154647,168364,7016,0,9705,330028,339733,64159
2020-05-19,2020,5,19,chokepoint24,Mona Passage,2,5,2,0,5,9,14,44037,332684,18670,0,73588,395393,468981,64160
2020-05-20,2020,5,20,chokepoint24,Mona Passage,2,3,0,0,2,5,7,31335,258979,0,0,0,290314,290314,64161
2020-05-21,2020,5,21,chokepoint24,Mona Passage,1,1,0,0,0,2,2,55596,174938,0,0,0,230534,230534,64162
2020-05-22,2020,5,22,chokepoint24,Mona Passage,3,4,2,0,2,9,11,57494,311767,22452,0,3196,391714,394910,64163
2020-05-23,2020,5,23,chokepoint24,Mona Passage,4,2,1,0,2,7,9,115160,53739,6650,0,30220,175550,205770,64164
2020-05-24,2020,5,24,chokepoint24,Mona Passage,5,1,1,0,2,7,9,90699,33782,2392,0,0,126874,126874,64165
2020-05-25,2020,5,25,chokepoint24,Mona Passage,4,1,1,0,1,6,7,80268,30774,1280,0,169229,112322,281552,64166
2020-05-26,2020,5,26,chokepoint24,Mona Passage,2,1,1,0,2,4,6,48878,21934,17361,0,123634,88174,211809,64167
2020-05-27,2020,5,27,chokepoint24,Mona Passage,2,4,4,0,2,10,12,32610,160975,41619,0,9603,235205,244808,64168
2020-05-28,2020,5,28,chokepoint24,Mona Passage,3,3,1,0,8,7,15,66924,189329,2096,0,308261,258350,566612,64169
2020-05-29,2020,5,29,chokepoint24,Mona Passage,4,3,1,0,0,8,8,74540,0,4530,0,0,79071,79071,64170
2020-05-30,2020,5,30,chokepoint24,Mona Passage,2,5,1,1,0,9,9,97636,302085,8054,4833,0,412609,412609,64171
2020-05-31,2020,5,31,chokepoint24,Mona Passage,6,2,0,0,1,8,9,120928,62433,0,0,0,183362,183362,64172
2020-06-01,2020,6,1,chokepoint24,Mona Passage,4,3,2,0,2,9,11,134355,60004,3329,0,21780,197689,219469,64173
2020-06-02,2020,6,2,chokepoint24,Mona Passage,4,1,2,0,1,7,8,75968,0,4945,0,151743,80913,232657,64174
2020-06-03,2020,6,3,chokepoint24,Mona Passage,1,5,1,0,3,7,10,16281,118307,9095,0,85592,143684,229276,64175
2020-06-04,2020,6,4,chokepoint24,Mona Passage,1,1,0,0,2,2,4,51947,26190,0,0,77815,78138,155953,64176
2020-06-05,2020,6,5,chokepoint24,Mona Passage,2,3,1,0,2,6,8,36311,65814,5074,0,3196,107200,110397,64177
2020-06-06,2020,6,6,chokepoint24,Mona Passage,1,1,2,0,2,4,6,10509,28197,5584,0,75196,44291,119487,64178
2020-06-07,2020,6,7,chokepoint24,Mona Passage,5,6,3,0,2,14,16,144026,494591,7044,0,75108,645663,720771,64179
2020-06-08,2020,6,8,chokepoint24,Mona Passage,4,2,4,2,3,12,15,171904,28121,39387,3251,71831,242664,314496,64180
2020-06-09,2020,6,9,chokepoint24,Mona Passage,3,1,1,0,3,5,8,70632,162143,3183,0,95105,235959,331065,64181
2020-06-10,2020,6,10,chokepoint24,Mona Passage,1,4,0,1,4,6,10,22961,119894,0,0,96245,142855,239100,64182
2020-06-11,2020,6,11,chokepoint24,Mona Passage,2,0,1,0,2,3,5,67119,0,4941,0,23187,72061,95249,64183
2020-06-12,2020,6,12,chokepoint24,Mona Passage,3,5,2,1,5,11,16,58590,158443,9751,2872,155561,229658,385220,64184
2020-06-13,2020,6,13,chokepoint24,Mona Passage,2,2,3,1,1,8,9,56377,89527,17935,0,18718,163839,182558,64185
2020-06-14,2020,6,14,chokepoint24,Mona Passage,6,4,2,1,1,13,14,190837,306888,0,0,61623,497725,559349,64186
2020-06-15,2020,6,15,chokepoint24,Mona Passage,4,1,2,1,1,8,9,121998,0,5398,0,9406,127397,136804,64187
2020-06-16,2020,6,16,chokepoint24,Mona Passage,3,1,1,0,4,5,9,52262,60982,0,0,90749,113244,203993,64188
2020-06-17,2020,6,17,chokepoint24,Mona Passage,3,3,0,0,4,6,10,17183,201155,0,0,64981,218339,283320,64189
2020-06-18,2020,6,18,chokepoint24,Mona Passage,3,3,1,2,6,9,15,84443,75353,0,6871,299148,166668,465816,64190
2020-06-19,2020,6,19,chokepoint24,Mona Passage,2,1,1,0,3,4,7,34873,0,3448,0,38205,38322,76527,64191
2020-06-20,2020,6,20,chokepoint24,Mona Passage,3,3,1,0,1,7,8,96186,106589,4902,0,71021,207678,278700,64192
2020-06-21,2020,6,21,chokepoint24,Mona Passage,4,3,2,0,5,9,14,106127,130799,8737,0,110680,245664,356344,64193
2020-06-22,2020,6,22,chokepoint24,Mona Passage,5,5,3,0,3,13,16,113186,157456,2966,0,45947,273610,319557,64194
2020-06-23,2020,6,23,chokepoint24,Mona Passage,3,1,1,1,3,6,9,117425,59914,21054,0,201821,198394,400215,64195
2020-06-24,2020,6,24,chokepoint24,Mona Passage,1,2,4,0,2,7,9,0,211295,11587,0,23782,222882,246665,64196
2020-06-25,2020,6,25,chokepoint24,Mona Passage,0,3,0,0,1,3,4,0,143874,0,0,165632,143874,309507,64197
2020-06-26,2020,6,26,chokepoint24,Mona Passage,5,0,4,0,1,9,10,75014,0,54467,0,3196,129482,132679,64198
2020-06-27,2020,6,27,chokepoint24,Mona Passage,4,1,0,0,4,5,9,126387,177020,0,0,87201,303407,390608,64199
2020-06-28,2020,6,28,chokepoint24,Mona Passage,4,1,1,0,0,6,6,63442,36679,8132,0,0,108254,108254,64200
2020-06-29,2020,6,29,chokepoint24,Mona Passage,3,3,1,1,1,8,9,78713,133247,4178,0,0,216139,216139,64201
2020-06-30,2020,6,30,chokepoint24,Mona Passage,2,4,4,2,1,12,13,59736,269418,7149,0,0,336303,336303,64202
2020-07-01,2020,7,1,chokepoint24,Mona Passage,4,2,0,0,3,6,9,87483,176658,0,0,63520,264141,327662,64203
2020-07-02,2020,7,2,chokepoint24,Mona Passage,2,1,2,0,3,5,8,53204,172933,9369,0,39312,235507,274819,64204
2020-07-03,2020,7,3,chokepoint24,Mona Passage,5,3,2,0,4,10,14,79937,68581,11233,0,65496,159752,225249,64205
2020-07-04,2020,7,4,chokepoint24,Mona Passage,1,2,4,1,1,8,9,1114,66577,15690,0,0,83382,83382,64206
2020-07-05,2020,7,5,chokepoint24,Mona Passage,6,2,4,1,2,13,15,197164,37930,39274,0,40303,274369,314672,64207
2020-07-06,2020,7,6,chokepoint24,Mona Passage,3,3,4,2,3,12,15,49492,76681,11866,8599,89388,146639,236028,64208
2020-07-07,2020,7,7,chokepoint24,Mona Passage,4,3,0,0,2,7,9,116281,148807,0,0,19486,265088,284575,64209
2020-07-08,2020,7,8,chokepoint24,Mona Passage,2,1,2,0,1,5,6,35313,170662,14594,0,51792,220570,272363,64210
2020-07-09,2020,7,9,chokepoint24,Mona Passage,2,2,1,0,5,5,10,76633,70479,0,0,132220,147113,279333,64211
2020-07-10,2020,7,10,chokepoint24,Mona Passage,3,4,4,0,1,11,12,61606,162507,24719,0,0,248833,248833,64212
2020-07-11,2020,7,11,chokepoint24,Mona Passage,2,0,0,0,3,2,5,102782,0,0,0,42692,102782,145474,64213
