"date","portid","portname","country","ISO3","portcalls_container","portcalls_dry_bulk","portcalls_general_cargo","portcalls_roro","portcalls_tanker","portcalls_cargo","portcalls","import_container","import_dry_bulk","import_general_cargo","import_roro","import_tanker","import_cargo","import","export_container","export_dry_bulk","export_general_cargo","export_roro","export_tanker","export_cargo","export"
"2021-11-14","port784","Nacala","Mozambique","MOZ","1","0","0","0","1","1","2","1827","0","0","0","0","1827","1827","2312","0","0","0","0","2312","2312"
"2023-12-18","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-12-22","port784","Nacala","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-11-15","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-12-19","port784","Nacala","Mozambique","MOZ","1","1","0","0","0","2","2","0","7313","0","0","0","7313","7313","1891","0","0","0","0","1891","1891"
"2022-12-23","port784","Nacala","Mozambique","MOZ","1","0","0","0","0","1","1","6509","0","0","0","0","6509","6509","0","0","0","0","0","0","0"
"2021-11-16","port784","Nacala","Mozambique","MOZ","0","2","0","0","0","2","2","0","0","0","0","0","0","0","0","103155","0","0","0","103155","103155"
"2023-12-20","port784","Nacala","Mozambique","MOZ","1","1","0","0","2","2","4","0","0","0","0","2777","0","2777","25870","59207","0","0","1377","85077","86455"
"2022-12-24","port784","Nacala","Mozambique","MOZ","0","1","0","0","1","1","2","0","0","0","0","30306","0","30306","0","61338","0","0","0","61338","61338"
"2021-11-17","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-12-21","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","5027","0","0","0","5027","5027","0","49803","0","0","0","49803","49803"
"2022-12-25","port784","Nacala","Mozambique","MOZ","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-11-18","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-12-22","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-12-26","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","81642","0","0","0","81642","81642"
"2021-11-19","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","78691","0","0","0","78691","78691"
"2022-12-27","port784","Nacala","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-11-20","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-12-23","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","10373","0","0","0","10373","10373","0","0","0","0","0","0","0"
"2022-12-28","port784","Nacala","Mozambique","MOZ","0","1","0","0","1","1","2","0","0","0","0","0","0","0","0","79105","0","0","0","79105","79105"
"2021-11-21","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-12-24","port784","Nacala","Mozambique","MOZ","0","1","0","0","1","1","2","0","0","0","0","30704","0","30704","0","78903","0","0","0","78903","78903"
"2022-12-29","port784","Nacala","Mozambique","MOZ","0","2","0","0","1","2","3","0","16887","0","0","1402","16887","18289","0","56759","0","0","0","56759","56759"
"2021-11-22","port784","Nacala","Mozambique","MOZ","1","0","0","0","1","1","2","0","0","0","0","0","0","0","1841","0","0","0","0","1841","1841"
"2023-12-25","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-12-30","port784","Nacala","Mozambique","MOZ","1","0","0","0","0","1","1","0","0","0","0","0","0","0","3658","0","0","0","0","3658","3658"
"2021-11-23","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","111194","0","0","0","111194","111194"
"2023-12-26","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","72898","0","0","0","72898","72898"
"2022-12-31","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","53026","0","0","0","53026","53026"
"2021-11-24","port784","Nacala","Mozambique","MOZ","0","0","1","0","1","1","2","0","0","330","0","0","330","330","0","0","0","0","0","0","0"
"2023-12-27","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","7819","0","0","0","7819","7819","0","0","0","0","0","0","0"
"2023-01-01","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-11-25","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","4027","0","0","0","4027","4027"
"2023-12-28","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","162484","0","0","0","162484","162484"
"2023-01-02","port784","Nacala","Mozambique","MOZ","0","2","0","0","1","2","3","0","13718","0","0","0","13718","13718","0","88539","0","0","0","88539","88539"
"2021-11-26","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","37126","0","0","0","37126","37126","0","0","0","0","0","0","0"
"2023-12-29","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-01-03","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-11-27","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","16321","0","0","0","16321","16321","0","0","0","0","0","0","0"
"2023-12-30","port784","Nacala","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-01-04","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","41486","0","0","0","41486","41486"
"2021-11-28","port784","Nacala","Mozambique","MOZ","0","1","0","0","1","1","2","0","0","0","0","0","0","0","0","182070","0","0","0","182070","182070"
"2023-12-31","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-01-05","port784","Nacala","Mozambique","MOZ","0","0","1","0","0","1","1","0","0","377","0","0","377","377","0","0","0","0","0","0","0"
"2021-11-29","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
