"date","portid","portname","country","ISO3","portcalls_container","portcalls_dry_bulk","portcalls_general_cargo","portcalls_roro","portcalls_tanker","portcalls_cargo","portcalls","import_container","import_dry_bulk","import_general_cargo","import_roro","import_tanker","import_cargo","import","export_container","export_dry_bulk","export_general_cargo","export_roro","export_tanker","export_cargo","export"
"2026-08-14","port137","Beira","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-05-27","port137","Beira","Mozambique","MOZ","1","2","0","0","1","3","4","2122","8645","0","0","11378","10768","22146","2408","8084","0","0","0","10492","10492"
"2025-07-01","port137","Beira","Mozambique","MOZ","1","0","0","0","0","1","1","2122","0","0","0","0","2122","2122","2408","0","0","0","0","2408","2408"
"2023-04-25","port137","Beira","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","40257","0","0","0","40257","40257"
"2024-05-28","port137","Beira","Mozambique","MOZ","1","1","0","0","0","2","2","0","0","0","0","0","0","0","660","22460","0","0","0","23120","23120"
"2025-07-02","port137","Beira","Mozambique","MOZ","1","0","1","0","0","2","2","14762","0","0","0","0","14762","14762","0","0","6188","0","0","6188","6188"
"2025-07-03","port137","Beira","Mozambique","MOZ","1","0","0","0","1","1","2","650","0","0","0","519","650","1169","0","0","0","0","0","0","0"
"2025-07-04","port137","Beira","Mozambique","MOZ","1","0","0","0","1","1","2","82","0","0","0","35380","82","35463","0","0","0","0","0","0","0"
"2024-05-29","port137","Beira","Mozambique","MOZ","1","0","0","0","0","1","1","2122","0","0","0","0","2122","2122","2408","0","0","0","0","2408","2408"
"2025-07-05","port137","Beira","Mozambique","MOZ","0","2","0","0","0","2","2","0","10492","0","0","0","10492","10492","0","47466","0","0","0","47466","47466"
"2023-04-26","port137","Beira","Mozambique","MOZ","1","1","0","0","0","2","2","387","0","0","0","0","387","387","0","0","0","0","0","0","0"
"2024-05-30","port137","Beira","Mozambique","MOZ","1","0","0","0","0","1","1","0","0","0","0","0","0","0","391","0","0","0","0","391","391"
"2025-07-06","port137","Beira","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-04-27","port137","Beira","Mozambique","MOZ","1","0","1","0","1","2","3","2629","0","2768","0","38099","5398","43497","0","0","0","0","0","0","0"
"2024-05-31","port137","Beira","Mozambique","MOZ","2","2","1","0","0","5","5","3445","10492","2275","0","0","16213","16213","2408","54897","2533","0","0","59839","59839"
"2025-07-07","port137","Beira","Mozambique","MOZ","0","1","0","0","1","1","2","0","34632","0","0","38773","34632","73405","0","0","0","0","0","0","0"
"2023-04-28","port137","Beira","Mozambique","MOZ","1","0","0","0","0","1","1","819","0","0","0","0","819","819","0","0","0","0","0","0","0"
"2024-06-01","port137","Beira","Mozambique","MOZ","1","0","0","0","1","1","2","0","0","0","0","31536","0","31536","2174","0","0","0","0","2174","2174"
"2025-07-08","port137","Beira","Mozambique","MOZ","0","1","1","0","0","2","2","0","449","7576","0","0","8025","8025","0","0","0","0","0","0","0"
"2023-04-29","port137","Beira","Mozambique","MOZ","1","0","0","0","0","1","1","2424","0","0","0","0","2424","2424","0","0","0","0","0","0","0"
"2024-06-02","port137","Beira","Mozambique","MOZ","1","0","1","0","0","2","2","0","0","2866","0","0","2866","2866","1179","0","0","0","0","1179","1179"
"2025-07-09","port137","Beira","Mozambique","MOZ","2","0","0","0","0","2","2","4365","0","0","0","0","4365","4365","0","0","0","0","0","0","0"
"2023-04-30","port137","Beira","Mozambique","MOZ","1","0","0","0","1","1","2","8477","0","0","0","38590","8477","47068","0","0","0","0","0","0","0"
"2023-05-01","port137","Beira","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-05-02","port137","Beira","Mozambique","MOZ","1","1","1","0","0","3","3","3821","38885","0","0","0","42707","42707","0","0","3075","0","0","3075","3075"
"2023-05-03","port137","Beira","Mozambique","MOZ","0","1","1","0","0","2","2","0","0","2865","0","0","2865","2865","0","46441","0","0","0","46441","46441"
"2024-06-03","port137","Beira","Mozambique","MOZ","1","2","0","0","0","3","3","382","31842","0","0","0","32225","32225","0","0","0","0","0","0","0"
"2023-05-04","port137","Beira","Mozambique","MOZ","1","0","0","0","1","1","2","641","0","0","0","41536","641","42178","0","0","0","0","0","0","0"
"2024-06-04","port137","Beira","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","3674","0","3674"
"2023-05-05","port137","Beira","Mozambique","MOZ","0","1","1","0","1","2","3","0","19851","0","0","35093","19851","54944","0","0","5581","0","0","5581","5581"
"2025-07-10","port137","Beira","Mozambique","MOZ","0","1","0","0","0","1","1","0","4622","0","0","0","4622","4622","0","0","0","0","0","0","0"
"2025-07-11","port137","Beira","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","3494","0","3494","0","0","0","0","0","0","0"
"2023-05-06","port137","Beira","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-05-07","port137","Beira","Mozambique","MOZ","1","2","0","0","0","3","3","1746","0","0","0","0","1746","1746","0","31161","0","0","0","31161","31161"
"2024-06-05","port137","Beira","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-05-08","port137","Beira","Mozambique","MOZ","1","0","0","0","1","1","2","2418","0","0","0","39989","2418","42407","0","0","0","0","0","0","0"
"2025-07-12","port137","Beira","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","42881","0","42881","0","0","0","0","0","0","0"
"2024-06-06","port137","Beira","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-05-09","port137","Beira","Mozambique","MOZ","1","0","0","0","1","1","2","7052","0","0","0","15860","7052","22912","0","0","0","0","0","0","0"
"2025-07-13","port137","Beira","Mozambique","MOZ","1","2","1","0","0","4","4","0","36957","0","0","0","36957","36957","5309","31988","4685","0","0","41983","41983"
"2024-06-07","port137","Beira","Mozambique","MOZ","0","2","0","0","1","2","3","0","7155","0","0","1048","7155","8204","0","39958","0","0","0","39958","39958"
"2023-05-10","port137","Beira","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025-07-14","port137","Beira","Mozambique","MOZ","1","0","1","0","1","2","3","0","0","2275","0","20859","2275","23134","1720","0","2533","0","575","4253","4829"
"2024-06-08","port137","Beira","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-05-11","port137","Beira","Mozambique","MOZ","0","1","0","0","1","1","2","0","0","0","0","43625","0","43625","0","27245","0","0","0","27245","27245"
"2025-07-15","port137","Beira","Mozambique","MOZ","1","0","0","0","1","1","2","5388","0","0","0","359","5388","5748","0","0","0","0","0","0","0"
