date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2021-06-09,2021,6,9,chokepoint7,Cape of Good Hope,5,33,5,1,9,44,53,173105,2668969,79547,0,760768,2921622,3682391,16120
2019-04-01,2019,4,1,chokepoint7,Cape of Good Hope,8,23,2,0,11,33,44,256630,2268917,8240,0,621479,2533788,3155267,16403
2019-04-02,2019,4,2,chokepoint7,Cape of Good Hope,4,19,3,0,12,26,38,178625,1019672,16904,0,1865241,1215202,3080443,16404
2019-04-03,2019,4,3,chokepoint7,Cape of Good Hope,6,25,2,1,12,34,46,226103,1579477,35228,4109,951847,1844918,2796765,16405
2019-04-04,2019,4,4,chokepoint7,Cape of Good Hope,6,24,1,0,10,31,41,114723,1024006,23370,0,1205825,1162100,2367925,16406
2019-04-05,2019,4,5,chokepoint7,Cape of Good Hope,6,22,2,1,11,31,42,98194,739146,29552,3384,1086133,870279,1956412,16407
2019-04-06,2019,4,6,chokepoint7,Cape of Good Hope,6,24,3,2,10,35,45,137299,720545,28632,2326,779118,888803,1667922,16408
2019-04-07,2019,4,7,chokepoint7,Cape of Good Hope,4,45,1,1,7,51,58,195237,1851747,9876,0,806273,2056861,2863135,16409
2020-05-05,2020,5,5,chokepoint7,Cape of Good Hope,7,30,1,3,17,41,58,276313,1808961,15941,4093,1651308,2105310,3756619,16410
2019-04-08,2019,4,8,chokepoint7,Cape of Good Hope,4,28,5,3,6,40,46,194093,596320,43419,7765,366807,841598,1208406,16411
2021-06-10,2021,6,10,chokepoint7,Cape of Good Hope,6,26,2,0,15,34,49,217403,1591833,20283,0,681546,1829520,2511067,16412
2019-04-09,2019,4,9,chokepoint7,Cape of Good Hope,8,31,6,3,12,48,60,238685,2280819,85099,17999,1594274,2622603,4216878,16413
2021-06-11,2021,6,11,chokepoint7,Cape of Good Hope,5,40,2,1,15,48,63,136558,2456022,40492,4323,918817,2637396,3556214,16414
2019-04-10,2019,4,10,chokepoint7,Cape of Good Hope,6,28,6,0,7,40,47,204302,1452482,65218,0,639383,1722002,2361386,16416
2021-06-12,2021,6,12,chokepoint7,Cape of Good Hope,5,22,5,2,11,34,45,114433,1715072,85825,5777,1385934,1921107,3307042,16417
2020-05-06,2020,5,6,chokepoint7,Cape of Good Hope,8,27,1,2,14,38,52,166867,1268157,26628,5838,1265903,1467492,2733395,16418
2019-04-11,2019,4,11,chokepoint7,Cape of Good Hope,3,27,3,4,24,37,61,85742,1060676,23066,1874,2710435,1171359,3881795,16420
2021-06-13,2021,6,13,chokepoint7,Cape of Good Hope,5,30,2,1,18,38,56,125589,2556107,31387,4109,1415562,2717193,4132756,16421
2020-05-07,2020,5,7,chokepoint7,Cape of Good Hope,5,39,1,0,18,45,63,170908,2785782,0,0,587773,2956691,3544464,16422
2019-04-12,2019,4,12,chokepoint7,Cape of Good Hope,3,30,4,0,19,37,56,141582,1678389,23994,0,1148265,1843966,2992232,16424
2019-04-13,2019,4,13,chokepoint7,Cape of Good Hope,4,20,2,0,9,26,35,95928,1234187,17392,0,1361467,1347508,2708975,16425
2019-04-14,2019,4,14,chokepoint7,Cape of Good Hope,4,26,1,3,10,34,44,94865,1082843,24291,12161,1224765,1214161,2438926,16426
2019-04-15,2019,4,15,chokepoint7,Cape of Good Hope,10,19,2,1,12,32,44,330404,1334526,1107,3980,801456,1670019,2471475,16427
2019-04-16,2019,4,16,chokepoint7,Cape of Good Hope,5,23,2,1,8,31,39,121726,1206656,18843,2533,533934,1349759,1883694,16428
2019-04-17,2019,4,17,chokepoint7,Cape of Good Hope,3,26,1,1,6,31,37,98648,1438832,27222,3075,446204,1567779,2013983,16429
2019-04-18,2019,4,18,chokepoint7,Cape of Good Hope,5,34,2,1,9,42,51,192358,1906303,26229,0,426040,2124891,2550932,16430
2019-04-19,2019,4,19,chokepoint7,Cape of Good Hope,5,24,2,0,13,31,44,141061,1403027,32490,0,1326211,1576579,2902791,16431
2019-04-20,2019,4,20,chokepoint7,Cape of Good Hope,6,23,2,0,9,31,40,157661,912354,14524,0,751706,1084540,1836247,16432
2019-04-21,2019,4,21,chokepoint7,Cape of Good Hope,4,20,2,0,14,26,40,127777,693056,6854,0,1013286,827688,1840975,16433
2019-04-22,2019,4,22,chokepoint7,Cape of Good Hope,6,18,0,2,14,26,40,291892,634083,0,9597,947563,935574,1883138,16434
2019-04-23,2019,4,23,chokepoint7,Cape of Good Hope,4,36,4,1,10,45,55,73434,2047687,72501,0,850175,2193623,3043799,16435
