"date","portid","portname","country","ISO3","portcalls_container","portcalls_dry_bulk","portcalls_general_cargo","portcalls_roro","portcalls_tanker","portcalls_cargo","portcalls","import_container","import_dry_bulk","import_general_cargo","import_roro","import_tanker","import_cargo","import","export_container","export_dry_bulk","export_general_cargo","export_roro","export_tanker","export_cargo","export"
"2025-05-23","port702","Maputo","Mozambique","MOZ","0","0","0","0","2","0","2","0","0","0","0","444","0","444","0","0","0","0","1432","0","1432"
"2026-06-01","port702","Maputo","Mozambique","MOZ","1","2","0","0","0","3","3","2947","0","0","0","0","2947","2947","0","107821","0","0","0","107821","107821"
"2025-05-24","port702","Maputo","Mozambique","MOZ","1","1","0","1","0","3","3","4569","0","0","2231","0","6801","6801","0","47498","0","0","0","47498","47498"
"2026-06-02","port702","Maputo","Mozambique","MOZ","1","2","0","0","1","3","4","1306","2961","0","0","11521","4267","15789","0","78923","0","0","0","78923","78923"
"2025-05-25","port702","Maputo","Mozambique","MOZ","1","3","0","0","0","4","4","1634","0","0","0","0","1634","1634","0","169823","0","0","0","169823","169823"
"2026-06-03","port702","Maputo","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","13123","0","13123","0","0","0","0","648","0","648"
"2025-05-26","port702","Maputo","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2026-06-04","port702","Maputo","Mozambique","MOZ","0","1","1","0","0","2","2","0","0","1380","0","0","1380","1380","0","26424","3684","0","0","30109","30109"
"2025-05-27","port702","Maputo","Mozambique","MOZ","0","2","0","0","0","2","2","0","5709","0","0","0","5709","5709","0","12175","0","0","0","12175","12175"
"2026-06-05","port702","Maputo","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","21505","0","0","0","21505","21505"
"2025-05-28","port702","Maputo","Mozambique","MOZ","0","2","0","0","0","2","2","0","0","0","0","0","0","0","0","133479","0","0","0","133479","133479"
"2026-06-06","port702","Maputo","Mozambique","MOZ","1","2","0","0","0","3","3","653","4108","0","0","0","4762","4762","0","98448","0","0","0","98448","98448"
"2025-05-29","port702","Maputo","Mozambique","MOZ","0","2","1","0","2","3","5","0","0","1380","0","56206","1380","57587","0","25015","3684","0","648","28700","29348"
"2026-06-07","port702","Maputo","Mozambique","MOZ","0","3","1","1","0","5","5","0","4108","0","0","0","4108","4108","0","87152","9300","1017","0","97470","97470"
"2025-05-30","port702","Maputo","Mozambique","MOZ","0","2","1","0","0","3","3","0","50857","0","0","0","50857","50857","0","42511","6547","0","0","49059","49059"
"2026-06-08","port702","Maputo","Mozambique","MOZ","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1885","0","0","0","0","1885","1885"
"2025-05-31","port702","Maputo","Mozambique","MOZ","0","2","0","0","0","2","2","0","0","0","0","0","0","0","0","73941","0","0","0","73941","73941"
"2026-06-09","port702","Maputo","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","40458","0","0","0","40458","40458"
"2025-06-01","port702","Maputo","Mozambique","MOZ","1","0","1","0","1","2","3","2641","0","0","0","38800","2641","41441","817","0","6250","0","0","7067","7067"
"2025-06-02","port702","Maputo","Mozambique","MOZ","1","4","0","0","1","5","6","2609","15722","0","0","13123","18331","31455","0","164666","0","0","648","164666","165315"
"2025-06-03","port702","Maputo","Mozambique","MOZ","1","1","0","0","1","2","3","0","0","0","0","3319","0","3319","1532","35528","0","0","0","37061","37061"
"2026-06-10","port702","Maputo","Mozambique","MOZ","1","0","0","0","1","1","2","818","0","0","0","2688","818","3506","875","0","0","0","0","875","875"
"2025-06-04","port702","Maputo","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2026-06-11","port702","Maputo","Mozambique","MOZ","0","2","0","0","0","2","2","0","0","0","0","0","0","0","0","170380","0","0","0","170380","170380"
"2026-06-12","port702","Maputo","Mozambique","MOZ","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","286","0","0","286","286"
"2025-06-05","port702","Maputo","Mozambique","MOZ","0","2","0","0","1","2","3","0","0","0","0","975","0","975","0","96806","0","0","0","96806","96806"
"2026-06-13","port702","Maputo","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025-06-06","port702","Maputo","Mozambique","MOZ","0","1","0","1","0","2","2","0","0","0","2827","0","2827","2827","0","12823","0","0","0","12823","12823"
"2026-06-14","port702","Maputo","Mozambique","MOZ","0","1","1","0","1","2","3","0","0","1380","0","13856","1380","15237","0","103480","3684","0","731","107165","107897"
"2025-06-07","port702","Maputo","Mozambique","MOZ","1","0","0","0","0","1","1","0","0","0","0","0","0","0","5272","0","0","0","0","5272","5272"
