date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2020-04-10,2020,4,10,chokepoint28,Kerch Strait,0,4,50,0,11,54,65,0,48297,58462,0,25868,106760,132628,74061
2020-04-11,2020,4,11,chokepoint28,Kerch Strait,1,1,48,0,13,50,63,1331,0,56167,0,38515,57499,96014,74062
2020-04-12,2020,4,12,chokepoint28,Kerch Strait,1,2,58,1,10,62,72,34368,3189,75379,2585,31680,115523,147203,74063
2020-04-13,2020,4,13,chokepoint28,Kerch Strait,0,3,50,0,14,53,67,0,3590,69399,0,35121,72989,108111,74064
2020-04-14,2020,4,14,chokepoint28,Kerch Strait,1,0,27,0,3,28,31,0,0,30188,0,2684,30188,32873,74065
2020-04-15,2020,4,15,chokepoint28,Kerch Strait,1,2,51,1,16,55,71,1463,7740,71464,335,42794,81004,123799,74066
2020-04-16,2020,4,16,chokepoint28,Kerch Strait,1,0,32,0,7,33,40,0,0,45882,0,13254,45882,59137,74067
2020-04-17,2020,4,17,chokepoint28,Kerch Strait,1,3,33,0,5,37,42,0,32879,36817,0,21268,69697,90966,74068
2020-04-18,2020,4,18,chokepoint28,Kerch Strait,1,3,60,1,15,65,80,0,29873,62718,1813,31038,94405,125443,74069
2020-04-19,2020,4,19,chokepoint28,Kerch Strait,0,3,61,0,14,64,78,0,19811,90259,0,32907,110070,142978,74070
2020-04-20,2020,4,20,chokepoint28,Kerch Strait,0,4,38,0,8,42,50,0,7227,56167,0,22833,63395,86228,74071
2020-04-21,2020,4,21,chokepoint28,Kerch Strait,1,1,54,0,17,56,73,1331,6422,75580,0,48726,83334,132061,74072
2020-04-22,2020,4,22,chokepoint28,Kerch Strait,1,4,44,0,17,49,66,1247,35084,67730,0,29304,104062,133367,74073
2020-04-23,2020,4,23,chokepoint28,Kerch Strait,0,2,36,0,7,38,45,0,12489,68171,0,30366,80660,111027,74074
2020-04-24,2020,4,24,chokepoint28,Kerch Strait,1,2,64,0,16,67,83,0,7299,95825,0,43059,103124,146183,74075
2020-04-25,2020,4,25,chokepoint28,Kerch Strait,0,1,47,0,15,48,63,0,3279,60850,0,38193,64130,102324,74076
2020-04-26,2020,4,26,chokepoint28,Kerch Strait,1,3,44,0,13,48,61,0,12901,83956,0,22241,96857,119099,74077
2020-04-27,2020,4,27,chokepoint28,Kerch Strait,0,4,38,0,18,42,60,0,49265,51818,0,29491,101084,130576,74078
2020-04-28,2020,4,28,chokepoint28,Kerch Strait,1,2,31,1,12,35,47,2902,2960,45356,2388,30120,53607,83727,74079
2020-04-29,2020,4,29,chokepoint28,Kerch Strait,1,4,68,0,18,73,91,2673,52102,112410,0,45594,167186,212781,74080
2020-04-30,2020,4,30,chokepoint28,Kerch Strait,0,2,42,1,18,45,63,0,21172,52062,532,29406,73768,103174,74081
2020-05-01,2020,5,1,chokepoint28,Kerch Strait,0,1,43,0,14,44,58,0,0,76225,0,31629,76225,107855,74082
2020-05-02,2020,5,2,chokepoint28,Kerch Strait,0,0,36,0,17,36,53,0,0,41604,0,69076,41604,110680,74083
2020-05-03,2020,5,3,chokepoint28,Kerch Strait,1,2,40,0,21,43,64,1463,34994,63561,0,65059,100019,165078,74084
2020-05-04,2020,5,4,chokepoint28,Kerch Strait,0,1,32,0,15,33,48,0,1443,47585,0,49506,49029,98535,74085
2020-05-05,2020,5,5,chokepoint28,Kerch Strait,0,0,33,0,13,33,46,0,0,40697,0,21433,40697,62131,74086
2020-05-06,2020,5,6,chokepoint28,Kerch Strait,0,1,34,0,4,35,39,0,7376,46914,0,18653,54291,72945,74087
2020-05-07,2020,5,7,chokepoint28,Kerch Strait,0,2,31,0,14,33,47,0,4863,49865,0,58378,54728,113106,74088
2020-05-08,2020,5,8,chokepoint28,Kerch Strait,0,0,39,0,9,39,48,0,0,64401,0,24901,64401,89302,74089
2020-05-09,2020,5,9,chokepoint28,Kerch Strait,1,0,31,0,19,32,51,1331,0,39014,0,58518,40345,98864,74090
2020-05-10,2020,5,10,chokepoint28,Kerch Strait,0,0,57,0,14,57,71,0,0,70611,0,34356,70611,104967,74091
2020-05-11,2020,5,11,chokepoint28,Kerch Strait,1,1,21,0,11,23,34,264,1699,18928,0,21147,20893,42041,74092
2020-05-12,2020,5,12,chokepoint28,Kerch Strait,0,1,12,0,5,13,18,0,1609,7948,0,6559,9557,16117,74093
2020-05-13,2020,5,13,chokepoint28,Kerch Strait,0,5,50,0,21,55,76,0,44805,91223,0,45634,136029,181663,74094
2020-05-14,2020,5,14,chokepoint28,Kerch Strait,0,2,35,0,11,37,48,0,24562,51332,0,23835,75895,99731,74095
2020-05-15,2020,5,15,chokepoint28,Kerch Strait,0,2,43,0,19,45,64,0,3189,55494,0,67797,58683,126481,74096
2020-05-16,2020,5,16,chokepoint28,Kerch Strait,0,0,40,0,14,40,54,0,0,54620,0,35400,54620,90020,74097
2020-05-17,2020,5,17,chokepoint28,Kerch Strait,0,6,27,1,17,34,51,0,43894,43997,0,22157,87891,110049,74098
2020-05-18,2020,5,18,chokepoint28,Kerch Strait,1,2,28,1,13,32,45,1463,49045,60300,2783,29511,113593,143105,74099
2020-05-19,2020,5,19,chokepoint28,Kerch Strait,0,2,31,0,14,33,47,0,4798,40374,0,23436,45173,68609,74100
2020-05-20,2020,5,20,chokepoint28,Kerch Strait,0,1,25,1,19,27,46,0,22552,34648,335,61651,57536,119187,74101
2020-05-21,2020,5,21,chokepoint28,Kerch Strait,0,3,18,0,9,21,30,0,38795,18391,0,17386,57187,74574,74102
2020-05-22,2020,5,22,chokepoint28,Kerch Strait,0,1,28,1,18,30,48,0,0,44389,0,54188,44389,98578,74103
2020-05-23,2020,5,23,chokepoint28,Kerch Strait,1,1,19,0,20,21,41,1247,0,23105,0,42814,24353,67168,74104
2020-05-24,2020,5,24,chokepoint28,Kerch Strait,1,4,34,0,18,39,57,1463,43777,41324,0,57180,86565,143746,74105
2020-05-25,2020,5,25,chokepoint28,Kerch Strait,0,3,26,0,13,29,42,0,44062,32574,0,23518,76637,100155,74106
2020-05-26,2020,5,26,chokepoint28,Kerch Strait,0,2,24,0,13,26,39,0,28058,24293,0,50165,52351,102517,74107
2020-05-27,2020,5,27,chokepoint28,Kerch Strait,0,1,27,0,15,28,43,0,1479,46732,0,53756,48212,101969,74108
2020-05-28,2020,5,28,chokepoint28,Kerch Strait,0,0,24,0,9,24,33,0,0,25773,0,19483,25773,45256,74109
2020-05-29,2020,5,29,chokepoint28,Kerch Strait,0,0,31,1,7,32,39,0,0,32088,2982,19095,35070,54166,74110
2020-05-30,2020,5,30,chokepoint28,Kerch Strait,0,1,17,0,11,18,29,0,1609,23161,0,26396,24770,51167,74111
2020-05-31,2020,5,31,chokepoint28,Kerch Strait,0,1,40,0,17,41,58,0,17983,52291,0,38262,70275,108537,74112
2020-06-01,2020,6,1,chokepoint28,Kerch Strait,1,3,30,0,24,34,58,1463,36537,40722,0,64220,78723,142943,74113
2020-06-02,2020,6,2,chokepoint28,Kerch Strait,0,1,32,0,14,33,47,0,0,56985,0,18003,56985,74988,74114
2020-06-03,2020,6,3,chokepoint28,Kerch Strait,0,1,30,0,14,31,45,0,0,35591,0,41590,35591,77181,74115
2020-06-04,2020,6,4,chokepoint28,Kerch Strait,0,2,28,0,15,30,45,0,3279,40468,0,22845,43748,66594,74116
2020-06-05,2020,6,5,chokepoint28,Kerch Strait,0,2,22,0,17,24,41,0,16726,38535,0,41562,55261,96824,74117
2020-06-06,2020,6,6,chokepoint28,Kerch Strait,0,0,30,0,9,30,39,0,0,28463,0,20671,28463,49135,74118
2020-06-07,2020,6,7,chokepoint28,Kerch Strait,0,0,18,1,15,19,34,0,0,21679,2982,37990,24662,62652,74119
2020-06-08,2020,6,8,chokepoint28,Kerch Strait,1,2,19,1,14,23,37,1463,0,21215,511,36726,23191,59917,74120
2020-06-09,2020,6,9,chokepoint28,Kerch Strait,0,3,29,0,5,32,37,0,4798,38300,0,13830,43099,56929,74121
2020-06-10,2020,6,10,chokepoint28,Kerch Strait,0,2,30,0,11,32,43,0,31151,39484,0,30375,70636,101011,74122
2020-06-11,2020,6,11,chokepoint28,Kerch Strait,0,3,22,0,18,25,43,0,12046,30003,0,32295,42050,74346,74123
2020-06-12,2020,6,12,chokepoint28,Kerch Strait,0,1,30,0,10,31,41,0,1609,47686,0,32505,49296,81801,74124
2020-06-13,2020,6,13,chokepoint28,Kerch Strait,0,3,31,1,15,35,50,0,25621,31767,817,20398,58206,78605,74125
2020-06-14,2020,6,14,chokepoint28,Kerch Strait,2,0,31,0,12,33,45,1595,0,47049,0,27145,48645,75790,74126
2020-06-15,2020,6,15,chokepoint28,Kerch Strait,0,1,21,0,8,22,30,0,31805,32358,0,16737,64163,80901,74127
2020-06-16,2020,6,16,chokepoint28,Kerch Strait,0,2,21,1,10,24,34,0,30069,28951,0,29947,59020,88968,74128
2020-06-17,2020,6,17,chokepoint28,Kerch Strait,0,4,28,0,8,32,40,0,24547,35887,0,28117,60435,88552,74129
2020-06-18,2020,6,18,chokepoint28,Kerch Strait,0,0,24,1,15,25,40,0,0,28446,3180,23664,31627,55292,74130
2020-06-19,2020,6,19,chokepoint28,Kerch Strait,0,1,31,0,15,32,47,0,0,33733,0,27894,33733,61627,74131
2020-06-20,2020,6,20,chokepoint28,Kerch Strait,2,1,22,0,9,25,34,4183,0,28223,0,15493,32407,47900,74132
2020-06-21,2020,6,21,chokepoint28,Kerch Strait,0,3,30,1,10,34,44,0,17533,30704,779,19425,49018,68444,74133
2020-06-22,2020,6,22,chokepoint28,Kerch Strait,0,1,20,0,14,21,35,0,29873,32227,0,20327,62100,82428,74134
2020-06-23,2020,6,23,chokepoint28,Kerch Strait,0,2,32,0,14,34,48,0,22759,53865,0,29090,76625,105715,74135
2020-06-24,2020,6,24,chokepoint28,Kerch Strait,0,3,31,1,18,35,53,0,17983,34927,0,53591,52911,106502,74136
2020-06-25,2020,6,25,chokepoint28,Kerch Strait,0,0,31,1,9,32,41,0,0,51483,817,12440,52300,64740,74137
2020-06-26,2020,6,26,chokepoint28,Kerch Strait,0,2,11,0,10,13,23,0,0,13004,0,11579,13004,24584,74138
2020-06-27,2020,6,27,chokepoint28,Kerch Strait,1,1,33,0,14,35,49,1331,3279,49706,0,26604,54317,80922,74139
2020-06-28,2020,6,28,chokepoint28,Kerch Strait,1,3,33,1,16,38,54,1069,45095,51188,779,24707,98132,122839,74140
2020-06-29,2020,6,29,chokepoint28,Kerch Strait,0,3,33,0,8,36,44,0,2130,47761,0,26042,49891,75933,74141
2020-06-30,2020,6,30,chokepoint28,Kerch Strait,0,3,34,0,8,37,45,0,18168,55097,0,10197,73266,83463,74142
2020-07-01,2020,7,1,chokepoint28,Kerch Strait,0,1,28,0,18,29,47,0,19645,42614,0,35381,62260,97641,74143
2020-07-02,2020,7,2,chokepoint28,Kerch Strait,1,3,35,1,12,40,52,4005,17685,54858,0,26839,76548,103388,74144
2020-07-03,2020,7,3,chokepoint28,Kerch Strait,1,0,35,0,8,36,44,1331,0,42625,0,29058,43957,73016,74145
2020-07-04,2020,7,4,chokepoint28,Kerch Strait,0,3,36,1,10,40,50,0,1609,61820,2585,18938,66015,84954,74146
2020-07-05,2020,7,5,chokepoint28,Kerch Strait,0,5,33,1,12,39,51,0,19189,39880,1402,10482,60472,70954,74147
2020-07-06,2020,7,6,chokepoint28,Kerch Strait,0,1,38,0,6,39,45,0,29671,35830,0,11673,65502,77175,74148
2020-07-07,2020,7,7,chokepoint28,Kerch Strait,0,3,28,1,10,32,42,0,0,34788,1402,13194,36191,49385,74149
2020-07-08,2020,7,8,chokepoint28,Kerch Strait,0,2,25,0,8,27,35,0,1443,29915,0,17439,31359,48798,74150
2020-07-09,2020,7,9,chokepoint28,Kerch Strait,0,5,60,0,12,65,77,0,52809,99430,0,34658,152240,186898,74151
2020-07-10,2020,7,10,chokepoint28,Kerch Strait,1,3,57,0,10,61,71,0,45646,72796,0,34361,118442,152803,74152
2020-07-11,2020,7,11,chokepoint28,Kerch Strait,1,1,44,0,12,46,58,1200,0,64585,0,37289,65785,103075,74153
2020-07-12,2020,7,12,chokepoint28,Kerch Strait,0,2,45,0,15,47,62,0,0,72124,0,27868,72124,99993,74154
2020-07-13,2020,7,13,chokepoint28,Kerch Strait,0,3,42,0,12,45,57,0,34496,58521,0,25049,93017,118066,74155
2020-07-14,2020,7,14,chokepoint28,Kerch Strait,0,1,37,0,8,38,46,0,3189,56171,0,18156,59360,77517,74156
2020-07-15,2020,7,15,chokepoint28,Kerch Strait,0,2,40,0,12,42,54,0,4846,80153,0,22761,84999,107760,74157
2020-07-16,2020,7,16,chokepoint28,Kerch Strait,0,5,56,0,15,61,76,0,39508,87489,0,40110,126998,167108,74158
2020-07-17,2020,7,17,chokepoint28,Kerch Strait,1,1,56,0,10,58,68,1331,7740,84642,0,15831,93714,109545,74159
2020-07-18,2020,7,18,chokepoint28,Kerch Strait,0,2,39,0,5,41,46,0,0,47110,0,14526,47110,61636,74160
2020-07-19,2020,7,19,chokepoint28,Kerch Strait,0,5,47,0,11,52,63,0,45763,68451,0,24772,114215,138988,74161
2020-07-20,2020,7,20,chokepoint28,Kerch Strait,0,2,51,0,15,53,68,0,19592,67806,0,40728,87399,128127,74162
2020-07-21,2020,7,21,chokepoint28,Kerch Strait,0,4,52,0,10,56,66,0,26493,83361,0,14746,109854,124601,74163
2020-07-22,2020,7,22,chokepoint28,Kerch Strait,0,2,61,0,12,63,75,0,21224,106254,0,27673,127478,155152,74164
2020-07-23,2020,7,23,chokepoint28,Kerch Strait,0,4,46,1,8,51,59,0,16570,67875,2585,29663,87031,116694,74165
2020-07-24,2020,7,24,chokepoint28,Kerch Strait,0,1,49,0,12,50,62,0,31805,79800,0,29767,111605,141373,74166
2020-07-25,2020,7,25,chokepoint28,Kerch Strait,1,1,38,0,10,40,50,1200,0,54930,0,8181,56130,64311,74167
2020-07-26,2020,7,26,chokepoint28,Kerch Strait,1,5,61,0,16,67,83,2866,17685,100306,0,49710,120858,170569,74168
2020-07-27,2020,7,27,chokepoint28,Kerch Strait,1,2,52,0,22,55,77,0,10074,77310,0,66407,87385,153792,74169
2020-07-28,2020,7,28,chokepoint28,Kerch Strait,0,2,39,0,7,41,48,0,8178,75955,0,17837,84133,101971,74170
2020-07-29,2020,7,29,chokepoint28,Kerch Strait,0,2,58,0,17,60,77,0,17920,107544,0,40692,125464,166157,74171
2020-07-30,2020,7,30,chokepoint28,Kerch Strait,0,2,53,0,12,55,67,0,3189,81648,0,24938,84838,109776,74172
2020-07-31,2020,7,31,chokepoint28,Kerch Strait,1,3,56,0,11,60,71,1463,31280,81129,0,36746,113873,150620,74173
2020-08-01,2020,8,1,chokepoint28,Kerch Strait,0,1,59,0,13,60,73,0,0,87726,0,35064,87726,122790,74174
2020-08-02,2020,8,2,chokepoint28,Kerch Strait,0,3,35,0,15,38,53,0,0,62295,0,29961,62295,92256,74175
2020-08-03,2020,8,3,chokepoint28,Kerch Strait,1,2,42,0,16,45,61,0,36171,74457,0,38660,110628,149289,74176
2020-08-04,2020,8,4,chokepoint28,Kerch Strait,0,1,44,0,13,45,58,0,7463,74480,0,18572,81944,100516,74177
2020-08-05,2020,8,5,chokepoint28,Kerch Strait,0,3,50,0,14,53,67,0,40714,95187,0,31632,135901,167534,74178
2020-08-06,2020,8,6,chokepoint28,Kerch Strait,0,5,63,0,12,68,80,0,65512,106134,0,15806,171647,187453,74179
2020-08-07,2020,8,7,chokepoint28,Kerch Strait,0,3,60,1,10,64,74,0,23919,97823,710,37030,122452,159483,74180
2020-08-08,2020,8,8,chokepoint28,Kerch Strait,2,0,47,0,12,49,61,1331,0,67452,0,23981,68784,92765,74181
2020-08-09,2020,8,9,chokepoint28,Kerch Strait,0,0,19,0,6,19,25,0,0,39088,0,9384,39088,48473,74182
2020-08-10,2020,8,10,chokepoint28,Kerch Strait,0,1,39,0,10,40,50,0,12489,50877,0,24249,63366,87616,74183
2020-08-11,2020,8,11,chokepoint28,Kerch Strait,0,6,78,0,22,84,106,0,3052,119714,0,33398,122767,156166,74184
2020-08-12,2020,8,12,chokepoint28,Kerch Strait,1,6,59,1,15,67,82,6238,32735,105132,2191,28731,146298,175029,74185
2020-08-13,2020,8,13,chokepoint28,Kerch Strait,0,1,60,0,15,61,76,0,3252,91641,0,27480,94893,122374,74186
2020-08-14,2020,8,14,chokepoint28,Kerch Strait,1,3,53,0,16,57,73,1595,0,90442,0,48172,92038,140211,74187
2020-08-15,2020,8,15,chokepoint28,Kerch Strait,0,4,64,0,22,68,90,0,45819,104049,0,56776,149869,206645,74188
2020-08-16,2020,8,16,chokepoint28,Kerch Strait,0,4,42,1,9,47,56,0,17685,73121,0,32601,90806,123408,74189
2020-08-17,2020,8,17,chokepoint28,Kerch Strait,0,3,39,0,6,42,48,0,31425,48392,0,4460,79817,84278,74190
2020-08-18,2020,8,18,chokepoint28,Kerch Strait,0,4,59,0,14,63,77,0,15941,92161,0,56871,108103,164975,74191
2020-08-19,2020,8,19,chokepoint28,Kerch Strait,0,3,58,1,14,62,76,0,4176,104223,0,22336,108399,130735,74192
2020-08-20,2020,8,20,chokepoint28,Kerch Strait,0,7,72,0,8,79,87,0,59115,129798,0,37203,188913,226117,74193
2020-08-21,2020,8,21,chokepoint28,Kerch Strait,2,1,46,0,17,49,66,1463,26049,63838,0,29663,91351,121014,74194
2020-08-22,2020,8,22,chokepoint28,Kerch Strait,1,6,61,0,10,68,78,0,80713,100603,0,11328,181317,192645,74195
2020-08-23,2020,8,23,chokepoint28,Kerch Strait,1,2,56,0,17,59,76,0,20976,83937,0,36201,104914,141115,74196
2020-08-24,2020,8,24,chokepoint28,Kerch Strait,1,1,50,1,14,53,67,0,8399,76155,943,44277,85498,129775,74197
2020-08-25,2020,8,25,chokepoint28,Kerch Strait,0,2,49,0,20,51,71,0,0,83991,0,33559,83991,117550,74198
2020-08-26,2020,8,26,chokepoint28,Kerch Strait,0,2,52,0,13,54,67,0,12906,69648,0,39523,82554,122078,74199
2020-08-27,2020,8,27,chokepoint28,Kerch Strait,0,4,56,0,9,60,69,0,16526,85274,0,24310,101801,126111,74200
2020-08-28,2020,8,28,chokepoint28,Kerch Strait,3,4,61,1,11,69,80,8949,19798,98995,2783,12166,130527,142693,74201
2020-08-29,2020,8,29,chokepoint28,Kerch Strait,0,1,60,0,17,61,78,0,29671,85694,0,22456,115366,137822,74202
2020-08-30,2020,8,30,chokepoint28,Kerch Strait,0,5,49,0,19,54,73,0,25483,65600,0,37833,91083,128917,74203
2020-08-31,2020,8,31,chokepoint28,Kerch Strait,0,1,37,0,15,38,53,0,0,80965,0,20578,80965,101544,74204
2020-09-01,2020,9,1,chokepoint28,Kerch Strait,0,3,53,0,15,56,71,0,36004,95499,0,36667,131504,168171,74205
2020-09-02,2020,9,2,chokepoint28,Kerch Strait,2,3,56,0,12,61,73,4820,30473,97073,0,14373,132366,146740,74206
2020-09-03,2020,9,3,chokepoint28,Kerch Strait,0,3,40,0,19,43,62,0,45613,63694,0,44763,109307,154071,74207
2020-09-04,2020,9,4,chokepoint28,Kerch Strait,1,1,56,0,10,58,68,6238,0,86556,0,20243,92795,113038,74208
2020-09-05,2020,9,5,chokepoint28,Kerch Strait,0,3,37,0,4,40,44,0,13363,46220,0,11013,59583,70596,74209
2020-09-06,2020,9,6,chokepoint28,Kerch Strait,0,4,39,0,9,43,52,0,24935,69050,0,24799,93986,118786,74210
2020-09-07,2020,9,7,chokepoint28,Kerch Strait,0,1,44,0,7,45,52,0,0,59151,0,13264,59151,72416,74211
