date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2020-02-21,2020,2,21,chokepoint25,Balabac Strait,0,4,0,0,2,4,6,0,154870,0,0,13355,154870,168225,66057
2020-02-22,2020,2,22,chokepoint25,Balabac Strait,0,5,1,0,4,6,10,0,112304,0,0,132917,112304,245222,66058
2020-02-23,2020,2,23,chokepoint25,Balabac Strait,0,3,1,0,2,4,6,0,78489,3834,0,4149,82323,86473,66059
2020-02-24,2020,2,24,chokepoint25,Balabac Strait,2,3,2,0,0,7,7,16030,96885,14245,0,0,127161,127161,66060
2020-02-25,2020,2,25,chokepoint25,Balabac Strait,3,5,0,0,5,8,13,26183,156961,0,0,14766,183145,197911,66061
2020-02-26,2020,2,26,chokepoint25,Balabac Strait,1,4,2,0,6,7,13,30001,110234,3585,0,80890,143822,224712,66062
2020-02-27,2020,2,27,chokepoint25,Balabac Strait,0,4,0,1,1,5,6,0,117625,0,0,14468,117625,132093,66063
2020-02-28,2020,2,28,chokepoint25,Balabac Strait,0,10,1,0,2,11,13,0,448027,1154,0,5346,449181,454528,66064
2020-02-29,2020,2,29,chokepoint25,Balabac Strait,0,2,0,0,2,2,4,0,72606,0,0,13139,72606,85746,66065
2020-03-01,2020,3,1,chokepoint25,Balabac Strait,2,4,0,0,3,6,9,14850,314879,0,0,31912,329730,361642,66066
2020-03-02,2020,3,2,chokepoint25,Balabac Strait,3,3,4,0,3,10,13,20374,79261,21504,0,24538,121139,145678,66067
2020-03-03,2020,3,3,chokepoint25,Balabac Strait,0,6,2,0,4,8,12,0,283298,4861,0,7883,288160,296044,66068
2020-03-04,2020,3,4,chokepoint25,Balabac Strait,0,2,1,0,5,3,8,0,50568,0,0,92704,50568,143273,66069
2020-03-05,2020,3,5,chokepoint25,Balabac Strait,2,6,0,0,3,8,11,46733,253849,0,0,0,300583,300583,66070
2020-03-06,2020,3,6,chokepoint25,Balabac Strait,3,4,4,0,4,11,15,14219,162225,5029,0,5678,181475,187153,66071
2020-03-07,2020,3,7,chokepoint25,Balabac Strait,0,5,0,0,4,5,9,0,195699,0,0,87025,195699,282725,66072
2020-03-08,2020,3,8,chokepoint25,Balabac Strait,1,3,2,0,8,6,14,6076,230537,3841,0,206399,240455,446855,66073
2020-03-09,2020,3,9,chokepoint25,Balabac Strait,3,4,1,0,2,8,10,26947,28485,8387,0,4614,63820,68434,66074
2020-03-10,2020,3,10,chokepoint25,Balabac Strait,2,9,0,0,1,11,12,19363,571414,0,0,3657,590777,594435,66075
2020-03-11,2020,3,11,chokepoint25,Balabac Strait,1,5,0,0,3,6,9,3725,368636,0,0,56121,372361,428482,66076
2020-03-12,2020,3,12,chokepoint25,Balabac Strait,1,4,0,0,3,5,8,32468,118734,0,0,84984,151202,236186,66077
2020-03-13,2020,3,13,chokepoint25,Balabac Strait,1,7,3,0,3,11,14,7629,294005,12299,0,3094,313934,317028,66078
2020-03-14,2020,3,14,chokepoint25,Balabac Strait,2,7,1,0,3,10,13,10131,276433,0,0,0,286565,286565,66079
2020-03-15,2020,3,15,chokepoint25,Balabac Strait,0,5,0,0,4,5,9,0,294216,0,0,111655,294216,405872,66080
2020-03-16,2020,3,16,chokepoint25,Balabac Strait,4,8,2,0,1,14,15,31972,260095,1888,0,3600,293956,297556,66081
2020-03-17,2020,3,17,chokepoint25,Balabac Strait,0,6,2,0,3,8,11,0,113330,3851,0,4149,117181,121330,66082
2020-03-18,2020,3,18,chokepoint25,Balabac Strait,1,4,0,0,4,5,9,7830,119992,0,0,44082,127823,171906,66083
2020-03-19,2020,3,19,chokepoint25,Balabac Strait,1,7,3,0,3,11,14,6969,357514,6299,0,42876,370783,413659,66084
2020-03-20,2020,3,20,chokepoint25,Balabac Strait,0,5,2,0,3,7,10,0,243312,9454,0,7952,252767,260719,66085
2020-03-21,2020,3,21,chokepoint25,Balabac Strait,0,4,0,0,5,4,9,0,131381,0,0,94516,131381,225897,66086
2020-03-22,2020,3,22,chokepoint25,Balabac Strait,0,5,0,0,5,5,10,0,152212,0,0,17899,152212,170112,66087
2020-03-23,2020,3,23,chokepoint25,Balabac Strait,3,0,1,0,6,4,10,26032,0,5954,0,9899,31987,41886,66088
2020-03-24,2020,3,24,chokepoint25,Balabac Strait,0,5,2,0,0,7,7,0,171390,4162,0,0,175553,175553,66089
2020-03-25,2020,3,25,chokepoint25,Balabac Strait,0,5,4,1,4,10,14,0,155203,13757,0,29231,168961,198192,66090
2020-03-26,2020,3,26,chokepoint25,Balabac Strait,0,2,1,0,0,3,3,0,94915,1604,0,0,96520,96520,66091
2020-03-27,2020,3,27,chokepoint25,Balabac Strait,1,5,0,0,4,6,10,42229,276279,0,0,13949,318509,332458,66092
2020-03-28,2020,3,28,chokepoint25,Balabac Strait,1,4,2,0,2,7,9,9971,207901,1666,0,12844,219539,232384,66093
2020-03-29,2020,3,29,chokepoint25,Balabac Strait,1,9,4,0,2,14,16,3455,259241,12380,0,14460,275076,289537,66094
2020-03-30,2020,3,30,chokepoint25,Balabac Strait,2,6,1,1,3,10,13,10561,146679,0,1197,5353,158438,163792,66095
2020-03-31,2020,3,31,chokepoint25,Balabac Strait,0,6,1,0,2,7,9,0,404621,0,0,7645,404621,412266,66096
2020-04-01,2020,4,1,chokepoint25,Balabac Strait,0,6,1,0,3,7,10,0,344091,2869,0,25526,346960,372487,66097
2020-04-02,2020,4,2,chokepoint25,Balabac Strait,0,4,2,0,2,6,8,0,393826,6637,0,6728,400464,407192,66098
2020-04-03,2020,4,3,chokepoint25,Balabac Strait,2,2,1,0,4,5,9,13583,58480,3440,0,78691,75503,154195,66099
2020-04-04,2020,4,4,chokepoint25,Balabac Strait,1,2,0,0,2,3,5,3058,79549,0,0,0,82608,82608,66100
2020-04-05,2020,4,5,chokepoint25,Balabac Strait,0,4,2,0,2,6,8,0,152815,3674,0,0,156490,156490,66101
2020-04-06,2020,4,6,chokepoint25,Balabac Strait,2,3,2,0,6,7,13,12406,55559,2254,0,58424,70219,128643,66102
2020-04-07,2020,4,7,chokepoint25,Balabac Strait,0,8,0,0,4,8,12,0,310927,0,0,59777,310927,370705,66103
2020-04-08,2020,4,8,chokepoint25,Balabac Strait,0,3,2,0,3,5,8,0,192650,4142,0,14120,196792,210913,66104
2020-04-09,2020,4,9,chokepoint25,Balabac Strait,1,4,0,0,3,5,8,2648,213065,0,0,47515,215713,263229,66105
2020-04-10,2020,4,10,chokepoint25,Balabac Strait,0,4,2,0,3,6,9,0,21015,4032,0,18860,25048,43908,66106
2020-04-11,2020,4,11,chokepoint25,Balabac Strait,0,4,0,0,3,4,7,0,316845,0,0,55017,316845,371863,66107
2020-04-12,2020,4,12,chokepoint25,Balabac Strait,2,4,1,0,2,7,9,19714,192629,0,0,54385,212344,266729,66108
2020-04-13,2020,4,13,chokepoint25,Balabac Strait,1,9,3,0,2,13,15,6340,513597,6850,0,77771,526788,604560,66109
2020-04-14,2020,4,14,chokepoint25,Balabac Strait,0,2,1,0,2,3,5,0,78119,1245,0,21312,79365,100677,66110
2020-04-15,2020,4,15,chokepoint25,Balabac Strait,0,0,0,0,3,0,3,0,0,0,0,28168,0,28168,66111
2020-04-16,2020,4,16,chokepoint25,Balabac Strait,2,0,0,0,2,2,4,16376,0,0,0,0,16376,16376,66112
2020-04-17,2020,4,17,chokepoint25,Balabac Strait,1,6,2,0,2,9,11,0,236117,5938,0,51971,242056,294027,66113
2020-04-18,2020,4,18,chokepoint25,Balabac Strait,0,5,1,0,4,6,10,0,295925,834,0,62776,296760,359537,66114
2020-04-19,2020,4,19,chokepoint25,Balabac Strait,1,7,0,0,5,8,13,3022,82162,0,0,29189,85184,114374,66115
2020-04-20,2020,4,20,chokepoint25,Balabac Strait,1,2,2,0,2,5,7,13281,50887,7657,0,10304,71826,82131,66116
2020-04-21,2020,4,21,chokepoint25,Balabac Strait,1,6,0,0,2,7,9,10422,360857,0,0,2351,371279,373631,66117
2020-04-22,2020,4,22,chokepoint25,Balabac Strait,0,2,1,0,1,3,4,0,77900,0,0,0,77900,77900,66118
2020-04-23,2020,4,23,chokepoint25,Balabac Strait,2,2,2,0,4,6,10,39479,35250,19397,0,0,94127,94127,66119
2020-04-24,2020,4,24,chokepoint25,Balabac Strait,1,6,3,0,3,10,13,0,327582,7612,0,0,335195,335195,66120
2020-04-25,2020,4,25,chokepoint25,Balabac Strait,0,3,0,0,1,3,4,0,70291,0,0,13541,70291,83833,66121
2020-04-26,2020,4,26,chokepoint25,Balabac Strait,1,6,0,0,5,7,12,6340,320566,0,0,6142,326906,333049,66122
2020-04-27,2020,4,27,chokepoint25,Balabac Strait,1,4,1,0,4,6,10,10501,222054,4688,0,84728,237244,321972,66123
2020-04-28,2020,4,28,chokepoint25,Balabac Strait,0,4,2,0,2,6,8,0,133051,5179,0,0,138230,138230,66124
2020-04-29,2020,4,29,chokepoint25,Balabac Strait,0,7,0,0,4,7,11,0,194672,0,0,81367,194672,276040,66125
2020-04-30,2020,4,30,chokepoint25,Balabac Strait,0,5,3,0,4,8,12,0,289510,16091,0,2852,305601,308453,66126
2020-05-01,2020,5,1,chokepoint25,Balabac Strait,0,5,2,0,6,7,13,0,376532,5910,0,25401,382442,407844,66127
2020-05-02,2020,5,2,chokepoint25,Balabac Strait,1,5,3,0,2,9,11,8864,216869,20742,0,0,246477,246477,66128
2020-05-03,2020,5,3,chokepoint25,Balabac Strait,2,4,3,0,2,9,11,10932,115877,3317,0,0,130127,130127,66129
2020-05-04,2020,5,4,chokepoint25,Balabac Strait,2,3,2,0,3,7,10,18496,273828,6473,0,12734,298797,311532,66130
2020-05-05,2020,5,5,chokepoint25,Balabac Strait,0,5,0,0,0,5,5,0,128598,0,0,0,128598,128598,66131
2020-05-06,2020,5,6,chokepoint25,Balabac Strait,0,4,0,0,2,4,6,0,79504,0,0,0,79504,79504,66132
2020-05-07,2020,5,7,chokepoint25,Balabac Strait,1,7,2,0,2,10,12,9778,179004,4010,0,90191,192793,282985,66133
2020-05-08,2020,5,8,chokepoint25,Balabac Strait,0,7,0,0,4,7,11,0,152344,0,0,2710,152344,155054,66134
2020-05-09,2020,5,9,chokepoint25,Balabac Strait,1,6,2,0,3,9,12,6124,136224,2179,0,19064,144528,163593,66135
2020-05-10,2020,5,10,chokepoint25,Balabac Strait,3,3,3,0,4,9,13,3825,169886,17794,0,69386,191506,260893,66136
2020-05-11,2020,5,11,chokepoint25,Balabac Strait,1,5,1,0,4,7,11,10501,226941,5780,0,54418,243223,297642,66137
2020-05-12,2020,5,12,chokepoint25,Balabac Strait,0,1,0,0,2,1,3,0,0,0,0,17713,0,17713,66138
2020-05-13,2020,5,13,chokepoint25,Balabac Strait,1,4,2,1,2,8,10,9778,125402,2999,1859,10603,140040,150643,66139
2020-05-14,2020,5,14,chokepoint25,Balabac Strait,2,4,1,0,5,7,12,63748,101062,2682,0,100269,167492,267761,66140
2020-05-15,2020,5,15,chokepoint25,Balabac Strait,0,5,2,0,2,7,9,0,162110,4723,0,6945,166834,173779,66141
2020-05-16,2020,5,16,chokepoint25,Balabac Strait,0,1,1,0,6,2,8,0,53245,5575,0,22078,58820,80899,66142
2020-05-17,2020,5,17,chokepoint25,Balabac Strait,1,3,1,0,2,5,7,9533,29055,1011,0,33911,39600,73511,66143
2020-05-18,2020,5,18,chokepoint25,Balabac Strait,3,4,1,0,4,8,12,21685,78866,1785,0,30833,102337,133170,66144
2020-05-19,2020,5,19,chokepoint25,Balabac Strait,1,4,0,0,3,5,8,0,144682,0,0,13478,144682,158160,66145
2020-05-20,2020,5,20,chokepoint25,Balabac Strait,0,5,4,0,2,9,11,0,384316,10220,0,0,394536,394536,66146
2020-05-21,2020,5,21,chokepoint25,Balabac Strait,0,1,1,0,5,2,7,0,20559,3616,0,6945,24175,31121,66147
2020-05-22,2020,5,22,chokepoint25,Balabac Strait,1,3,2,0,5,6,11,6887,92182,1902,0,16559,100971,117530,66148
2020-05-23,2020,5,23,chokepoint25,Balabac Strait,2,10,2,0,7,14,21,9620,464336,6850,0,77004,480807,557812,66149
2020-05-24,2020,5,24,chokepoint25,Balabac Strait,0,2,2,0,0,4,4,0,55278,2185,0,0,57464,57464,66150
2020-05-25,2020,5,25,chokepoint25,Balabac Strait,1,6,2,0,4,9,13,6073,205209,2375,0,42827,213658,256485,66151
2020-05-26,2020,5,26,chokepoint25,Balabac Strait,2,4,2,0,6,8,14,13152,191616,13057,0,16577,217825,234403,66152
2020-05-27,2020,5,27,chokepoint25,Balabac Strait,0,4,0,0,3,4,7,0,210025,0,0,24625,210025,234651,66153
2020-05-28,2020,5,28,chokepoint25,Balabac Strait,3,6,1,0,1,10,11,58405,91371,3816,0,4807,153593,158400,66154
2020-05-29,2020,5,29,chokepoint25,Balabac Strait,0,4,0,0,5,4,9,0,93438,0,0,17585,93438,111024,66155
2020-05-30,2020,5,30,chokepoint25,Balabac Strait,1,2,1,0,4,4,8,3505,133745,0,0,37233,137250,174484,66156
2020-05-31,2020,5,31,chokepoint25,Balabac Strait,0,6,1,0,7,7,14,0,348987,1976,0,26878,350963,377841,66157
2020-06-01,2020,6,1,chokepoint25,Balabac Strait,3,3,0,0,1,6,7,17468,57407,0,0,12708,74876,87584,66158
2020-06-02,2020,6,2,chokepoint25,Balabac Strait,0,4,3,0,4,7,11,0,0,3265,0,54521,3265,57786,66159
2020-06-03,2020,6,3,chokepoint25,Balabac Strait,0,4,2,0,4,6,10,0,192962,5118,0,6092,198080,204173,66160
2020-06-04,2020,6,4,chokepoint25,Balabac Strait,2,3,0,0,7,5,12,40669,58969,0,0,30894,99639,130533,66161
2020-06-05,2020,6,5,chokepoint25,Balabac Strait,1,2,4,0,5,7,12,0,158786,6394,0,50998,165180,216179,66162
2020-06-06,2020,6,6,chokepoint25,Balabac Strait,1,3,0,0,1,4,5,5570,80743,0,0,0,86314,86314,66163
2020-06-07,2020,6,7,chokepoint25,Balabac Strait,1,5,1,0,3,7,10,7393,246760,1079,0,6680,255233,261914,66164
2020-06-08,2020,6,8,chokepoint25,Balabac Strait,1,1,2,0,1,4,5,10501,0,759,0,28482,11260,39743,66165
2020-06-09,2020,6,9,chokepoint25,Balabac Strait,2,2,1,0,7,5,12,4470,57787,0,0,19073,62258,81332,66166
2020-06-10,2020,6,10,chokepoint25,Balabac Strait,0,5,4,0,3,9,12,0,133835,6927,0,6491,140762,147254,66167
2020-06-11,2020,6,11,chokepoint25,Balabac Strait,0,3,2,0,4,5,9,0,84525,8865,0,38681,93390,132072,66168
2020-06-12,2020,6,12,chokepoint25,Balabac Strait,1,7,0,0,3,8,11,5996,57491,0,0,312809,63487,376297,66169
2020-06-13,2020,6,13,chokepoint25,Balabac Strait,0,1,1,1,5,3,8,0,38586,1976,121,14630,40683,55313,66170
2020-06-14,2020,6,14,chokepoint25,Balabac Strait,0,4,0,0,6,4,10,0,132640,0,0,23022,132640,155663,66171
2020-06-15,2020,6,15,chokepoint25,Balabac Strait,4,2,1,0,5,7,12,24407,37110,12962,0,26964,74481,101445,66172
2020-06-16,2020,6,16,chokepoint25,Balabac Strait,1,3,2,0,6,6,12,5996,123733,1572,0,58212,131302,189515,66173
2020-06-17,2020,6,17,chokepoint25,Balabac Strait,0,4,0,0,2,4,6,0,69107,0,0,27289,69107,96396,66174
2020-06-18,2020,6,18,chokepoint25,Balabac Strait,0,5,1,0,4,6,10,0,341173,5575,0,22413,346748,369162,66175
2020-06-19,2020,6,19,chokepoint25,Balabac Strait,3,1,2,0,4,6,10,58547,76272,1376,0,22125,136196,158321,66176
2020-06-20,2020,6,20,chokepoint25,Balabac Strait,0,5,0,0,2,5,7,0,111783,0,0,45646,111783,157430,66177
2020-06-21,2020,6,21,chokepoint25,Balabac Strait,2,1,1,0,4,4,8,10353,26617,5707,0,60589,42678,103268,66178
2020-06-22,2020,6,22,chokepoint25,Balabac Strait,0,4,5,0,4,9,13,0,187335,28697,0,25831,216032,241863,66179
2020-06-23,2020,6,23,chokepoint25,Balabac Strait,3,2,2,0,3,7,10,14493,140600,16628,0,0,171723,171723,66180
2020-06-24,2020,6,24,chokepoint25,Balabac Strait,0,3,2,0,4,5,9,0,77179,8203,0,51035,85383,136418,66181
2020-06-25,2020,6,25,chokepoint25,Balabac Strait,1,6,0,0,3,7,10,18522,504985,0,0,36965,523507,560472,66182
2020-06-26,2020,6,26,chokepoint25,Balabac Strait,2,3,2,0,4,7,11,59020,112489,4373,0,16945,175883,192829,66183
2020-06-27,2020,6,27,chokepoint25,Balabac Strait,0,4,1,0,2,5,7,0,220449,879,0,3045,221329,224375,66184
2020-06-28,2020,6,28,chokepoint25,Balabac Strait,0,3,0,0,1,3,4,0,57838,0,0,41951,57838,99790,66185
2020-06-29,2020,6,29,chokepoint25,Balabac Strait,2,4,1,0,6,7,13,14335,121349,0,0,12200,135685,147886,66186
2020-06-30,2020,6,30,chokepoint25,Balabac Strait,0,2,0,0,1,2,3,0,97234,0,0,4260,97234,101494,66187
2020-07-01,2020,7,1,chokepoint25,Balabac Strait,1,1,0,0,4,2,6,2587,0,0,0,49716,2587,52304,66188
2020-07-02,2020,7,2,chokepoint25,Balabac Strait,0,2,0,0,4,2,6,0,0,0,0,74372,0,74372,66189
2020-07-03,2020,7,3,chokepoint25,Balabac Strait,0,1,2,0,6,3,9,0,0,2347,0,10912,2347,13259,66190
2020-07-04,2020,7,4,chokepoint25,Balabac Strait,1,4,1,0,3,6,9,1978,184042,950,0,29779,186971,216750,66191
2020-07-05,2020,7,5,chokepoint25,Balabac Strait,1,3,0,0,3,4,7,6073,215779,0,0,14878,221853,236731,66192
2020-07-06,2020,7,6,chokepoint25,Balabac Strait,1,0,0,0,2,1,3,9083,0,0,0,9603,9083,18686,66193
2020-07-07,2020,7,7,chokepoint25,Balabac Strait,2,4,0,0,6,6,12,18715,117716,0,0,86339,136432,222771,66194
2020-07-08,2020,7,8,chokepoint25,Balabac Strait,1,4,1,0,9,6,15,10422,111823,1154,0,51587,123401,174988,66195
2020-07-09,2020,7,9,chokepoint25,Balabac Strait,1,5,3,0,1,9,10,34223,85593,14168,0,3630,133985,137615,66196
2020-07-10,2020,7,10,chokepoint25,Balabac Strait,1,3,3,0,3,7,10,6710,158236,14171,0,9108,179118,188227,66197
2020-07-11,2020,7,11,chokepoint25,Balabac Strait,1,3,2,0,3,6,9,6431,150735,2186,0,15219,159354,174573,66198
2020-07-12,2020,7,12,chokepoint25,Balabac Strait,0,4,3,0,3,7,10,0,249820,14442,0,2685,264262,266948,66199
2020-07-13,2020,7,13,chokepoint25,Balabac Strait,2,4,1,0,7,7,14,13968,78145,0,0,30946,92114,123061,66200
2020-07-14,2020,7,14,chokepoint25,Balabac Strait,0,2,0,0,0,2,2,0,84127,0,0,0,84127,84127,66201
2020-07-15,2020,7,15,chokepoint25,Balabac Strait,0,0,1,0,5,1,6,0,0,4110,0,45747,4110,49857,66202
2020-07-16,2020,7,16,chokepoint25,Balabac Strait,2,6,1,0,4,9,13,48540,138403,6318,0,84242,193263,277505,66203
2020-07-17,2020,7,17,chokepoint25,Balabac Strait,1,2,2,0,6,5,11,10422,147933,4610,0,35990,162966,198957,66204
2020-07-18,2020,7,18,chokepoint25,Balabac Strait,1,2,1,0,3,4,7,8024,237604,20827,0,4200,266456,270657,66205
2020-07-19,2020,7,19,chokepoint25,Balabac Strait,0,1,0,0,2,1,3,0,4593,0,0,2120,4593,6713,66206
2020-07-20,2020,7,20,chokepoint25,Balabac Strait,0,5,4,0,6,9,15,0,110811,6032,0,12318,116844,129162,66207
2020-07-21,2020,7,21,chokepoint25,Balabac Strait,1,4,1,0,2,6,8,10422,183041,2259,0,6291,195723,202014,66208
2020-07-22,2020,7,22,chokepoint25,Balabac Strait,1,5,2,0,5,8,13,8260,258944,1404,0,66191,268609,334800,66209
2020-07-23,2020,7,23,chokepoint25,Balabac Strait,0,3,2,0,3,5,8,0,78671,6972,0,24662,85643,110306,66210
2020-07-24,2020,7,24,chokepoint25,Balabac Strait,0,2,0,0,5,2,7,0,78683,0,0,26625,78683,105308,66211
