date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2021-07-14,2021,7,14,chokepoint2,Panama Canal,4,9,1,3,11,17,28,59815,519813,7069,7504,349197,594203,943401,2111
2021-07-15,2021,7,15,chokepoint2,Panama Canal,6,5,1,1,13,13,26,205778,71419,4071,0,444223,281269,725492,2112
2021-07-16,2021,7,16,chokepoint2,Panama Canal,7,6,3,3,8,19,27,305893,172454,30328,21588,303220,530264,833485,2113
2021-07-17,2021,7,17,chokepoint2,Panama Canal,6,11,3,1,15,21,36,192606,313905,20811,4074,439979,531398,971377,2114
2021-07-18,2021,7,18,chokepoint2,Panama Canal,8,12,4,0,12,24,36,290056,546112,41586,0,397037,877756,1274793,2115
2021-07-19,2021,7,19,chokepoint2,Panama Canal,10,11,2,1,11,24,35,305184,385969,44441,3243,285959,738839,1024798,2116
2021-07-20,2021,7,20,chokepoint2,Panama Canal,9,5,2,6,14,22,36,402270,187836,12732,31496,262948,634336,897284,2117
2021-07-21,2021,7,21,chokepoint2,Panama Canal,7,11,1,3,14,22,36,286722,408358,6804,7562,416775,709447,1126222,2118
2021-07-22,2021,7,22,chokepoint2,Panama Canal,8,8,3,2,14,21,35,199957,370165,18080,14415,280260,602618,882879,2119
2021-07-23,2021,7,23,chokepoint2,Panama Canal,3,8,2,3,22,16,38,149689,238845,34450,13924,620597,436909,1057507,2120
2021-07-24,2021,7,24,chokepoint2,Panama Canal,8,5,2,0,23,15,38,204148,332147,24201,0,573342,560498,1133841,2121
2021-07-25,2021,7,25,chokepoint2,Panama Canal,8,6,4,3,14,21,35,296642,183779,39110,8696,220805,528228,749034,2122
2021-07-26,2021,7,26,chokepoint2,Panama Canal,9,9,2,2,15,22,37,308786,333982,4995,7653,408531,655417,1063949,2123
2021-07-27,2021,7,27,chokepoint2,Panama Canal,8,11,1,1,16,21,37,354465,568507,17494,2318,426417,942785,1369203,2124
2021-07-28,2021,7,28,chokepoint2,Panama Canal,9,11,5,2,7,27,34,246398,325959,19508,7782,286375,599649,886024,2125
2021-07-29,2021,7,29,chokepoint2,Panama Canal,7,7,3,4,15,21,36,341602,348883,27970,33419,353153,751876,1105029,2126
2021-07-30,2021,7,30,chokepoint2,Panama Canal,9,10,2,3,14,24,38,346635,382252,1560,5263,342470,735713,1078183,2127
2021-07-31,2021,7,31,chokepoint2,Panama Canal,5,13,2,3,13,23,36,175926,617039,2852,5897,321637,801716,1123354,2128
2021-08-01,2021,8,1,chokepoint2,Panama Canal,5,8,4,3,15,20,35,158335,332052,31371,7562,395102,529322,924425,2129
2021-08-02,2021,8,2,chokepoint2,Panama Canal,10,8,1,4,17,23,40,321798,303363,3952,16501,204375,645615,849991,2130
2021-08-03,2021,8,3,chokepoint2,Panama Canal,7,11,2,3,12,23,35,336031,379343,5135,12196,299364,732706,1032071,2131
2021-08-04,2021,8,4,chokepoint2,Panama Canal,9,7,1,2,14,19,33,411162,296502,2484,16942,376455,727092,1103548,2132
2021-08-05,2021,8,5,chokepoint2,Panama Canal,7,7,2,2,16,18,34,251163,361025,6164,5317,307923,623670,931594,2133
2021-08-06,2021,8,6,chokepoint2,Panama Canal,7,9,2,3,13,21,34,212447,270516,18500,1580,319876,503045,822922,2134
2021-08-07,2021,8,7,chokepoint2,Panama Canal,9,6,1,4,15,20,35,380180,288413,26921,7300,417229,702816,1120046,2135
2021-08-08,2021,8,8,chokepoint2,Panama Canal,6,5,3,2,19,16,35,217129,172826,11765,4980,322756,406701,729457,2136
2021-08-09,2021,8,9,chokepoint2,Panama Canal,9,8,5,1,11,23,34,283248,427174,35193,6161,263122,751778,1014900,2137
2021-08-10,2021,8,10,chokepoint2,Panama Canal,4,7,3,5,16,19,35,184737,308080,69077,22157,335590,584052,919642,2138
2021-08-11,2021,8,11,chokepoint2,Panama Canal,6,8,1,1,16,16,32,169436,257324,7747,4320,322708,438829,761537,2139
2021-08-12,2021,8,12,chokepoint2,Panama Canal,6,13,3,1,12,23,35,206234,522084,10724,0,276869,739043,1015913,2140
2021-08-13,2021,8,13,chokepoint2,Panama Canal,9,5,5,2,16,21,37,409588,202965,64712,3164,397869,680430,1078300,2141
2021-08-14,2021,8,14,chokepoint2,Panama Canal,5,6,1,4,16,16,32,85918,252463,0,8091,512634,346473,859107,2142
2021-08-15,2021,8,15,chokepoint2,Panama Canal,10,2,1,3,17,16,33,326117,25771,4982,8000,457515,364872,822387,2143
2021-08-16,2021,8,16,chokepoint2,Panama Canal,8,8,1,1,8,18,26,333927,385725,1460,0,223798,721114,944912,2144
2021-08-17,2021,8,17,chokepoint2,Panama Canal,6,7,0,3,16,16,32,258362,257534,0,14087,478918,529984,1008903,2145
2021-08-18,2021,8,18,chokepoint2,Panama Canal,8,7,4,4,12,23,35,165852,248166,32515,12160,304274,458694,762968,2146
2021-08-19,2021,8,19,chokepoint2,Panama Canal,9,7,2,2,9,20,29,397247,306034,10257,2698,108421,716238,824659,2147
2021-08-20,2021,8,20,chokepoint2,Panama Canal,8,7,1,3,14,19,33,339272,278743,3364,4981,302831,626362,929193,2148
2021-08-21,2021,8,21,chokepoint2,Panama Canal,5,8,2,1,11,16,27,152225,335889,28770,4236,229409,521122,750532,2149
2021-08-22,2021,8,22,chokepoint2,Panama Canal,8,4,2,2,16,16,32,208648,102722,12009,4428,372669,327808,700478,2150
2021-08-23,2021,8,23,chokepoint2,Panama Canal,9,10,4,3,8,26,34,279986,479115,24681,14988,241504,798771,1040276,2151
2021-08-24,2021,8,24,chokepoint2,Panama Canal,7,5,3,3,14,18,32,205547,180648,7837,16468,377810,410501,788312,2152
2021-08-25,2021,8,25,chokepoint2,Panama Canal,6,5,3,2,17,16,33,178335,175334,5350,5119,409034,364140,773175,2153
2021-08-26,2021,8,26,chokepoint2,Panama Canal,9,11,1,2,14,23,37,229077,311190,4549,0,397600,544817,942417,2154
2021-08-27,2021,8,27,chokepoint2,Panama Canal,7,9,2,1,16,19,35,211893,393514,26019,2462,363313,633890,997203,2155
2021-08-28,2021,8,28,chokepoint2,Panama Canal,9,9,3,1,13,22,35,348047,423538,27237,8306,320309,807129,1127439,2156
2021-08-29,2021,8,29,chokepoint2,Panama Canal,9,5,2,3,15,19,34,197351,197887,12772,4679,324854,412690,737545,2157
2021-08-30,2021,8,30,chokepoint2,Panama Canal,10,11,1,1,12,23,35,289298,408831,7416,0,325402,705546,1030948,2158
2021-08-31,2021,8,31,chokepoint2,Panama Canal,8,6,3,3,11,20,31,239909,241802,36915,13796,252257,532424,784681,2159
2021-09-01,2021,9,1,chokepoint2,Panama Canal,4,12,1,1,11,18,29,138845,449338,3458,4323,370657,595965,966623,2160
2021-09-02,2021,9,2,chokepoint2,Panama Canal,7,5,2,3,15,17,32,186224,276209,10941,16846,330978,490220,821199,2161
2021-09-03,2021,9,3,chokepoint2,Panama Canal,6,6,3,1,13,16,29,290558,150047,11333,5260,495516,457199,952715,2162
2021-09-04,2021,9,4,chokepoint2,Panama Canal,9,2,5,0,13,16,29,246075,96127,35444,0,294245,377647,671893,2163
2021-09-05,2021,9,5,chokepoint2,Panama Canal,10,5,4,1,9,20,29,316930,150681,26754,0,217566,494366,711933,2164
2021-09-06,2021,9,6,chokepoint2,Panama Canal,11,5,0,4,11,20,31,401307,124272,0,17782,236744,543361,780106,2165
2021-09-07,2021,9,7,chokepoint2,Panama Canal,8,6,3,3,10,20,30,399548,244096,16036,9484,396162,669165,1065328,2166
2021-09-08,2021,9,8,chokepoint2,Panama Canal,8,8,3,1,11,20,31,225146,311596,32873,8022,284351,577638,861989,2167
2021-09-09,2021,9,9,chokepoint2,Panama Canal,10,1,4,3,8,18,26,378409,0,17424,6346,135895,402180,538076,2168
2021-09-10,2021,9,10,chokepoint2,Panama Canal,5,6,1,1,11,13,24,161232,151556,0,2963,253876,315752,569629,2169
2021-09-11,2021,9,11,chokepoint2,Panama Canal,7,7,0,2,8,16,24,166852,267383,0,19909,309339,454145,763484,2170
2021-09-12,2021,9,12,chokepoint2,Panama Canal,8,4,1,2,14,15,29,166681,203203,2778,3716,624737,376380,1001117,2171
2021-09-13,2021,9,13,chokepoint2,Panama Canal,7,7,2,3,7,19,26,257287,355100,17869,4113,251596,634370,885967,2172
2021-09-14,2021,9,14,chokepoint2,Panama Canal,5,5,3,2,14,15,29,202523,179170,17426,4750,386304,403870,790174,2173
2021-09-15,2021,9,15,chokepoint2,Panama Canal,5,8,4,0,10,17,27,222715,292332,34244,0,167813,549292,717105,2174
2021-09-16,2021,9,16,chokepoint2,Panama Canal,7,5,3,0,17,15,32,274776,178050,14211,0,295329,467038,762368,2175
2021-09-17,2021,9,17,chokepoint2,Panama Canal,8,5,1,0,8,14,22,324286,140123,1219,0,195643,465629,661273,2176
2021-09-18,2021,9,18,chokepoint2,Panama Canal,9,9,1,0,12,19,31,294224,309528,0,0,184693,603753,788446,2177
2021-09-19,2021,9,19,chokepoint2,Panama Canal,8,4,1,3,8,16,24,379787,175057,15797,14490,333693,585133,918827,2178
2021-09-20,2021,9,20,chokepoint2,Panama Canal,7,2,2,1,12,12,24,180802,69832,26329,5499,285324,282463,567788,2179
2021-09-21,2021,9,21,chokepoint2,Panama Canal,7,6,3,3,11,19,30,230442,241466,13266,12667,204866,497843,702710,2180
2021-09-22,2021,9,22,chokepoint2,Panama Canal,7,5,4,2,12,18,30,226143,176206,35551,15267,321348,453168,774517,2181
2021-09-23,2021,9,23,chokepoint2,Panama Canal,7,5,2,1,13,15,28,288121,280603,18045,6263,303914,593035,896950,2182
2021-09-24,2021,9,24,chokepoint2,Panama Canal,5,8,4,3,11,20,31,156233,307259,17518,14912,329652,495923,825576,2183
2021-09-25,2021,9,25,chokepoint2,Panama Canal,6,8,4,2,9,20,29,262154,278239,28043,18988,249812,587426,837238,2184
2021-09-26,2021,9,26,chokepoint2,Panama Canal,12,6,1,1,10,20,30,420141,207962,2411,0,243211,630515,873727,2185
2021-09-27,2021,9,27,chokepoint2,Panama Canal,14,8,1,1,6,24,30,437894,309246,17535,2829,55851,767506,823357,2186
2021-09-28,2021,9,28,chokepoint2,Panama Canal,5,7,5,2,11,19,30,176729,334972,43012,5295,294771,560009,854781,2187
2021-09-29,2021,9,29,chokepoint2,Panama Canal,5,4,4,3,16,16,32,216658,122391,34144,4608,233452,377802,611254,2188
2021-09-30,2021,9,30,chokepoint2,Panama Canal,13,8,2,5,3,28,31,454295,507924,11944,25454,55564,999619,1055184,2189
2021-10-01,2021,10,1,chokepoint2,Panama Canal,4,14,2,1,8,21,29,197030,551828,27573,4067,141924,780498,922422,2190
2021-10-02,2021,10,2,chokepoint2,Panama Canal,4,10,5,1,9,20,29,86730,376662,54809,0,242762,518201,760964,2191
2021-10-03,2021,10,3,chokepoint2,Panama Canal,11,5,2,0,11,18,29,421105,202196,16173,0,297652,639474,937127,2192
2021-10-04,2021,10,4,chokepoint2,Panama Canal,13,5,2,1,11,21,32,361481,200057,23180,4165,308063,588884,896948,2193
2021-10-05,2021,10,5,chokepoint2,Panama Canal,6,8,1,5,12,20,32,248535,351714,15678,18392,238841,634320,873162,2194
2021-10-06,2021,10,6,chokepoint2,Panama Canal,9,6,5,1,13,21,34,273553,278391,37687,8441,322047,598073,920121,2195
2021-10-07,2021,10,7,chokepoint2,Panama Canal,5,5,0,3,9,13,22,159903,187449,0,8930,227869,356282,584152,2196
2021-10-08,2021,10,8,chokepoint2,Panama Canal,7,8,0,2,12,17,29,274444,374952,0,9720,362573,659117,1021691,2197
2021-10-09,2021,10,9,chokepoint2,Panama Canal,7,11,5,1,10,24,34,147226,378263,44987,8806,257319,579284,836603,2198
2021-10-10,2021,10,10,chokepoint2,Panama Canal,8,5,0,2,9,15,24,219475,166527,0,6800,254636,392804,647440,2199
2021-10-11,2021,10,11,chokepoint2,Panama Canal,10,9,2,1,9,22,31,315536,452117,5047,0,180802,772702,953504,2200
2021-10-12,2021,10,12,chokepoint2,Panama Canal,5,15,3,2,8,25,33,221201,554446,17597,2957,247340,796203,1043544,2201
2021-10-13,2021,10,13,chokepoint2,Panama Canal,7,8,2,4,13,21,34,204338,177160,12735,7587,402686,401822,804509,2202
2021-10-14,2021,10,14,chokepoint2,Panama Canal,6,9,3,2,15,20,35,206146,480682,33615,12933,320731,733378,1054110,2203
2021-10-15,2021,10,15,chokepoint2,Panama Canal,6,9,3,3,10,21,31,309023,337117,11559,14781,407177,672480,1079658,2204
2021-10-16,2021,10,16,chokepoint2,Panama Canal,10,9,2,1,12,22,34,318314,350317,6725,4851,347280,680208,1027489,2205
2021-10-17,2021,10,17,chokepoint2,Panama Canal,13,5,1,1,10,20,30,434205,151261,2196,2944,183997,590608,774605,2206
2021-10-18,2021,10,18,chokepoint2,Panama Canal,9,6,3,0,18,18,36,341986,160221,22097,0,409306,524305,933612,2207
2021-10-19,2021,10,19,chokepoint2,Panama Canal,5,12,4,1,13,22,35,189761,400081,20318,5443,332301,615604,947905,2208
