date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2019-09-26,2019,9,26,chokepoint17,Bohai Strait,23,111,23,3,38,160,198,340576,6044142,92063,2081,802769,6478865,7281635,44029
2019-09-27,2019,9,27,chokepoint17,Bohai Strait,30,98,18,7,40,153,193,701209,3429134,105242,15794,606721,4251381,4858102,44030
2019-09-28,2019,9,28,chokepoint17,Bohai Strait,25,99,22,1,43,147,190,443706,4029098,87860,0,777072,4560665,5337738,44031
2019-09-29,2019,9,29,chokepoint17,Bohai Strait,28,110,22,3,51,163,214,439240,5336547,82446,2933,887493,5861168,6748662,44032
2019-09-30,2019,9,30,chokepoint17,Bohai Strait,31,85,16,3,36,135,171,732542,4057626,86783,5643,431941,4882596,5314537,44033
2019-10-01,2019,10,1,chokepoint17,Bohai Strait,20,81,19,3,31,123,154,338249,3415957,97644,6855,914395,3858706,4773102,44034
2019-10-02,2019,10,2,chokepoint17,Bohai Strait,27,102,25,3,36,157,193,398807,3969214,141700,2976,424563,4512698,4937262,44035
2019-10-03,2019,10,3,chokepoint17,Bohai Strait,12,39,9,1,20,61,81,321227,1018550,40396,0,311400,1380174,1691574,44036
2019-10-04,2019,10,4,chokepoint17,Bohai Strait,12,32,7,1,11,52,63,262446,935643,49474,0,465957,1247564,1713521,44037
2019-10-05,2019,10,5,chokepoint17,Bohai Strait,14,49,7,3,17,73,90,340819,2584154,31943,5790,227352,2962707,3190060,44038
2019-10-06,2019,10,6,chokepoint17,Bohai Strait,11,42,12,3,23,68,91,146447,1528823,33751,1902,285118,1710924,1996043,44039
2019-10-07,2019,10,7,chokepoint17,Bohai Strait,18,44,9,2,15,73,88,482311,1638958,48474,1803,282538,2171548,2454087,44040
2019-10-08,2019,10,8,chokepoint17,Bohai Strait,12,49,7,3,20,71,91,200672,2123745,26040,1393,141658,2351852,2493510,44041
2019-10-09,2019,10,9,chokepoint17,Bohai Strait,16,61,12,3,24,92,116,265578,2178685,43007,14674,450679,2501946,2952626,44042
2019-10-10,2019,10,10,chokepoint17,Bohai Strait,10,56,9,3,19,78,97,185206,2322507,45976,1393,540076,2555083,3095159,44043
2019-10-11,2019,10,11,chokepoint17,Bohai Strait,21,79,15,3,32,118,150,457852,2755328,85697,5267,604885,3304145,3909031,44044
2019-10-12,2019,10,12,chokepoint17,Bohai Strait,16,49,13,3,18,81,99,209212,2375854,37599,5826,353027,2628493,2981520,44045
2019-10-13,2019,10,13,chokepoint17,Bohai Strait,14,52,8,5,15,79,94,320515,1613441,23086,9805,594123,1966848,2560971,44046
2019-10-14,2019,10,14,chokepoint17,Bohai Strait,16,58,7,3,12,84,96,244835,1765179,7173,7886,67195,2025073,2092268,44047
2019-10-15,2019,10,15,chokepoint17,Bohai Strait,13,49,13,3,23,78,101,224084,2193128,42933,3544,307297,2463691,2770988,44048
2019-10-16,2019,10,16,chokepoint17,Bohai Strait,19,49,19,2,21,89,110,379220,1922580,97932,1879,779857,2401612,3181470,44049
2019-10-17,2019,10,17,chokepoint17,Bohai Strait,31,76,13,7,28,127,155,639465,3551769,31672,3919,344766,4226827,4571593,44050
2019-10-18,2019,10,18,chokepoint17,Bohai Strait,13,46,13,2,20,74,94,318234,854543,63763,6855,251029,1243397,1494427,44051
2019-10-19,2019,10,19,chokepoint17,Bohai Strait,22,79,15,3,38,119,157,529047,2820837,75243,2933,919283,3428061,4347345,44052
2019-10-20,2019,10,20,chokepoint17,Bohai Strait,32,78,15,4,34,129,163,643685,2671023,36096,9157,480738,3359963,3840702,44053
2019-10-21,2019,10,21,chokepoint17,Bohai Strait,24,81,21,2,34,128,162,506424,3904237,124226,1030,722455,4535920,5258375,44054
2019-10-22,2019,10,22,chokepoint17,Bohai Strait,32,112,19,5,37,168,205,550931,5188600,58858,18340,698272,5816731,6515003,44055
2019-10-23,2019,10,23,chokepoint17,Bohai Strait,27,107,30,2,37,166,203,639866,4435554,90571,10947,481313,5176940,5658253,44056
2019-10-24,2019,10,24,chokepoint17,Bohai Strait,20,93,17,3,45,133,178,472697,3890148,95653,8288,848912,4466789,5315701,44057
2019-10-25,2019,10,25,chokepoint17,Bohai Strait,11,41,6,2,24,60,84,184859,1589152,15588,7723,422130,1797324,2219454,44058
2019-10-26,2019,10,26,chokepoint17,Bohai Strait,18,39,8,6,28,71,99,304666,1619255,44165,9316,450183,1977404,2427588,44059
2019-10-27,2019,10,27,chokepoint17,Bohai Strait,22,84,19,6,40,131,171,660946,3729677,84999,12466,582505,4488089,5070594,44060
2019-10-28,2019,10,28,chokepoint17,Bohai Strait,11,37,7,0,20,55,75,236306,1140391,57494,0,309234,1434192,1743426,44061
2019-10-29,2019,10,29,chokepoint17,Bohai Strait,11,63,15,3,21,92,113,242224,1898070,42380,6855,417601,2189531,2607132,44062
2019-10-30,2019,10,30,chokepoint17,Bohai Strait,34,105,33,2,43,174,217,715014,3864342,114627,2910,496506,4696895,5193401,44063
2019-10-31,2019,10,31,chokepoint17,Bohai Strait,25,109,32,3,39,169,208,542458,4318722,140853,1517,880418,5003551,5883970,44064
2019-11-01,2019,11,1,chokepoint17,Bohai Strait,38,105,27,3,33,173,206,822605,3247164,198106,14652,817464,4282528,5099993,44065
2019-11-02,2019,11,2,chokepoint17,Bohai Strait,21,76,17,4,35,118,153,395261,3970998,78220,5897,283607,4450378,4733985,44066
2019-11-03,2019,11,3,chokepoint17,Bohai Strait,14,42,7,7,15,70,85,422775,982572,22123,18170,396527,1445641,1842169,44067
2019-11-04,2019,11,4,chokepoint17,Bohai Strait,23,71,20,3,38,117,155,350242,2253488,40305,7181,562059,2651218,3213277,44068
2019-11-05,2019,11,5,chokepoint17,Bohai Strait,18,57,13,3,27,91,118,399550,2382001,20572,3910,671675,2806033,3477708,44069
2019-11-06,2019,11,6,chokepoint17,Bohai Strait,11,44,21,2,24,78,102,274697,1409796,103040,10105,406638,1797639,2204277,44070
2019-11-07,2019,11,7,chokepoint17,Bohai Strait,11,54,12,5,11,82,93,184524,2108042,18239,11987,108705,2322794,2431499,44071
2019-11-08,2019,11,8,chokepoint17,Bohai Strait,19,77,18,5,32,119,151,324432,2444783,60433,11184,563244,2840834,3404079,44072
2019-11-09,2019,11,9,chokepoint17,Bohai Strait,24,78,15,2,34,119,153,525261,2761353,45229,2933,233898,3334777,3568675,44073
2019-11-10,2019,11,10,chokepoint17,Bohai Strait,11,35,12,3,18,61,79,137966,1340158,71879,7391,104870,1557395,1662266,44074
2019-11-11,2019,11,11,chokepoint17,Bohai Strait,20,51,11,3,19,85,104,538763,1616834,55806,1879,499198,2213283,2712481,44075
2019-11-12,2019,11,12,chokepoint17,Bohai Strait,15,75,16,6,41,112,153,241824,2888961,58925,16811,951199,3206522,4157721,44076
2019-11-13,2019,11,13,chokepoint17,Bohai Strait,12,31,5,1,13,49,62,377792,635317,66408,0,340132,1079518,1419651,44077
2019-11-14,2019,11,14,chokepoint17,Bohai Strait,15,53,13,4,23,85,108,265603,1720726,37532,2526,323483,2026390,2349873,44078
2019-11-15,2019,11,15,chokepoint17,Bohai Strait,13,41,8,2,22,64,86,317003,1583074,26966,6492,394362,1933535,2327898,44079
2019-11-16,2019,11,16,chokepoint17,Bohai Strait,11,53,12,2,33,78,111,142376,1851063,18489,0,519813,2011929,2531743,44080
2019-11-17,2019,11,17,chokepoint17,Bohai Strait,14,46,10,4,14,74,88,346256,1847116,58491,14446,203303,2266311,2469614,44081
2019-11-18,2019,11,18,chokepoint17,Bohai Strait,8,30,4,1,14,43,57,232620,1104365,30582,0,107506,1367568,1475074,44082
2019-11-19,2019,11,19,chokepoint17,Bohai Strait,11,53,15,2,14,81,95,237265,1681972,56148,0,109333,1975387,2084720,44083
2019-11-20,2019,11,20,chokepoint17,Bohai Strait,12,54,17,3,23,86,109,240083,2064854,73273,12899,95697,2391112,2486809,44084
2019-11-21,2019,11,21,chokepoint17,Bohai Strait,14,51,16,2,24,83,107,183759,1825233,52080,6675,895862,2067748,2963611,44085
2019-11-22,2019,11,22,chokepoint17,Bohai Strait,20,48,6,4,25,78,103,396526,1849860,25834,4436,462889,2276657,2739546,44086
2019-11-23,2019,11,23,chokepoint17,Bohai Strait,30,83,23,4,30,140,170,706713,3424420,111386,2890,215160,4245411,4460572,44087
2019-11-24,2019,11,24,chokepoint17,Bohai Strait,19,83,4,2,30,108,138,288902,3611216,17557,5645,1231189,3923322,5154511,44088
2019-11-25,2019,11,25,chokepoint17,Bohai Strait,26,92,19,3,51,140,191,555581,3087489,65454,5704,651828,3714229,4366058,44089
2019-11-26,2019,11,26,chokepoint17,Bohai Strait,28,118,27,2,39,175,214,495312,4431487,126993,9795,370108,5063588,5433696,44090
2019-11-27,2019,11,27,chokepoint17,Bohai Strait,22,106,14,4,41,146,187,499399,4225475,73696,3712,577504,4802284,5379788,44091
2019-11-28,2019,11,28,chokepoint17,Bohai Strait,29,119,24,3,45,175,220,590942,6219120,86282,2265,410826,6898610,7309437,44092
2019-11-29,2019,11,29,chokepoint17,Bohai Strait,21,142,33,5,50,201,251,586893,5525964,110834,14013,1351467,6237705,7589172,44093
2019-11-30,2019,11,30,chokepoint17,Bohai Strait,30,103,39,4,45,176,221,671833,3549004,191290,2832,530961,4414961,4945922,44094
2019-12-01,2019,12,1,chokepoint17,Bohai Strait,18,109,21,2,42,150,192,226377,4634371,76385,11087,1370481,4948222,6318703,44095
2019-12-02,2019,12,2,chokepoint17,Bohai Strait,32,98,25,3,29,158,187,874804,4366609,102981,9402,552332,5353798,5906131,44096
2019-12-03,2019,12,3,chokepoint17,Bohai Strait,23,124,28,8,42,183,225,510831,5369024,95519,15393,1586604,5990769,7577373,44097
2019-12-04,2019,12,4,chokepoint17,Bohai Strait,28,115,26,4,41,173,214,687550,4582278,123314,14529,834339,5407672,6242011,44098
2019-12-05,2019,12,5,chokepoint17,Bohai Strait,25,116,18,5,43,164,207,442358,4806857,94095,8235,761444,5351547,6112991,44099
2019-12-06,2019,12,6,chokepoint17,Bohai Strait,26,101,14,5,39,146,185,563868,3686294,55796,12134,506608,4318094,4824703,44100
2019-12-07,2019,12,7,chokepoint17,Bohai Strait,30,114,23,3,47,170,217,639749,3721754,112046,1393,1138889,4474944,5613833,44101
2019-12-08,2019,12,8,chokepoint17,Bohai Strait,27,86,13,5,40,131,171,363282,2465356,40760,7525,276181,2876925,3153106,44102
2019-12-09,2019,12,9,chokepoint17,Bohai Strait,26,111,19,3,30,159,189,653976,4126490,46990,3245,365048,4830702,5195751,44103
2019-12-10,2019,12,10,chokepoint17,Bohai Strait,20,116,15,5,45,156,201,394972,4473687,44669,10802,474167,4924131,5398299,44104
2019-12-11,2019,12,11,chokepoint17,Bohai Strait,29,108,12,3,52,152,204,537550,3528084,21831,7512,1089907,4094980,5184887,44105
2019-12-12,2019,12,12,chokepoint17,Bohai Strait,31,103,42,7,42,183,225,789990,4246451,149604,2769,831331,5188816,6020148,44106
2019-12-13,2019,12,13,chokepoint17,Bohai Strait,23,127,24,4,43,178,221,316795,5019469,89921,6492,568453,5432679,6001133,44107
2019-12-14,2019,12,14,chokepoint17,Bohai Strait,27,112,19,3,54,161,215,540272,3996818,101438,5376,1344375,4643905,5988280,44108
2019-12-15,2019,12,15,chokepoint17,Bohai Strait,34,128,27,7,47,196,243,710501,6522038,133873,18346,539148,7384759,7923907,44109
2021-11-06,2021,11,6,chokepoint17,Bohai Strait,21,99,17,3,28,140,168,489394,4360481,120232,10295,339078,4980404,5319482,44110
2019-12-16,2019,12,16,chokepoint17,Bohai Strait,29,129,23,2,39,183,222,600630,5338434,143318,2657,810143,6085041,6895185,44111
2019-12-17,2019,12,17,chokepoint17,Bohai Strait,17,89,8,2,24,116,140,363799,3915277,37560,6748,223901,4323385,4547287,44112
2019-12-18,2019,12,18,chokepoint17,Bohai Strait,32,108,18,5,43,163,206,718527,4688262,88815,16580,810524,5512184,6322708,44113
2019-12-19,2019,12,19,chokepoint17,Bohai Strait,21,115,27,5,44,168,212,494233,4685032,85559,2933,757828,5267758,6025586,44114
2019-12-20,2019,12,20,chokepoint17,Bohai Strait,31,111,16,3,40,161,201,443611,4497321,80702,11033,696773,5032670,5729443,44115
2019-12-21,2019,12,21,chokepoint17,Bohai Strait,27,112,25,2,41,166,207,706152,3551959,52433,1030,649252,4311576,4960828,44116
2020-10-02,2020,10,2,chokepoint17,Bohai Strait,30,112,16,5,36,163,199,779116,4888497,88673,7640,908743,5763927,6672670,44117
2019-12-22,2019,12,22,chokepoint17,Bohai Strait,24,105,24,4,46,157,203,520190,3506543,44085,8413,558472,4079232,4637705,44118
2019-12-23,2019,12,23,chokepoint17,Bohai Strait,20,97,21,3,45,141,186,471621,4196136,69370,1495,707173,4738623,5445797,44119
2019-12-24,2019,12,24,chokepoint17,Bohai Strait,27,111,19,3,58,160,218,452409,4868208,45605,13035,587208,5379258,5966467,44120
2019-12-25,2019,12,25,chokepoint17,Bohai Strait,31,118,33,3,47,185,232,656167,3706908,98484,2910,581292,4464470,5045762,44121
2019-12-26,2019,12,26,chokepoint17,Bohai Strait,21,104,29,3,34,157,191,414553,4298540,104453,1902,683536,4819449,5502986,44122
2019-12-27,2019,12,27,chokepoint17,Bohai Strait,35,100,15,6,42,156,198,495369,3970088,112341,11132,420081,4588932,5009014,44123
2019-12-28,2019,12,28,chokepoint17,Bohai Strait,31,121,36,3,49,191,240,799100,4824139,105244,1030,840750,5729515,6570266,44124
2019-12-29,2019,12,29,chokepoint17,Bohai Strait,26,95,22,4,47,147,194,708185,4106865,56728,7756,694861,4879536,5574398,44125
2019-12-30,2019,12,30,chokepoint17,Bohai Strait,17,88,16,2,28,123,151,397602,4172127,85872,0,318914,4655602,4974517,44126
2019-12-31,2019,12,31,chokepoint17,Bohai Strait,19,98,27,5,51,149,200,416971,3252796,61372,8792,745380,3739932,4485313,44127
2020-01-01,2020,1,1,chokepoint17,Bohai Strait,31,114,33,2,55,180,235,733293,4810797,89860,0,601793,5633951,6235745,44128
2020-01-02,2020,1,2,chokepoint17,Bohai Strait,29,119,33,1,40,182,222,470020,5270314,101478,1030,764970,5842844,6607815,44129
2020-01-03,2020,1,3,chokepoint17,Bohai Strait,29,116,30,2,51,177,228,868967,5006451,127948,4136,604412,6007503,6611916,44130
2020-01-04,2020,1,4,chokepoint17,Bohai Strait,19,113,32,3,39,167,206,382004,5392695,146407,2769,320785,5923876,6244661,44131
2020-01-05,2020,1,5,chokepoint17,Bohai Strait,16,95,14,3,33,128,161,387842,3265013,53370,7454,583510,3713681,4297191,44132
2020-01-06,2020,1,6,chokepoint17,Bohai Strait,25,103,9,1,47,138,185,523179,3978799,28504,1517,620828,4532000,5152828,44133
2020-01-07,2020,1,7,chokepoint17,Bohai Strait,20,72,3,3,33,98,131,399027,3809559,19630,7523,1210067,4235741,5445808,44134
2020-01-08,2020,1,8,chokepoint17,Bohai Strait,19,118,22,5,46,164,210,471753,4144225,82663,5886,373641,4704529,5078170,44135
2020-01-09,2020,1,9,chokepoint17,Bohai Strait,26,121,33,4,47,184,231,373474,4792177,134154,1068,805495,5300875,6106371,44136
2020-01-10,2020,1,10,chokepoint17,Bohai Strait,30,108,31,3,60,172,232,487063,4564101,120604,8395,1071468,5180165,6251633,44137
2020-01-11,2020,1,11,chokepoint17,Bohai Strait,22,122,23,2,46,169,215,473529,5896798,98430,0,1176359,6468758,7645118,44138
2020-01-12,2020,1,12,chokepoint17,Bohai Strait,22,104,20,5,41,151,192,276741,4477064,80203,9849,537905,4843859,5381764,44139
2020-01-13,2020,1,13,chokepoint17,Bohai Strait,26,103,33,2,49,164,213,524780,4310214,105147,1859,704424,4942002,5646427,44140
2020-01-14,2020,1,14,chokepoint17,Bohai Strait,21,105,24,3,38,153,191,330988,4626043,97134,3019,451354,5057186,5508540,44141
2020-01-15,2020,1,15,chokepoint17,Bohai Strait,19,114,19,3,56,155,211,367050,4627803,98085,14445,921601,5107383,6028985,44142
2020-01-16,2020,1,16,chokepoint17,Bohai Strait,23,117,26,3,55,169,224,347080,4561107,117226,2816,1339365,5028231,6367596,44143
2020-01-17,2020,1,17,chokepoint17,Bohai Strait,23,98,19,3,50,143,193,502606,3953623,91009,7521,1222816,4554760,5777576,44144
2020-01-18,2020,1,18,chokepoint17,Bohai Strait,21,89,29,2,24,141,165,443780,3457381,155837,0,435871,4056998,4492870,44145
2020-01-19,2020,1,19,chokepoint17,Bohai Strait,21,116,18,4,44,159,203,395496,4314153,77374,8876,747860,4795901,5543761,44146
2020-01-20,2020,1,20,chokepoint17,Bohai Strait,19,114,16,1,53,150,203,542916,4583038,66997,1495,666594,5194449,5861043,44147
2020-01-21,2020,1,21,chokepoint17,Bohai Strait,24,116,20,3,38,163,201,374198,4849781,79303,3430,1444066,5306713,6750780,44148
2020-01-22,2020,1,22,chokepoint17,Bohai Strait,15,98,16,2,60,131,191,429994,3258798,125975,1879,587539,3816647,4404187,44149
2020-01-23,2020,1,23,chokepoint17,Bohai Strait,22,94,21,3,43,140,183,472262,4178699,106974,4343,458150,4762279,5220429,44150
2020-01-24,2020,1,24,chokepoint17,Bohai Strait,20,80,18,2,34,120,154,422085,3294859,66195,2706,579651,3785847,4365498,44151
2020-01-25,2020,1,25,chokepoint17,Bohai Strait,9,95,12,3,33,119,152,85966,3542652,68382,6812,497881,3703813,4201695,44152
2020-01-26,2020,1,26,chokepoint17,Bohai Strait,17,82,10,3,31,112,143,295604,4030613,44233,6726,664083,4377178,5041261,44153
2020-01-27,2020,1,27,chokepoint17,Bohai Strait,22,70,12,0,25,104,129,730696,3589188,78307,0,340920,4398192,4739112,44154
2020-01-28,2020,1,28,chokepoint17,Bohai Strait,10,93,14,1,23,118,141,215950,3459580,91769,9043,307772,3776343,4084115,44155
2020-01-29,2020,1,29,chokepoint17,Bohai Strait,14,73,6,2,32,95,127,213334,2506777,19636,0,1153298,2739748,3893046,44156
2020-01-30,2020,1,30,chokepoint17,Bohai Strait,7,95,13,3,28,118,146,193828,3457928,67905,3201,906411,3722864,4629276,44157
2020-01-31,2020,1,31,chokepoint17,Bohai Strait,21,93,12,0,36,126,162,469231,3706577,23023,0,1149700,4198832,5348533,44158
2020-02-01,2020,2,1,chokepoint17,Bohai Strait,11,109,10,1,43,131,174,258480,4475862,47952,1030,1095781,4783327,5879108,44159
2020-02-02,2020,2,2,chokepoint17,Bohai Strait,19,104,15,1,39,139,178,313769,4463131,80088,0,513878,4856989,5370868,44160
2020-02-03,2020,2,3,chokepoint17,Bohai Strait,12,96,14,2,32,124,156,224616,4123677,57851,1030,592620,4407176,4999796,44161
2020-02-04,2020,2,4,chokepoint17,Bohai Strait,23,86,11,1,21,121,142,499864,3913709,37614,0,267679,4451189,4718868,44162
2020-02-05,2020,2,5,chokepoint17,Bohai Strait,13,88,13,0,41,114,155,113151,3152473,28262,0,364594,3293887,3658481,44163
2020-02-06,2020,2,6,chokepoint17,Bohai Strait,19,84,26,3,34,132,166,306593,3068966,141704,4306,537202,3521570,4058772,44164
2020-02-07,2020,2,7,chokepoint17,Bohai Strait,17,89,19,0,36,125,161,454412,4244045,67171,0,1080668,4765628,5846296,44165
2020-02-08,2020,2,8,chokepoint17,Bohai Strait,12,73,14,1,29,100,129,205681,2613947,36812,2730,585203,2859172,3444375,44166
2020-02-09,2020,2,9,chokepoint17,Bohai Strait,18,86,10,3,29,117,146,254386,3199759,21157,11779,645284,3487083,4132367,44167
2020-02-10,2020,2,10,chokepoint17,Bohai Strait,16,86,9,1,24,112,136,255507,3826801,40565,2730,618793,4125604,4744398,44168
2020-02-11,2020,2,11,chokepoint17,Bohai Strait,15,67,14,2,34,98,132,240183,2642689,68126,2726,213486,2953726,3167213,44169
2020-02-12,2020,2,12,chokepoint17,Bohai Strait,20,78,12,1,41,111,152,422310,2660300,68043,0,546834,3150654,3697489,44170
2020-02-13,2020,2,13,chokepoint17,Bohai Strait,15,77,21,2,29,115,144,211470,2857194,123422,0,251040,3192087,3443127,44171
2020-02-14,2020,2,14,chokepoint17,Bohai Strait,12,25,7,0,15,44,59,221956,893401,41224,0,359428,1156583,1516011,44172
2020-02-15,2020,2,15,chokepoint17,Bohai Strait,18,66,13,2,27,99,126,227782,3553686,65587,1030,569779,3848086,4417866,44173
2020-02-16,2020,2,16,chokepoint17,Bohai Strait,18,43,8,0,16,69,85,360501,2738874,38153,0,290449,3137529,3427979,44174
2020-02-17,2020,2,17,chokepoint17,Bohai Strait,12,55,3,2,24,72,96,287765,2224684,3742,7956,421413,2524148,2945562,44175
2020-02-18,2020,2,18,chokepoint17,Bohai Strait,26,92,19,0,42,137,179,338431,3876057,82618,0,565534,4297108,4862642,44176
2020-02-19,2020,2,19,chokepoint17,Bohai Strait,16,74,17,2,47,109,156,213183,2833977,125962,1347,649219,3174470,3823690,44177
2020-02-20,2020,2,20,chokepoint17,Bohai Strait,21,98,24,2,46,145,191,345840,3880551,117117,0,920488,4343510,5263998,44178
2020-02-21,2020,2,21,chokepoint17,Bohai Strait,18,66,10,2,38,96,134,380653,2959070,47250,0,666088,3386973,4053062,44179
2020-02-22,2020,2,22,chokepoint17,Bohai Strait,18,76,26,3,45,123,168,258375,3214206,169345,6611,744238,3648539,4392777,44180
2020-02-23,2020,2,23,chokepoint17,Bohai Strait,20,75,14,2,36,111,147,486821,3405228,41655,2030,497468,3935736,4433205,44181
2020-02-24,2020,2,24,chokepoint17,Bohai Strait,22,81,17,2,47,122,169,407499,2865230,36722,8368,696892,3317821,4014713,44182
2020-02-25,2020,2,25,chokepoint17,Bohai Strait,24,83,17,4,32,128,160,440817,3704957,57492,5725,959704,4208992,5168697,44183
2020-02-26,2020,2,26,chokepoint17,Bohai Strait,10,76,16,0,32,102,134,210041,2766093,110295,0,775690,3086430,3862120,44184
2020-02-27,2020,2,27,chokepoint17,Bohai Strait,29,92,22,4,48,147,195,611894,3897846,113399,2429,1203537,4625569,5829106,44185
2020-02-28,2020,2,28,chokepoint17,Bohai Strait,21,81,30,2,41,134,175,434915,2752451,125849,7773,749140,3320990,4070130,44186
2020-02-29,2020,2,29,chokepoint17,Bohai Strait,26,65,15,0,34,106,140,405462,2832354,54337,0,306904,3292153,3599058,44187
2020-03-01,2020,3,1,chokepoint17,Bohai Strait,27,80,21,2,39,130,169,597181,2631651,104159,0,693126,3332992,4026118,44188
2020-03-02,2020,3,2,chokepoint17,Bohai Strait,21,78,19,1,39,119,158,476671,3108750,63929,0,517620,3649351,4166971,44189
2020-03-03,2020,3,3,chokepoint17,Bohai Strait,30,86,17,1,37,134,171,506227,4271545,125649,1857,439640,4905280,5344921,44190
2020-03-04,2020,3,4,chokepoint17,Bohai Strait,19,63,24,0,32,106,138,428716,2804329,71467,0,669702,3304512,3974215,44191
2020-03-05,2020,3,5,chokepoint17,Bohai Strait,29,80,12,4,39,125,164,446510,3333397,34627,5645,535903,3820179,4356083,44192
2020-03-06,2020,3,6,chokepoint17,Bohai Strait,20,82,30,0,31,132,163,449239,3190385,90159,0,531624,3729783,4261408,44193
2020-03-07,2020,3,7,chokepoint17,Bohai Strait,26,83,28,2,37,139,176,440765,3312632,142575,8483,1118321,3904456,5022778,44194
2020-03-08,2020,3,8,chokepoint17,Bohai Strait,23,49,13,1,31,86,117,241833,1842281,30748,0,439800,2114864,2554664,44195
2020-03-09,2020,3,9,chokepoint17,Bohai Strait,24,97,14,1,45,136,181,528369,4097468,82736,980,966852,4709554,5676406,44196
