date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2019-03-31,2019,3,31,chokepoint15,Lombok Strait,1,15,1,1,5,18,23,5990,1365887,16839,137,36354,1388855,1425209,38280
2019-04-01,2019,4,1,chokepoint15,Lombok Strait,0,17,0,0,8,17,25,0,1356244,0,0,136529,1356244,1492773,38281
2019-04-02,2019,4,2,chokepoint15,Lombok Strait,0,21,0,0,8,21,29,0,1771296,0,0,155264,1771296,1926560,38282
2019-04-03,2019,4,3,chokepoint15,Lombok Strait,0,21,1,0,9,22,31,0,2004081,3356,0,241091,2007438,2248529,38283
2019-04-04,2019,4,4,chokepoint15,Lombok Strait,1,23,1,0,7,25,32,4071,1779557,1144,0,167952,1784773,1952726,38284
2019-04-05,2019,4,5,chokepoint15,Lombok Strait,0,17,1,1,7,19,26,0,1561958,7790,137,83527,1569885,1653413,38285
2019-04-06,2019,4,6,chokepoint15,Lombok Strait,0,21,2,0,6,23,29,0,2089692,6821,0,38946,2096514,2135461,38286
2019-04-07,2019,4,7,chokepoint15,Lombok Strait,1,23,2,0,6,26,32,1221,1759340,11303,0,119517,1771865,1891382,38287
2019-04-08,2019,4,8,chokepoint15,Lombok Strait,0,18,1,2,7,21,28,0,1286920,0,0,119739,1286920,1406660,38288
2019-04-09,2019,4,9,chokepoint15,Lombok Strait,0,11,0,0,4,11,15,0,433760,0,0,3083,433760,436843,38289
2019-04-10,2019,4,10,chokepoint15,Lombok Strait,0,18,0,0,7,18,25,0,1262679,0,0,162196,1262679,1424875,38290
2019-04-11,2019,4,11,chokepoint15,Lombok Strait,0,23,3,1,9,27,36,0,1552924,9151,1859,217028,1563935,1780964,38291
2019-04-12,2019,4,12,chokepoint15,Lombok Strait,0,27,1,0,6,28,34,0,1942800,2421,0,128366,1945222,2073588,38292
2019-04-13,2019,4,13,chokepoint15,Lombok Strait,0,21,1,0,10,22,32,0,1339524,2189,0,151271,1341713,1492985,38293
2019-04-14,2019,4,14,chokepoint15,Lombok Strait,0,18,1,2,6,21,27,0,1631304,6939,137,56852,1638380,1695232,38294
2019-04-15,2019,4,15,chokepoint15,Lombok Strait,0,32,1,0,5,33,38,0,2626423,1985,0,106742,2628409,2735151,38295
2019-04-16,2019,4,16,chokepoint15,Lombok Strait,0,23,3,0,6,26,32,0,1772519,11985,0,105499,1784505,1890004,38296
2019-04-17,2019,4,17,chokepoint15,Lombok Strait,1,20,1,0,5,22,27,10679,1464909,2421,0,159675,1478009,1637685,38297
2019-04-18,2019,4,18,chokepoint15,Lombok Strait,1,22,0,0,6,23,29,2062,1081597,0,0,95854,1083659,1179514,38298
2019-04-19,2019,4,19,chokepoint15,Lombok Strait,0,19,2,1,9,22,31,0,1942524,3356,137,133816,1946018,2079835,38299
2019-04-20,2019,4,20,chokepoint15,Lombok Strait,0,21,1,1,3,23,26,0,2584715,2189,0,74896,2586905,2661801,38300
2019-04-21,2019,4,21,chokepoint15,Lombok Strait,0,21,0,0,5,21,26,0,1629325,0,0,51709,1629325,1681035,38301
2019-04-22,2019,4,22,chokepoint15,Lombok Strait,0,25,3,0,6,28,34,0,2548172,3373,0,126686,2551545,2678231,38302
2019-04-23,2019,4,23,chokepoint15,Lombok Strait,0,22,2,1,7,25,32,0,1931214,10414,0,271960,1941629,2213589,38303
2019-04-24,2019,4,24,chokepoint15,Lombok Strait,1,19,1,0,15,21,36,1221,2069467,1633,0,337660,2072322,2409982,38304
2019-04-25,2019,4,25,chokepoint15,Lombok Strait,0,17,2,0,8,19,27,0,1894767,33987,0,312440,1928754,2241195,38305
2019-04-26,2019,4,26,chokepoint15,Lombok Strait,0,24,0,1,6,25,31,0,1747241,0,0,116419,1747241,1863661,38306
2019-04-27,2019,4,27,chokepoint15,Lombok Strait,0,22,1,0,5,23,28,0,2111208,3570,0,102126,2114778,2216905,38307
2019-04-28,2019,4,28,chokepoint15,Lombok Strait,2,21,1,0,8,24,32,13739,1622585,2189,0,99545,1638514,1738060,38308
2019-04-29,2019,4,29,chokepoint15,Lombok Strait,0,24,3,0,10,27,37,0,2245243,15839,0,28254,2261083,2289338,38309
2019-04-30,2019,4,30,chokepoint15,Lombok Strait,0,28,4,0,7,32,39,0,2599741,10541,0,305602,2610283,2915886,38310
2019-05-01,2019,5,1,chokepoint15,Lombok Strait,0,26,0,0,4,26,30,0,1719737,0,0,33733,1719737,1753471,38311
2019-05-02,2019,5,2,chokepoint15,Lombok Strait,0,23,0,0,12,23,35,0,2453746,0,0,163335,2453746,2617081,38312
2019-05-03,2019,5,3,chokepoint15,Lombok Strait,0,15,2,0,6,17,23,0,1583341,5410,0,55295,1588752,1644048,38313
2019-05-04,2019,5,4,chokepoint15,Lombok Strait,0,22,1,0,7,23,30,0,1976111,15384,0,236471,1991495,2227967,38314
2019-05-05,2019,5,5,chokepoint15,Lombok Strait,0,15,2,0,9,17,26,0,1311437,3287,0,150982,1314725,1465707,38315
2019-05-06,2019,5,6,chokepoint15,Lombok Strait,0,24,0,1,6,25,31,0,1556418,0,4610,234364,1561029,1795394,38316
2019-05-07,2019,5,7,chokepoint15,Lombok Strait,1,26,3,0,14,30,44,10679,1670693,17703,0,191195,1699076,1890271,38317
2019-05-08,2019,5,8,chokepoint15,Lombok Strait,0,24,1,0,12,25,37,0,1667927,942,0,249963,1668870,1918833,38318
2019-05-09,2019,5,9,chokepoint15,Lombok Strait,1,22,3,1,6,27,33,8470,2173901,10003,1859,186610,2194235,2380845,38319
2019-05-10,2019,5,10,chokepoint15,Lombok Strait,0,26,1,0,6,27,33,0,1582892,2860,0,260981,1585752,1846734,38320
2019-05-11,2019,5,11,chokepoint15,Lombok Strait,0,24,1,1,8,26,34,0,1620525,2053,0,101277,1622579,1723856,38321
2019-05-12,2019,5,12,chokepoint15,Lombok Strait,0,26,3,0,12,29,41,0,2012554,7461,0,288210,2020016,2308226,38322
2019-05-13,2019,5,13,chokepoint15,Lombok Strait,0,19,2,1,10,22,32,0,1111617,6185,0,146145,1117802,1263947,38323
2019-05-14,2019,5,14,chokepoint15,Lombok Strait,0,31,3,0,7,34,41,0,3109652,6060,0,6170,3115713,3121884,38324
2019-05-15,2019,5,15,chokepoint15,Lombok Strait,0,22,2,1,7,25,32,0,2112988,6669,0,148373,2119658,2268032,38325
2019-05-16,2019,5,16,chokepoint15,Lombok Strait,0,28,0,0,8,28,36,0,2191027,0,0,156914,2191027,2347942,38326
2019-05-17,2019,5,17,chokepoint15,Lombok Strait,0,25,2,0,5,27,32,0,2326114,7524,0,124604,2333639,2458243,38327
2019-05-18,2019,5,18,chokepoint15,Lombok Strait,0,27,0,1,6,28,34,0,1800058,0,0,96464,1800058,1896522,38328
2019-05-19,2019,5,19,chokepoint15,Lombok Strait,1,17,3,1,9,22,31,1221,1747168,7488,1859,177616,1757737,1935354,38329
2019-05-20,2019,5,20,chokepoint15,Lombok Strait,0,26,0,1,5,27,32,0,1691725,0,0,21056,1691725,1712782,38330
2019-05-21,2019,5,21,chokepoint15,Lombok Strait,0,30,1,0,9,31,40,0,2470447,2421,0,100607,2472868,2573475,38331
2019-05-22,2019,5,22,chokepoint15,Lombok Strait,0,22,2,0,4,24,28,0,1647262,3235,0,6034,1650497,1656532,38332
2019-05-23,2019,5,23,chokepoint15,Lombok Strait,1,23,1,0,7,25,32,9276,2032778,7253,0,71697,2049308,2121005,38333
2019-05-24,2019,5,24,chokepoint15,Lombok Strait,0,20,1,0,8,21,29,0,1805130,3538,0,163654,1808669,1972324,38334
2019-05-25,2019,5,25,chokepoint15,Lombok Strait,0,23,2,0,3,25,28,0,2098984,4975,0,3138,2103960,2107099,38335
2019-05-26,2019,5,26,chokepoint15,Lombok Strait,0,18,1,0,8,19,27,0,1209259,1633,0,37448,1210892,1248341,38336
2019-05-27,2019,5,27,chokepoint15,Lombok Strait,0,28,1,0,10,29,39,0,1942177,4083,0,369475,1946261,2315736,38337
2019-05-28,2019,5,28,chokepoint15,Lombok Strait,0,21,2,0,1,23,24,0,1895509,5225,0,28231,1900735,1928967,38338
2019-05-29,2019,5,29,chokepoint15,Lombok Strait,1,23,2,0,7,26,33,3667,2347861,5619,0,92101,2357148,2449249,38339
2019-05-30,2019,5,30,chokepoint15,Lombok Strait,0,22,0,0,4,22,26,0,2153432,0,0,106543,2153432,2259976,38340
2019-05-31,2019,5,31,chokepoint15,Lombok Strait,0,23,6,0,10,29,39,0,1354728,36357,0,149523,1391086,1540610,38341
2019-06-01,2019,6,1,chokepoint15,Lombok Strait,0,21,0,0,7,21,28,0,1777088,0,0,33724,1777088,1810812,38342
2019-06-02,2019,6,2,chokepoint15,Lombok Strait,0,28,3,0,8,31,39,0,3228486,3437,0,114662,3231923,3346586,38343
2019-06-03,2019,6,3,chokepoint15,Lombok Strait,0,23,1,0,10,24,34,0,1953603,1098,0,341554,1954702,2296256,38344
2019-06-04,2019,6,4,chokepoint15,Lombok Strait,2,14,1,1,2,18,20,22308,1238905,4261,7460,12361,1272936,1285298,38345
2019-06-05,2019,6,5,chokepoint15,Lombok Strait,0,28,2,0,6,30,36,0,2545056,0,0,211608,2545056,2756664,38346
2019-06-06,2019,6,6,chokepoint15,Lombok Strait,0,31,0,0,10,31,41,0,2391128,0,0,248904,2391128,2640032,38347
2019-06-07,2019,6,7,chokepoint15,Lombok Strait,1,28,0,0,6,29,35,17175,2445537,0,0,50709,2462712,2513422,38348
2019-06-08,2019,6,8,chokepoint15,Lombok Strait,0,20,2,1,4,23,27,0,1675857,2108,1859,42997,1679825,1722822,38349
2019-06-09,2019,6,9,chokepoint15,Lombok Strait,0,18,3,0,10,21,31,0,1878944,3038,0,54100,1881982,1936083,38350
2019-06-10,2019,6,10,chokepoint15,Lombok Strait,0,19,1,0,5,20,25,0,1402744,1701,0,183556,1404446,1588002,38351
2019-06-11,2019,6,11,chokepoint15,Lombok Strait,0,20,2,0,12,22,34,0,1567843,799,0,323387,1568643,1892030,38352
2019-06-12,2019,6,12,chokepoint15,Lombok Strait,0,33,2,0,8,35,43,0,2142753,566,0,96086,2143320,2239406,38353
2019-06-13,2019,6,13,chokepoint15,Lombok Strait,1,25,2,0,2,28,30,3667,1943722,4242,0,26511,1951631,1978143,38354
2019-06-14,2019,6,14,chokepoint15,Lombok Strait,0,26,3,0,7,29,36,0,1735905,9162,0,36844,1745067,1781912,38355
2019-06-15,2019,6,15,chokepoint15,Lombok Strait,0,25,1,0,12,26,38,0,1785355,659,0,235558,1786015,2021573,38356
2019-06-16,2019,6,16,chokepoint15,Lombok Strait,0,22,0,0,5,22,27,0,1820844,0,0,254780,1820844,2075624,38357
2019-06-17,2019,6,17,chokepoint15,Lombok Strait,0,27,2,0,5,29,34,0,3026015,9502,0,111360,3035518,3146878,38358
2019-06-18,2019,6,18,chokepoint15,Lombok Strait,1,25,5,1,7,32,39,9251,1871207,11631,0,92946,1892090,1985036,38359
2019-06-19,2019,6,19,chokepoint15,Lombok Strait,0,29,2,2,12,33,45,0,2315153,23323,1859,254371,2340336,2594708,38360
2019-06-20,2019,6,20,chokepoint15,Lombok Strait,0,28,1,0,6,29,35,0,1802995,0,0,111980,1802995,1914975,38361
2019-06-21,2019,6,21,chokepoint15,Lombok Strait,0,24,2,0,4,26,30,0,2077297,4610,0,164916,2081908,2246825,38362
2019-06-22,2019,6,22,chokepoint15,Lombok Strait,0,24,0,0,7,24,31,0,2509914,0,0,220143,2509914,2730057,38363
2019-06-23,2019,6,23,chokepoint15,Lombok Strait,0,20,0,0,10,20,30,0,1457012,0,0,202023,1457012,1659035,38364
2019-06-24,2019,6,24,chokepoint15,Lombok Strait,1,16,2,0,13,19,32,4282,1238517,4509,0,254660,1247309,1501969,38365
2019-06-25,2019,6,25,chokepoint15,Lombok Strait,0,27,1,0,4,28,32,0,2610006,2189,0,71014,2612195,2683209,38366
2019-06-26,2019,6,26,chokepoint15,Lombok Strait,0,32,2,1,5,35,40,0,2641156,6511,6461,106702,2654129,2760832,38367
2019-06-27,2019,6,27,chokepoint15,Lombok Strait,0,29,1,0,10,30,40,0,1440039,19439,0,224504,1459478,1683983,38368
2019-06-28,2019,6,28,chokepoint15,Lombok Strait,0,24,3,0,6,27,33,0,2317349,12748,0,151902,2330098,2482000,38369
2019-06-29,2019,6,29,chokepoint15,Lombok Strait,1,19,1,0,12,21,33,1054,2060543,3301,0,190678,2064899,2255578,38370
2019-06-30,2019,6,30,chokepoint15,Lombok Strait,0,22,4,0,3,26,29,0,2109341,13254,0,0,2122595,2122595,38371
2019-07-01,2019,7,1,chokepoint15,Lombok Strait,0,25,0,0,8,25,33,0,2970238,0,0,199119,2970238,3169357,38372
2019-07-02,2019,7,2,chokepoint15,Lombok Strait,1,20,0,0,6,21,27,9276,1638899,0,0,261459,1648176,1909635,38373
2019-07-03,2019,7,3,chokepoint15,Lombok Strait,0,25,2,0,6,27,33,0,2529299,9190,0,129691,2538489,2668181,38374
2019-07-04,2019,7,4,chokepoint15,Lombok Strait,0,21,1,0,10,22,32,0,1974795,1510,0,106443,1976305,2082748,38375
2019-07-05,2019,7,5,chokepoint15,Lombok Strait,0,19,0,0,5,19,24,0,1607617,0,0,46834,1607617,1654452,38376
2019-07-06,2019,7,6,chokepoint15,Lombok Strait,0,26,6,0,9,32,41,0,2181552,27035,0,208707,2208588,2417295,38377
2019-07-07,2019,7,7,chokepoint15,Lombok Strait,0,24,1,0,8,25,33,0,1752440,6248,0,167586,1758689,1926276,38378
2019-07-08,2019,7,8,chokepoint15,Lombok Strait,0,23,2,0,7,25,32,0,2181086,21295,0,50948,2202382,2253331,38379
2019-07-09,2019,7,9,chokepoint15,Lombok Strait,1,24,1,0,7,26,33,1388,2756830,0,0,197980,2758219,2956199,38380
2019-07-10,2019,7,10,chokepoint15,Lombok Strait,1,19,1,0,7,21,28,10679,1663204,18170,0,89174,1692054,1781229,38381
2019-07-11,2019,7,11,chokepoint15,Lombok Strait,0,22,3,0,8,25,33,0,1413294,5138,0,36751,1418433,1455185,38382
2019-07-12,2019,7,12,chokepoint15,Lombok Strait,0,21,4,0,4,25,29,0,1681954,15515,0,76872,1697470,1774342,38383
2019-07-13,2019,7,13,chokepoint15,Lombok Strait,0,22,2,0,5,24,29,0,1821101,14570,0,1977,1835672,1837649,38384
2019-07-14,2019,7,14,chokepoint15,Lombok Strait,0,19,1,0,7,20,27,0,898578,8165,0,217108,906744,1123852,38385
2019-07-15,2019,7,15,chokepoint15,Lombok Strait,0,22,0,0,9,22,31,0,1671529,0,0,153845,1671529,1825374,38386
2019-07-16,2019,7,16,chokepoint15,Lombok Strait,0,28,2,0,8,30,38,0,2047828,6056,0,157727,2053884,2211612,38387
2019-07-17,2019,7,17,chokepoint15,Lombok Strait,1,29,0,0,15,30,45,8107,3696400,0,0,439484,3704507,4143992,38388
2019-07-18,2019,7,18,chokepoint15,Lombok Strait,2,24,1,1,11,28,39,17002,2122349,0,0,278379,2139351,2417731,38389
2019-07-19,2019,7,19,chokepoint15,Lombok Strait,0,21,1,0,9,22,31,0,1427689,4094,0,237977,1431784,1669762,38390
2019-07-20,2019,7,20,chokepoint15,Lombok Strait,1,29,1,0,5,31,36,1054,2406176,3559,0,65330,2410789,2476119,38391
2019-07-21,2019,7,21,chokepoint15,Lombok Strait,0,24,2,0,6,26,32,0,1291299,2421,0,141152,1293720,1434872,38392
