date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2019-01-15,2019,1,15,chokepoint13,Tsugaru Strait,7,24,1,1,12,33,45,343044,1194357,0,1256,161013,1538657,1699670,33037
2019-01-16,2019,1,16,chokepoint13,Tsugaru Strait,6,9,2,2,1,19,20,272262,445784,7227,6080,2945,731355,734300,33038
2019-01-17,2019,1,17,chokepoint13,Tsugaru Strait,8,7,1,0,1,16,17,271153,138515,1314,0,3352,410984,414336,33039
2019-01-18,2019,1,18,chokepoint13,Tsugaru Strait,9,10,3,1,9,23,32,245346,407936,4287,2031,158389,659601,817991,33040
2019-01-19,2019,1,19,chokepoint13,Tsugaru Strait,15,19,11,3,32,48,80,410696,238377,20577,4607,159124,674259,833383,33041
2019-01-20,2019,1,20,chokepoint13,Tsugaru Strait,11,9,4,0,9,24,33,279192,368414,12971,0,70075,660577,730652,33042
2019-01-21,2019,1,21,chokepoint13,Tsugaru Strait,11,11,2,2,10,26,36,218960,294057,2865,9115,35825,524999,560825,33043
2019-01-22,2019,1,22,chokepoint13,Tsugaru Strait,8,24,11,4,28,47,75,309559,654834,41860,6847,224902,1013102,1238004,33044
2019-01-23,2019,1,23,chokepoint13,Tsugaru Strait,12,14,6,1,11,33,44,550328,631921,14571,3748,110006,1200570,1310576,33045
2019-01-24,2019,1,24,chokepoint13,Tsugaru Strait,10,8,5,2,5,25,30,164852,298392,12363,4595,45087,480204,525292,33046
2019-01-25,2019,1,25,chokepoint13,Tsugaru Strait,7,20,16,2,34,45,79,93359,849651,15462,0,349222,958473,1307695,33047
2019-01-26,2019,1,26,chokepoint13,Tsugaru Strait,10,16,15,2,20,43,63,420080,464418,46778,8259,157263,939537,1096800,33048
2019-01-27,2019,1,27,chokepoint13,Tsugaru Strait,18,10,5,1,10,34,44,639914,354746,28969,2779,91735,1026410,1118145,33049
2019-01-28,2019,1,28,chokepoint13,Tsugaru Strait,9,7,4,0,9,20,29,321719,221592,6014,0,251618,549326,800945,33050
2019-01-29,2019,1,29,chokepoint13,Tsugaru Strait,14,12,9,1,27,36,63,474264,356521,17196,1256,229932,849238,1079171,33051
2019-01-30,2019,1,30,chokepoint13,Tsugaru Strait,7,21,6,2,13,36,49,300604,1050743,5303,3674,115257,1360327,1475585,33052
2019-01-31,2019,1,31,chokepoint13,Tsugaru Strait,7,11,4,0,9,22,31,115456,296386,30341,0,105063,442184,547247,33053
2019-02-01,2019,2,1,chokepoint13,Tsugaru Strait,6,6,1,1,2,14,16,155373,312545,967,6999,33449,475885,509335,33054
2019-02-02,2019,2,2,chokepoint13,Tsugaru Strait,13,18,9,3,20,43,63,453044,176799,12084,9656,76395,651585,727980,33055
2019-02-03,2019,2,3,chokepoint13,Tsugaru Strait,10,16,11,0,24,37,61,192729,361348,8781,0,119497,562859,682356,33056
2019-02-04,2019,2,4,chokepoint13,Tsugaru Strait,7,6,2,1,2,16,18,282878,115426,2717,5267,6489,406289,412778,33057
2019-02-05,2019,2,5,chokepoint13,Tsugaru Strait,16,19,4,2,29,41,70,440392,418992,6593,3674,119939,869653,989592,33058
2019-02-06,2019,2,6,chokepoint13,Tsugaru Strait,5,17,11,1,11,34,45,220899,763694,9503,4252,34273,998349,1032623,33059
2019-02-07,2019,2,7,chokepoint13,Tsugaru Strait,6,15,7,1,11,29,40,184010,588226,29874,0,67264,802110,869375,33060
2019-02-08,2019,2,8,chokepoint13,Tsugaru Strait,13,15,5,0,8,33,41,439223,613981,5894,0,59437,1059100,1118537,33061
2019-02-09,2019,2,9,chokepoint13,Tsugaru Strait,15,14,17,1,32,47,79,460277,456564,42951,4071,159070,963865,1122936,33062
2019-02-10,2019,2,10,chokepoint13,Tsugaru Strait,13,15,4,0,18,32,50,339142,667267,8398,0,195611,1014809,1210421,33063
2019-02-11,2019,2,11,chokepoint13,Tsugaru Strait,12,11,3,1,18,27,45,447622,557833,7121,5167,111000,1017744,1128745,33064
2019-02-12,2019,2,12,chokepoint13,Tsugaru Strait,10,7,5,2,8,24,32,350050,149733,9678,6197,69680,515660,585341,33065
2019-02-13,2019,2,13,chokepoint13,Tsugaru Strait,11,8,10,2,11,31,42,428491,193372,15474,2899,84677,640238,724915,33066
2019-02-14,2019,2,14,chokepoint13,Tsugaru Strait,8,12,4,1,19,25,44,207990,298646,6662,2718,128870,516018,644888,33067
2019-02-15,2019,2,15,chokepoint13,Tsugaru Strait,8,8,10,1,14,27,41,155385,276628,11976,4093,40731,448085,488816,33068
2019-02-16,2019,2,16,chokepoint13,Tsugaru Strait,10,6,5,1,11,22,33,366233,210923,17436,3237,60384,597831,658215,33069
2019-02-17,2019,2,17,chokepoint13,Tsugaru Strait,12,11,10,0,8,33,41,320172,382825,32357,0,104439,735354,839794,33070
2019-02-18,2019,2,18,chokepoint13,Tsugaru Strait,9,12,9,1,21,31,52,328286,235996,10209,6999,132474,581492,713966,33071
2019-02-19,2019,2,19,chokepoint13,Tsugaru Strait,6,8,15,2,16,31,47,57634,268576,71761,2899,155044,400871,555915,33072
2019-02-20,2019,2,20,chokepoint13,Tsugaru Strait,8,4,6,0,19,18,37,303393,78465,13526,0,149856,395385,545242,33073
2019-02-21,2019,2,21,chokepoint13,Tsugaru Strait,7,11,16,1,14,35,49,138534,461990,46717,0,171329,647242,818571,33074
2019-02-22,2019,2,22,chokepoint13,Tsugaru Strait,9,16,9,2,11,36,47,192071,639989,16627,6699,23488,855388,878877,33075
2019-02-23,2019,2,23,chokepoint13,Tsugaru Strait,9,19,9,1,17,38,55,210849,934314,15035,0,366200,1160200,1526400,33076
2019-02-24,2019,2,24,chokepoint13,Tsugaru Strait,10,15,8,0,14,33,47,261919,375430,13057,0,113595,650407,764002,33077
2019-02-25,2019,2,25,chokepoint13,Tsugaru Strait,10,13,8,2,16,33,49,358089,212494,31520,9165,144453,611269,755723,33078
2019-02-26,2019,2,26,chokepoint13,Tsugaru Strait,15,13,7,3,18,38,56,493191,474682,11101,5956,164260,984932,1149193,33079
2019-02-27,2019,2,27,chokepoint13,Tsugaru Strait,6,17,12,2,15,37,52,137405,373476,31459,5380,70228,547722,617950,33080
2019-02-28,2019,2,28,chokepoint13,Tsugaru Strait,8,11,10,1,10,30,40,186357,125800,16750,5211,73856,334120,407977,33081
2019-03-01,2019,3,1,chokepoint13,Tsugaru Strait,12,17,6,0,14,35,49,238695,506577,8115,0,136925,753388,890314,33082
2019-03-02,2019,3,2,chokepoint13,Tsugaru Strait,10,20,10,0,9,40,49,298479,530409,12109,0,62068,840999,903067,33083
2019-03-03,2019,3,3,chokepoint13,Tsugaru Strait,11,5,13,1,11,30,41,301207,209501,42575,0,31685,553285,584970,33084
2019-03-04,2019,3,4,chokepoint13,Tsugaru Strait,6,12,7,2,20,27,47,147904,266227,8754,6637,181946,429523,611470,33085
2019-03-05,2019,3,5,chokepoint13,Tsugaru Strait,11,15,9,6,14,41,55,342541,450903,31632,19870,38198,844947,883146,33086
2019-03-06,2019,3,6,chokepoint13,Tsugaru Strait,10,18,16,0,10,44,54,263099,635897,45860,0,60463,944857,1005321,33087
2019-03-07,2019,3,7,chokepoint13,Tsugaru Strait,10,10,7,1,15,28,43,236759,382508,13035,0,101575,632304,733880,33088
2019-03-08,2019,3,8,chokepoint13,Tsugaru Strait,8,11,4,0,9,23,32,260357,340893,15293,0,28796,616544,645340,33089
2019-03-09,2019,3,9,chokepoint13,Tsugaru Strait,16,5,6,0,17,27,44,622383,51257,5768,0,371981,679409,1051391,33090
2019-03-10,2019,3,10,chokepoint13,Tsugaru Strait,13,15,10,2,19,40,59,296990,310526,11411,5014,176000,623941,799942,33091
2019-03-11,2019,3,11,chokepoint13,Tsugaru Strait,5,20,10,1,13,36,49,171406,928321,44745,3833,127342,1148305,1275648,33092
2019-03-12,2019,3,12,chokepoint13,Tsugaru Strait,7,17,11,1,15,36,51,278323,585980,19514,1256,260357,885074,1145431,33093
2019-03-13,2019,3,13,chokepoint13,Tsugaru Strait,8,10,2,1,2,21,23,284709,296063,6558,10754,5793,598085,603879,33094
2019-03-14,2019,3,14,chokepoint13,Tsugaru Strait,7,13,6,1,16,27,43,199539,475736,7162,1256,202658,683693,886352,33095
2019-03-15,2019,3,15,chokepoint13,Tsugaru Strait,10,19,22,2,9,53,62,328133,648079,27385,3674,52499,1007273,1059773,33096
2019-03-16,2019,3,16,chokepoint13,Tsugaru Strait,12,15,14,0,18,41,59,361667,621923,20849,0,51079,1004440,1055520,33097
2019-03-17,2019,3,17,chokepoint13,Tsugaru Strait,18,18,12,1,12,49,61,504702,489903,22574,3273,72888,1020452,1093341,33098
2019-03-18,2019,3,18,chokepoint13,Tsugaru Strait,14,8,14,2,17,38,55,373823,92341,63690,3307,142381,533162,675543,33099
2019-03-19,2019,3,19,chokepoint13,Tsugaru Strait,8,14,7,2,12,31,43,325680,294156,32828,2899,44312,655565,699877,33100
2019-03-20,2019,3,20,chokepoint13,Tsugaru Strait,4,15,8,2,11,29,40,139071,325282,27081,4921,65054,496356,561411,33101
2019-03-21,2019,3,21,chokepoint13,Tsugaru Strait,11,8,7,1,8,27,35,373516,375891,16673,3232,137792,769313,907105,33102
2019-03-22,2019,3,22,chokepoint13,Tsugaru Strait,7,11,5,3,9,26,35,185259,363545,22849,8642,99290,580297,679588,33103
2019-03-23,2019,3,23,chokepoint13,Tsugaru Strait,15,9,8,1,18,33,51,576815,259548,8171,9306,445093,853842,1298935,33104
2019-03-24,2019,3,24,chokepoint13,Tsugaru Strait,15,12,6,1,10,34,44,432033,181084,8288,0,71750,621405,693156,33105
2019-03-25,2019,3,25,chokepoint13,Tsugaru Strait,6,10,9,0,6,25,31,204793,437573,19172,0,60728,661539,722267,33106
2019-03-26,2019,3,26,chokepoint13,Tsugaru Strait,8,16,7,4,12,35,47,282181,547391,23713,5922,123895,859209,983105,33107
2019-03-27,2019,3,27,chokepoint13,Tsugaru Strait,9,13,11,1,14,34,48,337704,421198,13942,0,127899,772845,900745,33108
2019-03-28,2019,3,28,chokepoint13,Tsugaru Strait,9,10,7,0,11,26,37,371758,288993,5073,0,48134,665825,713959,33109
2019-03-29,2019,3,29,chokepoint13,Tsugaru Strait,10,12,14,1,17,37,54,301862,442577,18813,2504,251784,765757,1017541,33110
2019-03-30,2019,3,30,chokepoint13,Tsugaru Strait,13,9,10,0,8,32,40,606311,250288,11836,0,23421,868436,891858,33111
2019-07-01,2019,7,1,chokepoint13,Tsugaru Strait,10,10,6,0,6,26,32,289145,271385,4233,0,9953,564764,574717,33112
2019-03-31,2019,3,31,chokepoint13,Tsugaru Strait,12,10,7,0,8,29,37,403271,412156,30747,0,111044,846176,957220,33113
2019-04-01,2019,4,1,chokepoint13,Tsugaru Strait,9,20,4,0,17,33,50,207722,590017,8900,0,65965,806640,872606,33114
2019-04-02,2019,4,2,chokepoint13,Tsugaru Strait,6,15,7,4,15,32,47,199993,257969,14286,11500,163076,483748,646825,33115
2019-04-03,2019,4,3,chokepoint13,Tsugaru Strait,12,16,16,3,12,47,59,528659,293818,30248,15018,211305,867745,1079051,33116
2019-04-04,2019,4,4,chokepoint13,Tsugaru Strait,13,15,10,3,14,41,55,554580,494898,11413,0,56309,1060893,1117202,33117
2019-04-05,2019,4,5,chokepoint13,Tsugaru Strait,10,13,10,0,4,33,37,359863,559622,33723,0,122108,953209,1075318,33118
2019-04-06,2019,4,6,chokepoint13,Tsugaru Strait,10,13,11,1,14,35,49,358733,565738,33406,0,38787,957877,996664,33119
2019-04-07,2019,4,7,chokepoint13,Tsugaru Strait,11,21,13,2,19,47,66,424745,816551,17952,6999,54766,1266248,1321015,33120
2019-04-08,2019,4,8,chokepoint13,Tsugaru Strait,11,17,8,1,10,37,47,475004,493155,14193,5267,51708,987620,1039328,33121
2019-04-09,2019,4,9,chokepoint13,Tsugaru Strait,9,13,11,2,7,35,42,311545,510435,11699,3674,48701,837355,886057,33122
2019-04-10,2019,4,10,chokepoint13,Tsugaru Strait,8,22,6,1,19,37,56,404640,962094,10674,0,111073,1377409,1488483,33123
2019-04-11,2019,4,11,chokepoint13,Tsugaru Strait,15,15,10,1,16,41,57,479335,541632,26697,4238,188426,1051903,1240329,33124
2019-04-12,2019,4,12,chokepoint13,Tsugaru Strait,9,15,9,3,15,36,51,324910,336911,11841,6475,67143,680138,747281,33125
2019-04-13,2019,4,13,chokepoint13,Tsugaru Strait,10,17,17,0,14,44,58,368819,469934,23330,0,131127,862084,993212,33126
2019-04-14,2019,4,14,chokepoint13,Tsugaru Strait,9,18,10,0,9,37,46,330079,566983,20758,0,199405,917821,1117226,33127
2019-04-15,2019,4,15,chokepoint13,Tsugaru Strait,13,13,5,1,12,32,44,362358,503871,11244,1998,270087,879473,1149560,33128
2019-04-16,2019,4,16,chokepoint13,Tsugaru Strait,11,18,9,2,12,40,52,404573,349466,17402,4487,21587,775930,797518,33129
2019-04-17,2019,4,17,chokepoint13,Tsugaru Strait,7,15,8,4,15,34,49,259348,560000,35579,7286,76823,862214,939038,33130
2019-04-18,2019,4,18,chokepoint13,Tsugaru Strait,11,14,10,2,11,37,48,425778,768756,20954,15202,28680,1230691,1259372,33131
2019-04-19,2019,4,19,chokepoint13,Tsugaru Strait,7,15,10,2,9,34,43,194523,352008,22113,2466,76536,571112,647648,33132
2019-04-20,2019,4,20,chokepoint13,Tsugaru Strait,10,15,18,0,12,43,55,422230,387157,48873,0,40529,858261,898790,33133
2019-04-21,2019,4,21,chokepoint13,Tsugaru Strait,12,8,7,0,7,27,34,487774,155673,8255,0,59027,651703,710731,33134
2019-04-22,2019,4,22,chokepoint13,Tsugaru Strait,15,19,10,2,7,46,53,343010,688715,18760,8350,14317,1058836,1073154,33135
2019-04-23,2019,4,23,chokepoint13,Tsugaru Strait,13,10,9,4,13,36,49,488269,360019,15533,6316,54364,870138,924503,33136
2019-04-24,2019,4,24,chokepoint13,Tsugaru Strait,10,24,8,0,18,42,60,472479,1139977,14446,0,207337,1626903,1834240,33137
2019-04-25,2019,4,25,chokepoint13,Tsugaru Strait,7,11,8,1,11,27,38,243696,364258,22276,5319,59502,635550,695053,33138
2019-04-26,2019,4,26,chokepoint13,Tsugaru Strait,8,13,3,1,8,25,33,257146,286918,5575,4662,24505,554302,578808,33139
2019-04-27,2019,4,27,chokepoint13,Tsugaru Strait,19,14,3,1,12,37,49,739689,411782,5913,0,165680,1157385,1323066,33140
2019-04-28,2019,4,28,chokepoint13,Tsugaru Strait,9,21,5,1,12,36,48,153550,1070962,11986,0,109554,1236500,1346055,33141
2019-04-29,2019,4,29,chokepoint13,Tsugaru Strait,9,17,4,2,13,32,45,244970,466210,6419,7922,175015,725523,900538,33142
2019-04-30,2019,4,30,chokepoint13,Tsugaru Strait,11,12,7,0,11,30,41,407171,191706,6604,0,97189,605481,702670,33143
2019-05-01,2019,5,1,chokepoint13,Tsugaru Strait,9,14,2,1,12,26,38,225726,555921,0,6999,137054,788647,925702,33144
2019-05-02,2019,5,2,chokepoint13,Tsugaru Strait,7,10,6,0,8,23,31,271091,337779,33713,0,13033,642584,655617,33145
2019-05-03,2019,5,3,chokepoint13,Tsugaru Strait,12,18,3,1,18,34,52,381452,381919,4210,0,318122,767582,1085705,33146
2019-05-04,2019,5,4,chokepoint13,Tsugaru Strait,10,10,5,2,4,27,31,404087,253892,14892,18852,11369,691724,703094,33147
2019-05-05,2019,5,5,chokepoint13,Tsugaru Strait,11,13,7,1,7,32,39,339497,291881,21311,3309,108223,655999,764222,33148
2019-05-06,2019,5,6,chokepoint13,Tsugaru Strait,12,16,5,1,8,34,42,470949,270684,8289,0,79729,749924,829653,33149
2019-05-07,2019,5,7,chokepoint13,Tsugaru Strait,16,18,7,3,9,44,53,605522,507772,38784,4984,77004,1157064,1234069,33150
2019-05-08,2019,5,8,chokepoint13,Tsugaru Strait,12,15,4,5,6,36,42,419469,389309,3256,14288,18527,826324,844851,33151
2019-05-09,2019,5,9,chokepoint13,Tsugaru Strait,8,11,7,1,17,27,44,312356,338084,24741,0,154483,675182,829666,33152
2019-05-10,2019,5,10,chokepoint13,Tsugaru Strait,11,17,11,1,11,40,51,326110,427549,26573,3644,35092,783878,818971,33153
2019-05-11,2019,5,11,chokepoint13,Tsugaru Strait,10,11,10,1,14,32,46,267966,200218,23545,1256,263042,492985,756027,33154
2019-05-12,2019,5,12,chokepoint13,Tsugaru Strait,11,17,5,4,17,37,54,324119,637536,24604,2137,120671,988397,1109068,33155
2019-05-13,2019,5,13,chokepoint13,Tsugaru Strait,15,11,9,0,10,35,45,501176,148984,20176,0,116185,670336,786522,33156
2019-05-14,2019,5,14,chokepoint13,Tsugaru Strait,6,21,6,5,9,38,47,239552,485644,29524,6328,67533,761050,828583,33157
2019-05-15,2019,5,15,chokepoint13,Tsugaru Strait,12,21,10,1,18,44,62,423825,535803,25879,5347,181330,990856,1172186,33158
2019-05-16,2019,5,16,chokepoint13,Tsugaru Strait,11,9,16,2,8,38,46,395264,331613,38797,0,15570,765674,781245,33159
2019-05-17,2019,5,17,chokepoint13,Tsugaru Strait,10,16,8,1,13,35,48,337507,510383,7326,854,133744,856071,989815,33160
2019-05-18,2019,5,18,chokepoint13,Tsugaru Strait,11,6,10,2,14,29,43,441621,35659,25860,4248,345786,507390,853176,33161
2019-05-19,2019,5,19,chokepoint13,Tsugaru Strait,16,11,10,1,18,38,56,510369,199132,21651,0,131102,731153,862255,33162
2019-05-20,2019,5,20,chokepoint13,Tsugaru Strait,9,8,10,5,16,32,48,275774,29694,17322,17028,177109,339820,516929,33163
2019-05-21,2019,5,21,chokepoint13,Tsugaru Strait,9,13,7,4,11,33,44,402773,494220,12596,2899,88390,912490,1000880,33164
2019-05-22,2019,5,22,chokepoint13,Tsugaru Strait,4,12,7,4,17,27,44,230590,414242,4317,11122,70840,660272,731112,33165
2019-05-23,2019,5,23,chokepoint13,Tsugaru Strait,8,11,10,0,12,29,41,283242,394761,37838,0,39280,715841,755122,33166
2019-05-24,2019,5,24,chokepoint13,Tsugaru Strait,12,16,7,4,15,39,54,445052,523117,15243,3422,200885,986836,1187721,33167
2019-05-25,2019,5,25,chokepoint13,Tsugaru Strait,10,15,9,0,10,34,44,267605,521746,33474,0,141581,822825,964407,33168
2019-05-26,2019,5,26,chokepoint13,Tsugaru Strait,10,7,4,1,10,22,32,316432,191584,6200,0,351659,514217,865876,33169
2019-05-27,2019,5,27,chokepoint13,Tsugaru Strait,15,13,9,2,12,39,51,536139,439037,38978,10782,65285,1024938,1090223,33170
2019-05-28,2019,5,28,chokepoint13,Tsugaru Strait,8,13,5,2,10,28,38,290868,414132,13409,3287,72638,721697,794336,33171
2019-05-29,2019,5,29,chokepoint13,Tsugaru Strait,9,8,7,3,14,27,41,332611,361480,6592,6436,97793,707121,804915,33172
2019-05-30,2019,5,30,chokepoint13,Tsugaru Strait,12,12,7,2,17,33,50,336953,345116,34752,5996,100124,722819,822944,33173
2019-05-31,2019,5,31,chokepoint13,Tsugaru Strait,18,18,5,0,7,41,48,648495,242390,16264,0,338985,907150,1246136,33174
2019-06-01,2019,6,1,chokepoint13,Tsugaru Strait,9,10,11,2,10,32,42,392262,91455,23208,3943,115107,510869,625976,33175
2019-06-02,2019,6,2,chokepoint13,Tsugaru Strait,11,15,5,3,13,34,47,244588,362116,4899,20907,266525,632511,899037,33176
2019-06-03,2019,6,3,chokepoint13,Tsugaru Strait,12,11,9,1,10,33,43,438765,443165,52300,2783,45063,937016,982080,33177
2019-06-04,2019,6,4,chokepoint13,Tsugaru Strait,5,12,1,5,15,23,38,224947,273017,9881,6847,112686,514693,627380,33178
2019-06-05,2019,6,5,chokepoint13,Tsugaru Strait,12,16,8,0,15,36,51,514257,357513,10395,0,98737,882165,980902,33179
2019-06-06,2019,6,6,chokepoint13,Tsugaru Strait,12,14,9,2,8,37,45,322094,302255,29569,0,143701,653918,797619,33180
2019-06-07,2019,6,7,chokepoint13,Tsugaru Strait,9,12,5,3,12,29,41,311070,497120,14455,9794,73446,832441,905888,33181
2019-06-08,2019,6,8,chokepoint13,Tsugaru Strait,11,13,7,1,7,32,39,361575,761450,30165,3740,50705,1156933,1207638,33182
2019-06-09,2019,6,9,chokepoint13,Tsugaru Strait,13,12,8,3,11,36,47,423885,290892,16201,0,378849,730979,1109828,33183
2019-06-10,2019,6,10,chokepoint13,Tsugaru Strait,8,12,6,1,19,27,46,334091,259372,5874,3718,410992,603056,1014049,33184
2019-06-11,2019,6,11,chokepoint13,Tsugaru Strait,6,25,8,2,12,41,53,250465,651898,21261,3287,130900,926911,1057812,33185
2019-06-12,2019,6,12,chokepoint13,Tsugaru Strait,10,9,7,2,9,28,37,452570,185470,26969,2820,148480,667831,816311,33186
2019-06-13,2019,6,13,chokepoint13,Tsugaru Strait,7,10,12,2,9,31,40,197785,402217,11916,6056,141678,617974,759653,33187
2019-06-14,2019,6,14,chokepoint13,Tsugaru Strait,12,11,11,3,10,37,47,365708,214114,13213,6086,48538,599122,647660,33188
2019-06-15,2019,6,15,chokepoint13,Tsugaru Strait,11,5,6,1,5,23,28,393120,188902,40622,0,47446,622645,670092,33189
2019-06-16,2019,6,16,chokepoint13,Tsugaru Strait,12,13,4,2,5,31,36,350218,347407,4844,2479,53324,704950,758274,33190
2019-06-17,2019,6,17,chokepoint13,Tsugaru Strait,13,13,10,1,15,37,52,481117,344865,10166,4306,37994,840455,878449,33191
2019-06-18,2019,6,18,chokepoint13,Tsugaru Strait,10,16,11,5,11,42,53,470875,601591,23105,8980,25018,1104553,1129571,33192
2019-06-19,2019,6,19,chokepoint13,Tsugaru Strait,8,12,15,0,17,35,52,239278,343425,25709,0,216705,608413,825118,33193
2019-06-20,2019,6,20,chokepoint13,Tsugaru Strait,9,8,12,5,13,34,47,294546,313172,12847,14818,106353,635384,741737,33194
2019-06-21,2019,6,21,chokepoint13,Tsugaru Strait,15,14,5,2,13,36,49,473102,333698,7830,4625,143798,819256,963054,33195
2019-06-22,2019,6,22,chokepoint13,Tsugaru Strait,11,13,6,1,10,31,41,356679,343670,6454,2879,19052,709684,728736,33196
2019-06-23,2019,6,23,chokepoint13,Tsugaru Strait,15,10,10,4,10,39,49,447476,426846,32988,8736,183844,916048,1099893,33197
2019-06-24,2019,6,24,chokepoint13,Tsugaru Strait,10,17,7,3,6,37,43,349298,740744,19444,5227,51401,1114715,1166116,33198
2019-06-25,2019,6,25,chokepoint13,Tsugaru Strait,9,13,8,4,13,34,47,349803,484792,8610,6896,142545,850102,992648,33199
2019-06-26,2019,6,26,chokepoint13,Tsugaru Strait,9,12,10,2,13,33,46,245409,519493,29041,9475,209764,803420,1013185,33200
2019-06-27,2019,6,27,chokepoint13,Tsugaru Strait,9,21,12,0,10,42,52,254871,583301,31025,0,137911,869198,1007109,33201
2019-06-28,2019,6,28,chokepoint13,Tsugaru Strait,11,12,8,1,6,32,38,324013,530919,25247,0,47004,880179,927184,33202
2019-06-29,2019,6,29,chokepoint13,Tsugaru Strait,11,15,12,2,16,40,56,405488,301641,18068,3254,99913,728453,828367,33203
2019-07-02,2019,7,2,chokepoint13,Tsugaru Strait,14,11,11,4,16,40,56,635505,397053,19161,4438,211951,1056158,1268110,33205
2019-07-03,2019,7,3,chokepoint13,Tsugaru Strait,8,17,11,1,16,37,53,341281,404119,15319,0,115069,760719,875789,33206
2019-07-04,2019,7,4,chokepoint13,Tsugaru Strait,10,12,13,2,9,37,46,362035,310912,29784,4467,133130,707201,840331,33207
2019-07-05,2019,7,5,chokepoint13,Tsugaru Strait,9,14,10,1,15,34,49,341660,680466,36861,5177,71260,1064166,1135427,33208
2019-07-06,2019,7,6,chokepoint13,Tsugaru Strait,11,11,4,1,14,27,41,378854,487039,6108,4125,108582,876127,984709,33209
2019-07-07,2019,7,7,chokepoint13,Tsugaru Strait,18,18,3,3,14,42,56,474749,348659,4741,14708,152133,842859,994992,33210
2019-07-08,2019,7,8,chokepoint13,Tsugaru Strait,11,13,10,2,11,36,47,427810,243221,33830,12048,133319,716911,850230,33211
2019-07-09,2019,7,9,chokepoint13,Tsugaru Strait,9,22,3,5,8,39,47,412122,456088,5540,36269,95971,910021,1005992,33212
2019-07-10,2019,7,10,chokepoint13,Tsugaru Strait,12,23,5,2,10,42,52,339505,646540,3881,0,377643,989926,1367570,33213
2019-07-11,2019,7,11,chokepoint13,Tsugaru Strait,13,13,11,1,9,38,47,459968,171192,14452,0,499898,645613,1145511,33214
2019-07-12,2019,7,12,chokepoint13,Tsugaru Strait,10,15,4,2,10,31,41,308101,660117,1734,8823,346104,978777,1324881,33215
2019-07-13,2019,7,13,chokepoint13,Tsugaru Strait,13,14,8,2,11,37,48,431308,337711,31396,5689,61007,806106,867113,33216
2019-07-14,2019,7,14,chokepoint13,Tsugaru Strait,13,14,8,2,12,37,49,413051,348626,28157,4975,313208,794810,1108019,33217
2019-07-15,2019,7,15,chokepoint13,Tsugaru Strait,11,11,5,3,14,30,44,302476,538153,42397,11370,200112,894397,1094510,33218
2019-07-16,2019,7,16,chokepoint13,Tsugaru Strait,14,19,8,3,12,44,56,541619,408468,32710,7208,205007,990006,1195013,33219
2019-07-17,2019,7,17,chokepoint13,Tsugaru Strait,11,19,8,4,17,42,59,361661,571814,12439,2899,329651,948815,1278467,33220
2019-07-18,2019,7,18,chokepoint13,Tsugaru Strait,9,14,9,2,9,34,43,367552,511314,15521,0,87541,894387,981929,33221
