"date","portid","portname","country","ISO3","portcalls_container","portcalls_dry_bulk","portcalls_general_cargo","portcalls_roro","portcalls_tanker","portcalls_cargo","portcalls","import_container","import_dry_bulk","import_general_cargo","import_roro","import_tanker","import_cargo","import","export_container","export_dry_bulk","export_general_cargo","export_roro","export_tanker","export_cargo","export"
"2022-02-27","port102","Balikpapan","Indonesia","IDN","2","0","0","0","5","2","7","2376","0","0","0","3665","2376","6041","278","0","0","0","8342","278","8620"
"2022-02-28","port102","Balikpapan","Indonesia","IDN","0","2","0","2","3","4","7","0","0","0","209","6099","209","6309","0","111259","0","43","24454","111302","135757"
"2022-03-01","port102","Balikpapan","Indonesia","IDN","0","2","1","0","5","3","8","0","0","713","0","28253","713","28967","0","68795","0","0","44037","68795","112832"
"2022-03-02","port102","Balikpapan","Indonesia","IDN","0","0","2","0","9","2","11","0","0","208","0","15918","208","16127","0","0","4096","0","44203","4096","48300"
"2022-03-03","port102","Balikpapan","Indonesia","IDN","1","1","0","0","2","2","4","1336","0","0","0","0","1336","1336","278","0","0","0","511","278","789"
"2022-03-04","port102","Balikpapan","Indonesia","IDN","0","1","1","0","8","2","10","0","0","2393","0","38953","2393","41347","0","74995","0","0","70106","74995","145102"
"2020-12-15","port102","Balikpapan","Indonesia","IDN","0","1","0","0","2","1","3","0","0","0","0","0","0","0","0","47252","0","0","14797","47252","62050"
"2022-03-05","port102","Balikpapan","Indonesia","IDN","1","0","0","0","3","1","4","756","0","0","0","16981","756","17738","0","0","0","0","7092","0","7092"
"2022-03-06","port102","Balikpapan","Indonesia","IDN","0","0","1","1","6","2","8","0","0","347","0","6611","347","6958","0","0","0","0","28734","0","28734"
"2022-03-07","port102","Balikpapan","Indonesia","IDN","1","1","0","0","4","2","6","894","0","0","0","5349","894","6243","0","50128","0","0","45613","50128","95742"
"2022-03-08","port102","Balikpapan","Indonesia","IDN","1","1","2","0","7","4","11","1336","0","962","0","3049","2298","5348","278","0","4038","0","61892","4316","66208"
"2022-03-09","port102","Balikpapan","Indonesia","IDN","1","1","0","1","7","3","10","1336","0","0","731","44824","2067","46892","278","52962","0","0","35174","53240","88415"
"2022-03-10","port102","Balikpapan","Indonesia","IDN","1","1","1","0","3","3","6","1244","0","0","0","813","1244","2057","0","35397","357","0","7480","35755","43235"
"2022-03-11","port102","Balikpapan","Indonesia","IDN","1","2","1","1","7","5","12","171","0","0","0","5349","171","5520","0","65145","4396","0","81232","69541","150774"
"2022-03-12","port102","Balikpapan","Indonesia","IDN","1","1","0","0","3","2","5","0","796","0","0","5349","796","6146","206","50829","0","0","43209","51035","94244"
