date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2019-07-15,2019,7,15,chokepoint14,Luzon Strait,5,39,6,3,31,53,84,65335,2408517,19176,4625,1963505,2497654,4461159,36001
2019-07-16,2019,7,16,chokepoint14,Luzon Strait,7,26,1,0,21,34,55,104221,2368550,16022,0,1050150,2488794,3538945,36002
2019-07-17,2019,7,17,chokepoint14,Luzon Strait,0,6,0,0,10,6,16,0,363491,0,0,885598,363491,1249089,36003
2019-07-18,2019,7,18,chokepoint14,Luzon Strait,6,9,2,1,10,18,28,216168,694800,8043,0,777090,919012,1696102,36004
2019-07-19,2019,7,19,chokepoint14,Luzon Strait,4,34,3,1,21,42,63,74152,2920379,20693,0,2999632,3015225,6014858,36005
2019-07-20,2019,7,20,chokepoint14,Luzon Strait,6,24,2,7,13,39,52,166196,1792451,9258,19656,734992,1987563,2722556,36006
2019-07-21,2019,7,21,chokepoint14,Luzon Strait,6,27,2,2,27,37,64,58939,1982008,7289,9285,2694952,2057522,4752475,36007
2019-07-22,2019,7,22,chokepoint14,Luzon Strait,2,36,2,1,24,41,65,37734,1896686,7473,0,1452016,1941894,3393911,36008
2019-07-23,2019,7,23,chokepoint14,Luzon Strait,4,42,4,5,27,55,82,50194,2094168,44597,0,1387885,2188960,3576846,36009
2019-07-24,2019,7,24,chokepoint14,Luzon Strait,3,46,6,3,20,58,78,75101,4179968,29902,4459,945348,4289431,5234779,36010
2019-07-25,2019,7,25,chokepoint14,Luzon Strait,5,40,4,0,13,49,62,50850,2491786,25742,0,691361,2568380,3259741,36011
2019-07-26,2019,7,26,chokepoint14,Luzon Strait,8,39,3,2,23,52,75,143347,2537468,8534,1451,2188221,2690801,4879022,36012
2019-07-27,2019,7,27,chokepoint14,Luzon Strait,2,27,4,1,27,34,61,29311,1801937,36904,2181,2058225,1870334,3928560,36013
2019-07-28,2019,7,28,chokepoint14,Luzon Strait,5,35,3,2,24,45,69,35278,2311114,13756,2842,1665830,2362992,4028822,36014
2019-07-29,2019,7,29,chokepoint14,Luzon Strait,5,43,4,0,28,52,80,135298,3355260,22352,0,1896580,3512910,5409491,36015
2019-07-30,2019,7,30,chokepoint14,Luzon Strait,4,26,4,4,23,38,61,67560,1729317,6546,7323,1847161,1810748,3657909,36016
2019-07-31,2019,7,31,chokepoint14,Luzon Strait,4,29,1,1,14,35,49,143248,1311661,10900,0,716874,1465810,2182685,36017
2019-08-01,2019,8,1,chokepoint14,Luzon Strait,4,26,5,0,29,35,64,146707,2116378,23210,0,1548080,2286296,3834377,36018
2019-08-02,2019,8,2,chokepoint14,Luzon Strait,3,38,6,4,30,51,81,39236,2052926,38037,5188,512874,2135388,2648263,36019
2019-08-03,2019,8,3,chokepoint14,Luzon Strait,5,22,1,3,16,31,47,151789,1336499,4209,5827,142370,1498326,1640697,36020
2019-08-04,2019,8,4,chokepoint14,Luzon Strait,3,23,3,1,30,30,60,55881,1186596,12007,2367,2068462,1256853,3325316,36021
2019-08-05,2019,8,5,chokepoint14,Luzon Strait,8,27,2,4,20,41,61,149857,2020016,6663,10000,1808122,2186537,3994659,36022
2019-08-06,2019,8,6,chokepoint14,Luzon Strait,5,25,5,2,26,37,63,62682,886919,25727,2794,1825486,978122,2803609,36023
2019-08-07,2019,8,7,chokepoint14,Luzon Strait,2,8,1,1,22,12,34,36668,220886,8317,0,1056309,265872,1322181,36024
2019-08-08,2019,8,8,chokepoint14,Luzon Strait,4,14,0,0,10,18,28,107220,1223229,0,0,374717,1330450,1705167,36025
2019-08-09,2019,8,9,chokepoint14,Luzon Strait,7,39,0,2,27,48,75,216917,4215455,0,2614,3679254,4434987,8114242,36026
2019-08-10,2019,8,10,chokepoint14,Luzon Strait,7,28,4,2,23,41,64,110440,3294128,41679,5892,3405523,3452140,6857664,36027
2019-08-11,2019,8,11,chokepoint14,Luzon Strait,9,23,2,2,27,36,63,138378,2323699,9188,4501,1469992,2475767,3945759,36028
2019-08-12,2019,8,12,chokepoint14,Luzon Strait,4,38,6,6,24,54,78,31302,2859195,35238,18048,1736534,2943785,4680319,36029
2019-08-13,2019,8,13,chokepoint14,Luzon Strait,7,43,5,3,19,58,77,161189,3547288,5907,13507,730815,3727893,4458709,36030
2019-08-14,2019,8,14,chokepoint14,Luzon Strait,5,29,4,3,22,41,63,95808,2196032,23422,0,1628288,2315262,3943550,36031
2019-08-15,2019,8,15,chokepoint14,Luzon Strait,5,28,2,4,22,39,61,127025,2225214,11948,16792,1500805,2380980,3881786,36032
2019-08-16,2019,8,16,chokepoint14,Luzon Strait,2,19,5,2,10,28,38,18541,1758415,31155,3656,646689,1811768,2458458,36033
2019-08-17,2019,8,17,chokepoint14,Luzon Strait,6,31,5,2,22,44,66,80253,2167943,12018,0,1182049,2260214,3442264,36034
2019-08-18,2019,8,18,chokepoint14,Luzon Strait,7,25,4,0,13,36,49,107197,2227759,30764,0,1018010,2365721,3383731,36035
2019-08-19,2019,8,19,chokepoint14,Luzon Strait,5,31,0,3,15,39,54,70110,1800763,0,0,231003,1870873,2101877,36036
2019-08-20,2019,8,20,chokepoint14,Luzon Strait,7,30,9,5,19,51,70,42386,2387740,48254,7678,1328115,2486059,3814175,36037
2019-08-21,2019,8,21,chokepoint14,Luzon Strait,5,34,4,3,22,46,68,70746,2868013,31697,0,1264883,2970457,4235341,36038
2019-08-22,2019,8,22,chokepoint14,Luzon Strait,1,26,6,1,26,34,60,14805,1545451,34154,0,2379353,1594411,3973765,36039
2019-08-23,2019,8,23,chokepoint14,Luzon Strait,1,9,1,0,16,11,27,22423,450781,8466,0,769214,481671,1250886,36040
2019-08-24,2019,8,24,chokepoint14,Luzon Strait,7,34,0,4,18,45,63,188458,3689987,0,0,1590775,3878445,5469221,36041
2019-08-25,2019,8,25,chokepoint14,Luzon Strait,6,41,8,3,30,58,88,43345,3487697,25865,6538,2351414,3563447,5914861,36042
2019-08-26,2019,8,26,chokepoint14,Luzon Strait,6,49,7,8,28,70,98,40558,2659512,38282,8285,920519,2746638,3667157,36043
2019-08-27,2019,8,27,chokepoint14,Luzon Strait,7,43,0,3,23,53,76,57418,2377649,0,13701,1161873,2448769,3610643,36044
2019-08-28,2019,8,28,chokepoint14,Luzon Strait,6,27,8,0,18,41,59,103704,843040,23548,0,850651,970293,1820945,36045
2019-08-29,2019,8,29,chokepoint14,Luzon Strait,4,32,9,1,27,46,73,93852,2300344,54642,0,1195896,2448839,3644736,36046
2019-08-30,2019,8,30,chokepoint14,Luzon Strait,4,30,8,1,22,43,65,81684,2338654,69700,0,972778,2490039,3462817,36047
2019-08-31,2019,8,31,chokepoint14,Luzon Strait,8,21,2,3,14,34,48,78764,804381,10450,3210,823278,896807,1720086,36048
2019-09-01,2019,9,1,chokepoint14,Luzon Strait,3,35,2,3,24,43,67,26649,2003483,21955,2590,1885719,2054678,3940398,36049
2019-09-02,2019,9,2,chokepoint14,Luzon Strait,3,27,4,1,18,35,53,104947,1645586,29244,2797,1254870,1782575,3037445,36050
2019-09-03,2019,9,3,chokepoint14,Luzon Strait,2,14,3,4,11,23,34,12435,938572,15035,6326,627872,972368,1600241,36051
2019-09-04,2019,9,4,chokepoint14,Luzon Strait,2,14,3,0,14,19,33,45997,1422980,13136,0,1324613,1482114,2806728,36052
2019-09-05,2019,9,5,chokepoint14,Luzon Strait,7,17,3,1,15,28,43,153651,2066826,27516,865,1130459,2248859,3379319,36053
2019-09-06,2019,9,6,chokepoint14,Luzon Strait,7,15,5,1,26,28,54,135330,1532123,39508,0,2041830,1706962,3748792,36054
2019-09-07,2019,9,7,chokepoint14,Luzon Strait,6,37,4,2,20,49,69,125254,3018181,37226,2300,1627249,3182962,4810212,36055
2019-09-08,2019,9,8,chokepoint14,Luzon Strait,4,22,2,3,19,31,50,39373,1878479,10842,6247,759418,1934943,2694361,36056
2019-09-09,2019,9,9,chokepoint14,Luzon Strait,4,35,3,4,22,46,68,52524,3318077,17800,7127,1876226,3395529,5271755,36057
2019-09-10,2019,9,10,chokepoint14,Luzon Strait,4,34,3,0,26,41,67,88572,2921517,9757,0,1171505,3019847,4191352,36058
2019-09-11,2019,9,11,chokepoint14,Luzon Strait,5,33,10,2,20,50,70,64487,3206352,35860,3873,1178244,3310573,4488818,36059
2019-09-12,2019,9,12,chokepoint14,Luzon Strait,5,21,3,2,33,31,64,96729,1116447,5379,121,1842263,1218678,3060942,36060
2019-09-13,2019,9,13,chokepoint14,Luzon Strait,4,28,2,4,25,38,63,86543,2097614,9915,6756,1638294,2200829,3839123,36061
2019-09-14,2019,9,14,chokepoint14,Luzon Strait,4,43,3,2,23,52,75,72238,3183100,6707,3210,877324,3265256,4142581,36062
2019-09-15,2019,9,15,chokepoint14,Luzon Strait,3,25,4,4,26,36,62,16210,1651401,26594,5200,1724719,1699406,3424126,36063
2019-09-16,2019,9,16,chokepoint14,Luzon Strait,5,31,1,1,28,38,66,72170,2262598,7582,0,1571662,2342352,3914014,36064
2019-09-17,2019,9,17,chokepoint14,Luzon Strait,1,24,2,2,23,29,52,13045,1692806,10343,3750,2101792,1719946,3821739,36065
2019-09-18,2019,9,18,chokepoint14,Luzon Strait,6,30,0,3,18,39,57,97103,2531233,0,6223,767242,2634560,3401803,36066
2019-09-19,2019,9,19,chokepoint14,Luzon Strait,4,27,0,1,16,32,48,21260,1095769,0,0,458171,1117030,1575201,36067
2019-09-20,2019,9,20,chokepoint14,Luzon Strait,10,21,1,7,24,39,63,139514,1129903,7592,0,1200075,1277010,2477086,36068
2019-09-21,2019,9,21,chokepoint14,Luzon Strait,10,31,10,3,18,54,72,298061,2474565,36732,0,1390523,2809360,4199884,36069
2019-09-22,2019,9,22,chokepoint14,Luzon Strait,5,26,10,2,18,43,61,55278,1500321,60942,17340,2128638,1633883,3762521,36070
2019-09-23,2019,9,23,chokepoint14,Luzon Strait,2,15,1,3,18,21,39,19055,1478020,5593,5704,1630072,1508373,3138446,36071
2019-09-24,2019,9,24,chokepoint14,Luzon Strait,2,30,0,1,21,33,54,34589,2297379,0,2857,1550742,2334826,3885568,36072
2019-09-25,2019,9,25,chokepoint14,Luzon Strait,8,34,5,2,18,49,67,141798,2340982,20359,2983,623360,2506124,3129484,36073
2019-09-26,2019,9,26,chokepoint14,Luzon Strait,3,37,7,1,22,48,70,59602,2630964,56482,3210,793823,2750259,3544083,36074
2019-09-27,2019,9,27,chokepoint14,Luzon Strait,3,23,5,2,14,33,47,114234,1454453,8261,2350,1809436,1579299,3388736,36075
2019-09-28,2019,9,28,chokepoint14,Luzon Strait,6,32,2,1,21,41,62,150009,2122350,21926,6347,1218161,2300633,3518794,36076
2019-09-29,2019,9,29,chokepoint14,Luzon Strait,1,15,1,1,10,18,28,23199,940504,0,4821,755379,968525,1723904,36077
2019-09-30,2019,9,30,chokepoint14,Luzon Strait,8,29,0,1,18,38,56,257697,2732831,0,0,1992902,2990529,4983431,36078
2019-10-01,2019,10,1,chokepoint14,Luzon Strait,5,26,3,3,24,37,61,60159,2799771,8305,8695,1981397,2876932,4858329,36079
2019-10-02,2019,10,2,chokepoint14,Luzon Strait,9,29,8,2,22,48,70,128307,2401981,59589,6291,1661860,2596170,4258030,36080
2019-10-03,2019,10,3,chokepoint14,Luzon Strait,6,36,6,5,22,53,75,90671,2587125,23575,10510,716780,2711883,3428663,36081
2019-10-04,2019,10,4,chokepoint14,Luzon Strait,5,20,9,7,28,41,69,97822,928251,84328,13799,1335243,1124202,2459446,36082
2019-10-05,2019,10,5,chokepoint14,Luzon Strait,4,41,6,4,27,55,82,101347,2477089,44299,11370,1779485,2634106,4413592,36083
2019-10-06,2019,10,6,chokepoint14,Luzon Strait,6,39,7,4,23,56,79,171306,2329616,28501,3210,2364715,2532635,4897351,36084
2019-10-07,2019,10,7,chokepoint14,Luzon Strait,8,19,1,2,19,30,49,72062,1336223,1960,5530,1332607,1415777,2748385,36085
2019-10-08,2019,10,8,chokepoint14,Luzon Strait,6,22,2,3,28,33,61,66647,1138943,10625,10969,2087484,1227186,3314670,36086
2019-10-09,2019,10,9,chokepoint14,Luzon Strait,4,30,6,1,20,41,61,65444,1925329,32336,0,1618659,2023111,3641771,36087
2019-10-10,2019,10,10,chokepoint14,Luzon Strait,3,23,8,3,24,37,61,114052,1302098,42901,8704,1912829,1467756,3380586,36088
2019-10-11,2019,10,11,chokepoint14,Luzon Strait,1,38,4,4,34,47,81,5877,2546241,18014,2206,2261090,2572339,4833430,36089
2019-10-12,2019,10,12,chokepoint14,Luzon Strait,5,25,2,2,23,34,57,131349,1592899,5864,0,925184,1730112,2655297,36090
2019-10-13,2019,10,13,chokepoint14,Luzon Strait,6,22,1,0,15,29,44,88058,1541798,2844,0,949737,1632701,2582438,36091
2019-10-14,2019,10,14,chokepoint14,Luzon Strait,3,21,3,2,16,29,45,51762,713876,29369,5345,1245939,800354,2046293,36092
2019-10-15,2019,10,15,chokepoint14,Luzon Strait,4,36,5,2,21,47,68,28926,2237219,53010,0,2732228,2319155,5051384,36093
2019-10-16,2019,10,16,chokepoint14,Luzon Strait,8,28,2,3,17,41,58,124685,1396328,16200,13871,859848,1551086,2410935,36094
2019-10-17,2019,10,17,chokepoint14,Luzon Strait,4,32,5,1,20,42,62,131680,2542061,27039,674,580357,2701455,3281813,36095
2019-10-18,2019,10,18,chokepoint14,Luzon Strait,7,38,5,3,19,53,72,124336,3371101,21380,2434,1870816,3519252,5390068,36096
2019-10-19,2019,10,19,chokepoint14,Luzon Strait,1,28,4,3,18,36,54,16679,2438943,9193,3210,1889345,2468027,4357373,36097
2019-10-20,2019,10,20,chokepoint14,Luzon Strait,6,24,6,1,26,37,63,112233,1091093,27771,1926,2032691,1233023,3265715,36098
2019-10-21,2019,10,21,chokepoint14,Luzon Strait,3,18,6,6,31,33,64,49330,1003530,34595,6223,1060265,1093679,2153944,36099
2019-10-22,2019,10,22,chokepoint14,Luzon Strait,5,32,4,4,23,45,68,68696,2103455,12421,0,1112633,2184573,3297206,36100
2019-10-23,2019,10,23,chokepoint14,Luzon Strait,4,24,2,2,23,32,55,71091,1695660,3933,5420,1831133,1776105,3607239,36101
2019-10-24,2019,10,24,chokepoint14,Luzon Strait,5,32,5,4,16,46,62,174785,1921981,9366,3436,848098,2109569,2957667,36102
2019-10-25,2019,10,25,chokepoint14,Luzon Strait,3,24,1,1,25,29,54,59465,1543002,4400,0,2624435,1606868,4231304,36103
2019-10-26,2019,10,26,chokepoint14,Luzon Strait,8,22,6,2,25,38,63,160117,1541538,18537,1463,1095078,1721656,2816735,36104
2019-10-27,2019,10,27,chokepoint14,Luzon Strait,5,20,2,4,18,31,49,142713,1256341,31307,6247,1539357,1436609,2975967,36105
2019-10-28,2019,10,28,chokepoint14,Luzon Strait,4,31,5,1,16,41,57,136322,2676652,40372,4461,727230,2857809,3585040,36106
2019-10-29,2019,10,29,chokepoint14,Luzon Strait,9,24,5,2,28,40,68,113694,1515432,17508,6280,1114037,1652915,2766953,36107
2019-10-30,2019,10,30,chokepoint14,Luzon Strait,3,26,4,3,30,36,66,22842,2122096,24227,7687,1798635,2176853,3975489,36108
2019-10-31,2019,10,31,chokepoint14,Luzon Strait,8,32,4,3,29,47,76,126975,2600831,7245,0,1529384,2735053,4264438,36109
2019-11-01,2019,11,1,chokepoint14,Luzon Strait,5,33,3,1,23,42,65,77740,2180530,30309,0,2480928,2288580,4769509,36110
2019-11-02,2019,11,2,chokepoint14,Luzon Strait,8,30,4,4,23,46,69,133376,2067316,34787,5585,1203252,2241065,3444318,36111
2019-11-03,2019,11,3,chokepoint14,Luzon Strait,5,31,8,4,26,48,74,130125,2362435,36714,9418,1455044,2538694,3993738,36112
2019-11-04,2019,11,4,chokepoint14,Luzon Strait,8,35,3,5,33,51,84,100551,2864271,20266,13779,1905655,2998868,4904524,36113
2019-11-05,2019,11,5,chokepoint14,Luzon Strait,3,29,3,1,24,36,60,34008,2016053,19402,0,1016580,2069464,3086045,36114
2019-11-06,2019,11,6,chokepoint14,Luzon Strait,4,20,4,3,29,31,60,72961,1632901,19309,6454,2022255,1731627,3753882,36115
2019-11-07,2019,11,7,chokepoint14,Luzon Strait,3,35,9,1,26,48,74,33194,2749316,60168,1937,1795604,2844616,4640221,36116
2019-11-08,2019,11,8,chokepoint14,Luzon Strait,2,23,0,2,22,27,49,43858,1713893,0,3350,967742,1761102,2728845,36117
2019-11-09,2019,11,9,chokepoint14,Luzon Strait,8,33,3,4,20,48,68,152610,2934424,18286,23057,1179164,3128379,4307544,36118
2019-11-10,2019,11,10,chokepoint14,Luzon Strait,5,43,8,0,17,56,73,181992,3402397,61790,0,1402764,3646180,5048945,36119
2019-11-11,2019,11,11,chokepoint14,Luzon Strait,7,34,6,5,34,52,86,191125,2625288,47860,9340,1519901,2873616,4393518,36120
2019-11-12,2019,11,12,chokepoint14,Luzon Strait,6,30,8,1,22,45,67,176657,1636810,60807,1859,2063631,1876135,3939767,36121
2019-11-13,2019,11,13,chokepoint14,Luzon Strait,2,31,5,4,33,42,75,41871,1256596,53230,9024,1982712,1360722,3343434,36122
2019-11-14,2019,11,14,chokepoint14,Luzon Strait,5,28,1,1,17,35,52,201336,2554143,15362,2013,1315998,2772856,4088854,36123
2019-11-15,2019,11,15,chokepoint14,Luzon Strait,4,22,4,2,25,32,57,25373,2051819,17306,0,1592430,2094499,3686930,36124
2019-11-16,2019,11,16,chokepoint14,Luzon Strait,3,16,7,1,23,27,50,55577,1235242,37112,0,718811,1327932,2046743,36125
2019-11-17,2019,11,17,chokepoint14,Luzon Strait,2,17,0,3,20,22,42,13572,1583229,0,5266,2044069,1602067,3646137,36126
2019-11-18,2019,11,18,chokepoint14,Luzon Strait,6,9,1,1,17,17,34,157145,413164,1586,0,1958767,571895,2530663,36127
2019-11-19,2019,11,19,chokepoint14,Luzon Strait,1,9,0,0,18,10,28,19112,232451,0,0,1186414,251564,1437979,36128
2019-11-20,2019,11,20,chokepoint14,Luzon Strait,1,20,1,1,12,23,35,8249,857963,18999,2350,152609,887561,1040171,36129
2019-11-21,2019,11,21,chokepoint14,Luzon Strait,1,11,4,1,12,17,29,10314,1039171,18426,6247,891170,1074159,1965329,36130
2019-11-22,2019,11,22,chokepoint14,Luzon Strait,5,33,8,3,19,49,68,60384,3390464,41389,0,1292214,3492239,4784454,36131
2019-11-23,2019,11,23,chokepoint14,Luzon Strait,10,38,4,4,34,56,90,189653,2721036,36336,7657,2606427,2954683,5561111,36132
